,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Before You Go","Lewis Capaldi",375893,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2,"Dance Monkey","Tones And I",373280,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,355315,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
4,"All I Want for Christmas Is You","Mariah Carey",348693,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,"Don't Start Now","Dua Lipa",343952,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
6,"Last Christmas",Wham!,322162,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
7,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",297688,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
8,ROXANNE,"Arizona Zervas",276192,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,"Adore You","Harry Styles",272024,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
10,"Rockin' Around The Christmas Tree","Brenda Lee",235215,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
11,"Lights Up","Harry Styles",232530,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
12,"everything i wanted","Billie Eilish",231605,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
13,"Do They Know It's Christmas? - 1984 Version","Band Aid",229630,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
14,"Ride It",Regard,220115,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
15,"Someone You Loved","Lewis Capaldi",219109,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,"Lose Control",MEDUZA,209927,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
17,Circles,"Post Malone",208241,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,"Watermelon Sugar","Harry Styles",207993,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
19,"Santa Tell Me","Ariana Grande",206089,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
20,Memories,"Maroon 5",204755,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
21,"It's Beginning to Look a Lot like Christmas","Michael Bublé",204249,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
22,"Audacity (feat. Headie One)",Stormzy,202192,https://open.spotify.com/track/6Oq4fiDzKaFMU89dTvM24u
23,"It's the Most Wonderful Time of the Year","Andy Williams",197975,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
24,Falling,"Trevor Daniel",197499,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
25,"hot girl bummer",blackbear,195029,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
26,"Lose You To Love Me","Selena Gomez",188753,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
27,Outnumbered,"Dermot Kennedy",187065,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
28,"My Oh My (feat. DaBaby)","Camila Cabello",185547,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
29,"Lucid Dreams","Juice WRLD",178316,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
30,"Jingle Bell Rock","Bobby Helms",174809,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
31,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",172577,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
32,"Merry Christmas Everyone","Shakin' Stevens",171164,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
33,"Vossi Bop",Stormzy,169441,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
34,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",169033,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
35,"Driving Home for Christmas - 2019 Remaster","Chris Rea",164545,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
36,Lessons,Stormzy,161011,https://open.spotify.com/track/5iVGN1Th2DqyWVNIBM8Vwk
37,"Nice To Meet Ya","Niall Horan",160655,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
38,"Pump It Up",Endor,155015,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
39,Mistletoe,"Justin Bieber",150738,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
