,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Godzilla (feat. Juice WRLD)",Eminem,385082,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
2,"Blinding Lights","The Weeknd",378950,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
3,"The Box","Roddy Ricch",375210,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,"Before You Go","Lewis Capaldi",346730,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
5,"Dance Monkey","Tones And I",325062,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
6,"Don't Start Now","Dua Lipa",324776,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,"everything i wanted","Billie Eilish",304112,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
8,ROXANNE,"Arizona Zervas",280464,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,"Life Is Good (feat. Drake)",Future,276809,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
10,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,274464,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
11,"My Oh My (feat. DaBaby)","Camila Cabello",235936,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
12,"Adore You","Harry Styles",227231,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
13,Falling,"Trevor Daniel",223512,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
14,"Someone You Loved","Lewis Capaldi",216749,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,"Lose Control",MEDUZA,212506,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
16,"You should be sad",Halsey,211439,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
17,"Lose You To Love Me","Selena Gomez",204039,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
18,"This Is Real (ft. Ella Henderson)","Jax Jones",192077,https://open.spotify.com/track/1pRShUtGOG6ZP5fsnw9G4h
19,Yummy,"Justin Bieber",190253,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
20,Circles,"Post Malone",187178,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
21,Memories,"Maroon 5",181724,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"bad guy","Billie Eilish",180519,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,"Pump It Up",Endor,172145,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
24,"Roses - Imanbek Remix","SAINt JHN",169415,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
25,"What A Man Gotta Do","Jonas Brothers",160513,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
26,Outnumbered,"Dermot Kennedy",155208,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
27,Bruises,"Lewis Capaldi",152119,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
28,"Nice To Meet Ya","Niall Horan",148625,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
29,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",147877,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
30,Rare,"Selena Gomez",142448,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
31,"Ride It",Regard,138552,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
32,Suicidal,"YNW Melly",132839,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
33,"Watermelon Sugar","Harry Styles",132140,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
34,July,"Noah Cyrus",128359,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
35,"Say So","Doja Cat",121014,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
36,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,120076,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
37,"Turn Me On (feat. Vula)",Riton,118380,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
38,"hot girl bummer",blackbear,115733,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
39,"Lights Up","Harry Styles",113234,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
40,"Good News","Mac Miller",112431,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
41,"Lucid Dreams","Juice WRLD",111135,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
42,"Vossi Bop",Stormzy,110650,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
43,"Hold Me While You Wait","Lewis Capaldi",110121,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
44,Señorita,"Shawn Mendes",108335,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
45,"If the World Was Ending - feat. Julia Michaels","JP Saxe",106377,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
46,"Power Over Me","Dermot Kennedy",105307,https://open.spotify.com/track/4tViDtaHuSLnh7HVJTrKhs
47,"when the party's over","Billie Eilish",104455,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
48,"Audacity (feat. Headie One)",Stormzy,95945,https://open.spotify.com/track/6Oq4fiDzKaFMU89dTvM24u
49,SUGAR,BROCKHAMPTON,94657,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
50,"I Don't Care (with Justin Bieber)","Ed Sheeran",94298,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
51,BOP,DaBaby,85128,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
52,"Ladbroke Grove","AJ Tracey",84501,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
53,"3 Nights","Dominic Fike",84315,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
54,"Break My Stride","Matthew Wilder",84286,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
55,"Play Play (feat. Burna Boy)","J Hus",80889,https://open.spotify.com/track/2kxWRS8ZcJZ51Dik5uKGK6
56,"Beautiful People (feat. Khalid)","Ed Sheeran",80565,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
57,Falling,"Harry Styles",79778,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
58,"All My Friends","Dermot Kennedy",79193,https://open.spotify.com/track/70pP6E6VvznsfrSsznnQnk
59,"Ballin' (with Roddy Ricch)",Mustard,78953,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
60,Darkness,Eminem,78846,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
61,"What If I Told You That I Love You","Ali Gatie",77813,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
62,Eleven,Khalid,77750,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
63,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,77512,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
64,Shallow,"Lady Gaga",76984,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
65,"No Idea","Don Toliver",76077,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
66,"Higher Love",Kygo,75339,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
67,"Ei8ht Mile (feat. Aitch)",DigDat,74697,https://open.spotify.com/track/5hI4RRn6wXpEZJUhvkTUNV
68,Belter,"Gerry Cinnamon",73737,https://open.spotify.com/track/3buZ8XXWl8OJriJXL48XJc
69,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",73160,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
70,"lovely (with Khalid)","Billie Eilish",72154,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
71,"Location (feat. Burna Boy)",Dave,71927,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
72,"Never Seen the Rain","Tones And I",71699,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
73,Sorry,"Joel Corry",71458,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn
74,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",71293,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
75,Grace,"Lewis Capaldi",71103,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR
76,Canter,"Gerry Cinnamon",70498,https://open.spotify.com/track/4p9aWfBThbAeVuqhzFnBxl
