,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",1124005,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,Tutu,Camilo,1001741,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
3,"LA CANCIÓN","J Balvin",923194,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
4,"No Me Conoce - Remix","Jhay Cortez",845048,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
5,Callaita,"Bad Bunny",834278,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
6,"Otro Trago - Remix",Sech,710337,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
7,"Soltera - Remix",Lunay,666003,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
8,"QUE PRETENDES","J Balvin",663553,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
9,"Yo x Ti, Tu x Mi",ROSALÍA,617515,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
10,Señorita,"Shawn Mendes",566178,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
11,"11 PM",Maluma,556947,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
12,"Si Se Da - Remix","Myke Towers",524557,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
13,"Con Altura",ROSALÍA,513197,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
14,"Adicto (with Anuel AA & Ozuna)",Tainy,476083,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
15,"Que Mas Pues - Remix",Sech,457202,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
16,Cuaderno,Dalex,452885,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
17,"Verte Ir","DJ Luian",447860,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
18,"Cristina (feat. Shelow Shaq)",Maffio,420754,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
19,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",407664,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
20,Atrévete,"Nicky Jam",403844,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
21,Runaway,"Sebastian Yatra",403344,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
22,"La Boca - Remix","Mau y Ricky",400721,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
23,"Pa Mí - Remix",Dalex,392435,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
24,Desconocidos,"Mau y Ricky",392253,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
25,Indeciso,Reik,389498,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
26,"Una Vida Para Recordar","Piso 21",384761,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus
27,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",365725,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
28,"Otro Trago",Sech,349501,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
29,"Te Vi","Piso 21",347828,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
30,"Tal Vez","Paulo Londra",341452,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
31,"Te Robaré","Nicky Jam",323399,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
32,Destino,Greeicy,318337,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
33,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,306241,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
34,"Un Año","Sebastian Yatra",300386,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
35,HP,Maluma,286500,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
36,"La Boca","Mau y Ricky",284851,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
37,"No Te Vayas",Camilo,283482,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB
38,"Ella Quiere Beber - Remix","Anuel AA",274445,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
39,Amanece,"Anuel AA",269724,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
40,"Si Supieras","Daddy Yankee",269710,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
41,Créeme,"KAROL G",267639,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
42,"Con Calma","Daddy Yankee",256575,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
43,Secreto,"Anuel AA",255540,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
44,"Adan y Eva","Paulo Londra",251108,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
45,"Señor Mentira","Daniela Darcourt",245277,https://open.spotify.com/track/1euUy5iIipadV7jrHQRiYE
46,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",244163,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
47,"No Te Contaron Mal","You Salsa",234905,https://open.spotify.com/track/62vIBUC9hTfE4nlT3x90uH
48,"No Se Me Quita (feat. Ricky Martin)",Maluma,233488,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
49,"Te Quemaste","Manuel Turizo",231154,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
50,Bellacoso,Residente,231070,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
51,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",178213,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
52,CANGURO,WOS,177353,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
53,"Calma - Remix","Pedro Capó",176822,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
