,0
Position,100.5
Streams,35198.565
danceability,0.7351099999999999
energy,0.6626199999999998
key,5.365
loudness,-5.006449999999998
mode,0.58
speechiness,0.12325549999999996
acousticness,0.2530119499999999
instrumentalness,0.005829563500000001
liveness,0.14653849999999996
valence,0.6271650000000002
tempo,128.76158499999994
duration_ms,211000.68
time_signature,3.975
