,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",316048,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,"LA NOCHE DE ANOCHE","Bad Bunny",233406,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
3,BICHOTA,"KAROL G",150398,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
4,"TE MUDASTE","Bad Bunny",143424,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
5,"BOOKER T","Bad Bunny",128151,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
6,"HACIENDO QUE ME AMAS","Bad Bunny",123202,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
7,"YO VISTO ASÍ","Bad Bunny",114099,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
8,"La Nota","Manuel Turizo",105891,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
9,"La Tóxica",Farruko,97362,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
10,Hawái,Maluma,95527,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
11,120,"Bad Bunny",93807,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l
12,"TE DESEO LO MEJOR","Bad Bunny",92544,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4
13,"La Curiosidad","Jay Wheeler",91310,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
14,"LA DROGA","Bad Bunny",89893,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX
15,"HOY COBRÉ","Bad Bunny",88380,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J
16,"Mi Niña",Wisin,86270,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
17,"ANTES QUE SE ACABE","Bad Bunny",83081,https://open.spotify.com/track/7kjEqI6eZ7YlFrGhxixnlN
18,"Una Locura",Ozuna,81443,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
19,Despeinada,Ozuna,77964,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
20,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",75308,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
21,"SORRY PAPI","Bad Bunny",74640,https://open.spotify.com/track/5jZ32WOU7sqzDYbzINwMUk
22,"Relación - Remix",Sech,74217,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
23,"Ay, DiOs Mío!","KAROL G",73322,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
24,"CÓMO SE SIENTE - Remix","Jhay Cortez",71478,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
25,"MALDITA POBREZA","Bad Bunny",71107,https://open.spotify.com/track/0Lsis3LB0XAK6XlTHXaJk2
26,"Teteo - Remix","El Fecho RD",68603,https://open.spotify.com/track/0oBE11LSGSaccEBtk4lJEe
27,"EL MUNDO ES MÍO","Bad Bunny",68342,https://open.spotify.com/track/36DHxTW2xdr9GG15T9oK9L
28,"Tattoo - Remix with Camilo","Rauw Alejandro",66705,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
29,Scarface,"El Alfa",64818,https://open.spotify.com/track/0NMfbBpDkMp4WnAOnRFoiw
30,Reloj,"Rauw Alejandro",64337,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
31,"Vida de Rico",Camilo,63168,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
32,"La Jeepeta - Remix","Nio Garcia",60980,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
33,TRELLAS,"Bad Bunny",60291,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS
34,Jeans,"Justin Quiles",59532,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
35,Caramelo,Ozuna,54673,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
36,BEBÉ,Camilo,54348,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
37,"Hasta Que Dios Diga","Anuel AA",53559,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
38,"Parce (feat. Justin Quiles)",Maluma,51665,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
39,"Mi Cuarto","Jerry Di",50879,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
40,"Del Mar",Ozuna,48562,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
41,Rkt,"Adexe & Nau",47177,https://open.spotify.com/track/0bE62mn4IJnkywmmhCYguF
42,"Hecha Pa' Mi",Boza,46782,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
43,"Desacato Escolar",Tokischa,45914,https://open.spotify.com/track/2jm33owvUVJgwbjl0VkfAB
44,Enchule,"Rauw Alejandro",44431,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
45,"Quiéreme Mientras Se Pueda","Manuel Turizo",43130,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
46,Safaera,"Bad Bunny",41378,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
47,Polvo,"Nicky Jam",41070,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
48,"El Juidero",Chimbala,39986,https://open.spotify.com/track/4qA7v5wFrYBgR83vYZdsqx
49,"Se Te Nota (with Guaynaa)","Lele Pons",39805,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
50,"Believe It","Carmen Mena",37210,https://open.spotify.com/track/47HdZXiMTuyJlS9WDoRo2K
51,"Don Don","Daddy Yankee",34914,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
52,"Mi Regalo Mas Bonito","La Ross Maria",34861,https://open.spotify.com/track/3JgGutjAwNXGAxcXaqVgWe
53,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",34820,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
54,Yamile,"Rochy RD",34716,https://open.spotify.com/track/2vzxE7XT2xo3R3gxjtW2PL
55,Ignorantes,"Bad Bunny",33550,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
56,"Hola - Remix",Dalex,32849,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
57,Tusa,"KAROL G",32746,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
58,"La Santa","Bad Bunny",32687,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
59,"Como Nene Con La Glock","Rochy RD",32657,https://open.spotify.com/track/0Ta8Zqcx4uWaB2TbVZD4Oh
60,"Blinding Lights","The Weeknd",32167,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
61,+Linda,Dalex,31967,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
62,"Ella No Es Tuya","Rochy RD",31898,https://open.spotify.com/track/7vg79JZg1UZs4hVJ1ih3pC
63,"Yo Perreo Sola","Bad Bunny",31799,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
64,"WAP (feat. Megan Thee Stallion)","Cardi B",31245,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
65,"Chica Ideal","Sebastian Yatra",30507,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
66,Privity,"Haraca Kiko",30345,https://open.spotify.com/track/5STCo0NvLGRAAIgpV3bpaa
67,Vete,"Bad Bunny",30090,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
68,"De Cora <3","Rauw Alejandro",29860,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
69,"La Luz",Sech,29774,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
70,"LA CANCIÓN","J Balvin",29266,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
71,"Y Que Fue?","Don Miguelo",28669,https://open.spotify.com/track/1mNvijqTFRqisyURrtrhwa
72,Favorito,Camilo,28602,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
73,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,28154,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
74,"Amantes y Amigos",Arcangel,28066,https://open.spotify.com/track/3yoDVeVWIPSuH1IolXKA0X
75,"La Forma en Que Me Miras","Super Yei",27980,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
76,Rojo,"J Balvin",27851,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
77,"Si Veo a Tu Mamá","Bad Bunny",27546,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
78,positions,"Ariana Grande",27535,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
79,"Madrid (feat. Myke Towers)",Maluma,27479,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
80,Azul,"J Balvin",27446,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
81,Diosa,"Myke Towers",27393,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
82,"La Difícil","Bad Bunny",27007,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
83,"CANTARES DE NAVIDAD","Trio Vegabajeño",26834,https://open.spotify.com/track/2Iv6YBslkxslMJQsxshZh5
84,"No Me Conoce - Remix","Jhay Cortez",26161,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
85,"Caramelo - Remix",Ozuna,25703,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
86,Singapur,"El Alfa",25522,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
