,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Hasta Que Dios Diga","Anuel AA",140009,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
2,Narcos,"Anuel AA",105884,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
3,Reggaetonera,"Anuel AA",86705,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
4,"CÓMO SE SIENTE - Remix","Jhay Cortez",85348,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
5,"Somo o No Somos","Anuel AA",84368,https://open.spotify.com/track/3YeImruYgPnQtn4QgHqi04
6,"Yo Perreo Sola","Bad Bunny",80779,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
7,"Así Soy Yo","Anuel AA",79992,https://open.spotify.com/track/6NfC2FKfsfzuLIF4lThw0A
8,Safaera,"Bad Bunny",77983,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
9,Jangueo,"Anuel AA",77902,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
10,Tattoo,"Rauw Alejandro",65592,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
11,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",65259,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
12,"Antes y Después","Anuel AA",64857,https://open.spotify.com/track/0YbXuCsQwrsh5x0hgnED6z
13,"BYE ME FUI","Bad Bunny",61208,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
14,Relación,Sech,60974,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
15,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",60513,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
16,Ignorantes,"Bad Bunny",59222,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
17,Diosa,"Myke Towers",57579,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
18,Ferrari,"Anuel AA",56608,https://open.spotify.com/track/4mbb7hmfDR6M9cQaLdYSFd
19,"La Difícil","Bad Bunny",54915,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
20,Favorito,Camilo,54426,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
21,Rojo,"J Balvin",54129,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
22,"El Manual","Anuel AA",53248,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
23,"Hola - Remix",Dalex,53015,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
24,"La Santa","Bad Bunny",52962,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
25,"A Correr los Lakers","El Alfa",52380,https://open.spotify.com/track/1i14jDizhAPxpfZRxAOtnc
26,"Que Se Joda","Anuel AA",51843,https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz
27,"TKN (feat. Travis Scott)",ROSALÍA,50074,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
28,"El Problema","Anuel AA",49626,https://open.spotify.com/track/6cyH3OGfKQBevSYxJFIUCx
29,PAM,"Justin Quiles",49010,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
30,Bandido,"Anuel AA",48770,https://open.spotify.com/track/5poUJOhLyalGkUedn3ggeX
31,"Si Veo a Tu Mamá","Bad Bunny",48110,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
32,Vete,"Bad Bunny",47762,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
33,"No Llores Mujer","Anuel AA",46919,https://open.spotify.com/track/6VN85VvNB8w1QbJCXW8rTC
34,"CANCIÓN CON YANDEL",Yandel,46068,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
35,"¿Los Hombres No Lloran?","Anuel AA",45924,https://open.spotify.com/track/6GzxGKBC3r73KqdOBHHVYk
36,"Nubes Negras","Anuel AA",45316,https://open.spotify.com/track/4HKYplESyMVVTmORSeQg8S
37,"La Jeepeta - Remix","Nio Garcia",43239,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
38,Medusa,"Jhay Cortez",43081,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
39,"Estrés Postraumático","Anuel AA",42804,https://open.spotify.com/track/3QNh1pSglpiumBHtU8XnQe
40,Fantasias,"Rauw Alejandro",41417,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
41,Tusa,"KAROL G",40610,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
42,BENDICIONES,"Bad Bunny",40422,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn
43,"Adicto (with Anuel AA & Ozuna)",Tainy,39664,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
44,Follow,"KAROL G",39064,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
45,"MÁS DE UNA CITA","Bad Bunny",38869,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
46,"Loco - Remix",Farruko,38296,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
47,"Sigues Con El - Remix",Arcangel,38212,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
48,China,"Anuel AA",37772,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
49,"PA' ROMPERLA","Bad Bunny",37369,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
50,Keii,"Anuel AA",37355,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
51,"BAD CON NICKY","Bad Bunny",37073,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
52,"Rifles Rusos","Anuel AA",36951,https://open.spotify.com/track/2WzUy86kPLYRLRwLtinZ1x
53,"No Me Conoce - Remix","Jhay Cortez",36414,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
54,Tocándote,"Anuel AA",35669,https://open.spotify.com/track/2L6YJ2mSyqStxQX4OjUOon
55,"Toosie Slide",Drake,35624,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
56,PORFA,Feid,35575,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
57,Singapur,"El Alfa",35243,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
58,"LA CANCIÓN","J Balvin",34592,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
59,"Sigues Con El","Dímelo Flow",34151,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
60,25/8,"Bad Bunny",33780,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
61,"Mi Vieja","Anuel AA",33392,https://open.spotify.com/track/4FDPuFJTMXyNtEd14Ca8R9
62,Girl,"Myke Towers",32847,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
63,"Bellaquita - Remix",Dalex,31654,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
64,"A Tu Merced","Bad Bunny",31482,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
65,"RONCA FREESTYLE","Bad Bunny",31143,https://open.spotify.com/track/3XZeOzJ9tqnu58YP6cqApI
66,"Blinding Lights","The Weeknd",30580,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
67,Besalo,"El Alfa",30448,https://open.spotify.com/track/6XlBkATW7Gamg4qJXzc6IF
68,"Si Te Vas",Sech,30174,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw
69,"Un Dia Si","El Alfa",27901,https://open.spotify.com/track/5qRhzFjGqvJN9RSQRFV2J2
70,"Rain On Me (with Ariana Grande)","Lady Gaga",27609,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
71,"Está Cabrón Ser Yo","Bad Bunny",27452,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
72,Morado,"J Balvin",27344,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
73,Bichiyal,"Bad Bunny",27056,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
74,Callaita,"Bad Bunny",26587,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
75,"El Efecto - Remix","Rauw Alejandro",26108,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
76,Confía,Sech,26016,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
77,4K,"El Alfa",25670,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
78,"Dream Girl - Remix","Ir Sais",25645,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
79,Infeliz,Arcangel,25501,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
80,Amarillo,"J Balvin",25380,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
