,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Elpida,"Mad Clip",202660,https://open.spotify.com/track/1JaBJC3gj7jSsNxsnYTzhj
2,XILIOMETRA,"Mad Clip",145306,https://open.spotify.com/track/0Az2D1ByNU09je0ZtzDcHm
3,"Street Values",VLOSPA,141073,https://open.spotify.com/track/5008Rz0J8beglZBqnvSUCn
4,Hoodstars,GAMEBOY,116072,https://open.spotify.com/track/3F8ZuhmuIIIYkks2cqBiXZ
5,"Slime DNA","Thug Slime",106879,https://open.spotify.com/track/0P8SRj6wJEYYmIB4t0jju6
6,"Den Eisai Edo",Tamta,96982,https://open.spotify.com/track/3tEIOasqpy7ghhcu5ueqGp
7,Fendi,"Dirty Harry",84052,https://open.spotify.com/track/5CZbxKM8Ibh3RmfB7xFAzm
8,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",83546,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
9,Diego,"Mad Clip",81244,https://open.spotify.com/track/1BU2rpXjavf2YHvTyfmku4
10,Whoopty,CJ,79934,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
11,Bosses,SNIK,76758,https://open.spotify.com/track/4lRQP4PC7ZHQnkPuq8N52N
12,AMG,Trannos,75133,https://open.spotify.com/track/6HmFlBFT4ZvWuDP1otLqSg
13,Pistoli,"Sin Laurent",72684,https://open.spotify.com/track/1m0N54Nrd76muGR1nynZgZ
14,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",72149,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
15,Etsi,SNIK,71205,https://open.spotify.com/track/73d7q3kVVIgfCUK07bVIVH
16,Voodoo,Light,67249,https://open.spotify.com/track/57ZtEn973WmZXr3dwloG0M
17,positions,"Ariana Grande",67218,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
18,Millionaire,SNIK,65604,https://open.spotify.com/track/01Y0KGT7VzixtLyOj44x56
19,Fimi,"Mad Clip",64872,https://open.spotify.com/track/1ObRO6vf0rLZJ57iT2Y3df
20,Viktoria,Melisses,64330,https://open.spotify.com/track/6zjzustYTCBqaUiIMY9aJ2
21,Rudeboys,"Mente Fuerte",63930,https://open.spotify.com/track/7golvOwQUXF4LEzISx7dRF
22,"Mood (feat. iann dior)",24kGoldn,62683,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
23,Bonnie,"Lil Koni",61858,https://open.spotify.com/track/3jWoXmRaySXNcNii1B1N0e
24,Astoria,"Mad Clip",60402,https://open.spotify.com/track/7gT2kUZaqIWgRkl9DkbO1d
25,Googlare,Ypo,59133,https://open.spotify.com/track/6EsQeuRu9MDPsh6b2opdIm
26,"Therefore I Am","Billie Eilish",58898,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
27,"Blinding Lights","The Weeknd",58737,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
28,SUPERSTAR,MG,56664,https://open.spotify.com/track/28dgIVVQiTOZlYs3JForb7
29,Dior,"Pop Smoke",56265,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
30,"AP Freestyle","Mad Clip",55759,https://open.spotify.com/track/1Y2eEPxS1R8mZmMzjETpwy
31,"All I Want for Christmas Is You","Mariah Carey",55618,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
32,"What You Know Bout Love","Pop Smoke",53957,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
33,"Big Moves - Vol. 1",VLOSPA,53587,https://open.spotify.com/track/3PtCTx3M4m3FOC5PK9R8t6
34,HOLIDAY,"Lil Nas X",53431,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
35,"Tha 'Mai Edo","Konstantinos Argiros",52705,https://open.spotify.com/track/1zlq27smGznbAk1ClTuhJB
36,"Rockin' Around The Christmas Tree","Brenda Lee",51079,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
37,Kotera,"Mad Clip",49867,https://open.spotify.com/track/3f7zVrAcCZ1BVlArmg8wzr
38,"Last Christmas",Wham!,49090,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
39,Areti,"Mad Clip",48844,https://open.spotify.com/track/2rbSs3LMmRjqvE8OkjHlu9
40,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,48538,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
41,willow,"Taylor Swift",48466,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
42,Apostasi,"Mad Clip",48150,https://open.spotify.com/track/3917qpuuQ41AJat8vGkOaY
43,Overdose,"Lil PoP",47178,https://open.spotify.com/track/3N0dH5dZKj4momer7WIhRB
44,"Jingle Bell Rock","Bobby Helms",46454,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
45,Filakes,Strat,46387,https://open.spotify.com/track/0omM3mkVfjt8MhDKinkhcn
46,"Prisoner (feat. Dua Lipa)","Miley Cyrus",45977,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
47,"Afto Pou Agapas","Giorgos Sabanis",45093,https://open.spotify.com/track/78ekizNNyzK7eM6riPFAq2
48,"WAP (feat. Megan Thee Stallion)","Cardi B",44988,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
49,"Santa Tell Me","Ariana Grande",44972,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
50,NANA,Saske,44811,https://open.spotify.com/track/6lcgBbZKhYBnOxOS5rNlYb
51,Sosa,"Mad Clip",44136,https://open.spotify.com/track/7BhwVLqIcXSnNuiZbLZwSO
52,"It's the Most Wonderful Time of the Year","Andy Williams",43499,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
53,34+35,"Ariana Grande",42623,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
54,"Agria Thalassa - Bonus Track","Giorgos Sabanis",42601,https://open.spotify.com/track/4gbWhkf7IWTExWXnx1TwW7
55,Slang,Light,41992,https://open.spotify.com/track/0QoBn12Uo7oDv3zzz4QV1v
56,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",41533,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
57,"HIGHEST IN THE ROOM","Travis Scott",41526,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
58,"Watermelon Sugar","Harry Styles",41157,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
