,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"BIG MAN",SNIK,89921,https://open.spotify.com/track/7qd01xrME77eyWqGPumC2J
2,"Dance Monkey","Tones And I",87829,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Oxi Simera",LEX,76427,https://open.spotify.com/track/0dD17UWACV5aYTyeS6af1k
4,Falling,"Trevor Daniel",75299,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
5,"HIGHEST IN THE ROOM","Travis Scott",71702,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
6,"Ayy Macarena",Tyga,64119,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
7,Senorita,SNIK,62799,https://open.spotify.com/track/4Wc7eARS7kCa4oX2lQ8AxT
8,"The Box","Roddy Ricch",62613,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,Guccci,"Mad Clip",60363,https://open.spotify.com/track/4AcWoNZHJ6tLBcKWifiTbC
10,"everything i wanted","Billie Eilish",60257,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
11,Yummy,"Justin Bieber",58190,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
12,ROXANNE,"Arizona Zervas",54995,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,"Blinding Lights","The Weeknd",53964,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14,"Don't Start Now","Dua Lipa",52337,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
15,Caliente,"Mente Fuerte",52069,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
16,"Colpo Grosso",SNIK,51996,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
17,Stars,TOQUEL,47773,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
18,"My Oh My (feat. DaBaby)","Camila Cabello",47727,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
19,Business,TOQUEL,46390,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
20,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",45808,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
21,Lalala,Y2K,43992,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
22,Hustla,"Mad Clip",43506,https://open.spotify.com/track/6qz9ENCPWflD7aAeltENLV
23,"bad guy","Billie Eilish",42180,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
24,BOP,DaBaby,41069,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
25,Netflix,TOQUEL,40969,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
26,Sandra,TOQUEL,40941,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
27,Heartless,"The Weeknd",40630,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
28,"Deja Vu",Hawk,39915,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
29,Montecristo,"Mad Clip",38385,https://open.spotify.com/track/0g3fKXiX2AANAX3k6FnKib
30,Señorita,"Shawn Mendes",37582,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
31,Kilo,SNIK,36703,https://open.spotify.com/track/6KRoKgWrly4FHndE6E1Ent
32,Cyan,Saske,36634,https://open.spotify.com/track/7lOk3JSaMnbZhG381VLa6C
33,Ekali,"Billy Sio",35598,https://open.spotify.com/track/2AyvZAuL5w7f9H7aZvF6Oo
34,Mosca,Light,35222,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
35,Circles,"Post Malone",34769,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
36,"Tipota Ston Kosmo",LEX,34083,https://open.spotify.com/track/6WCkbrjSG16OJTlMayNmqU
37,"Someone You Loved","Lewis Capaldi",33560,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
38,"Adore You","Harry Styles",33259,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
39,Memories,"Maroon 5",31616,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
40,Mama?,"Sin Boy",31533,https://open.spotify.com/track/6m69YzoQgEkhPnWIhXswcJ
41,"No Idea","Don Toliver",31259,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
42,"Watermelon Sugar","Harry Styles",30036,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
43,"De Me Theloun",Fy,29574,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
44,Medusa,SNIK,29348,https://open.spotify.com/track/6Badwn5YIbXhRnBg88LLya
45,"Lose You To Love Me","Selena Gomez",29255,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
46,"MVP Freestyle",Light,28751,https://open.spotify.com/track/7JFHUJUtOP9xCdkcK935OZ
47,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",28618,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
