,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mama?,"Sin Boy",144317,https://open.spotify.com/track/4MEbrM0ASH9jRmoOJQGRUz
2,"bad guy","Billie Eilish",101890,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"7 rings","Ariana Grande",58811,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,"wish you were gay","Billie Eilish",55358,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
5,"bury a friend","Billie Eilish",51556,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
6,"all the good girls go to hell","Billie Eilish",51356,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
7,"Deja Vu",Hawk,46774,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
8,xanny,"Billie Eilish",42497,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
9,"break up with your girlfriend, i'm bored","Ariana Grande",42487,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
10,"my strange addiction","Billie Eilish",41271,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
11,Sucker,"Jonas Brothers",41030,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
12,"when the party's over","Billie Eilish",40149,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
13,Gigi,Rina,39790,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
14,"you should see me in a crown","Billie Eilish",37805,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
15,"Don't Call Me Up",Mabel,36916,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
16,Wow.,"Post Malone",35064,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
17,ilomilo,"Billie Eilish",32825,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
18,"i love you","Billie Eilish",31674,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
19,"MIDDLE CHILD","J. Cole",31597,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
20,"listen before i go","Billie Eilish",31114,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
21,"Ju Ju","Sin Boy",30864,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
22,"Old Town Road","Lil Nas X",30673,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
23,Shallow,"Lady Gaga",29559,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
24,"De Me Theloun",Fy,29498,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
25,"Let Me Down Slowly","Alec Benjamin",28146,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
26,"Going Bad (feat. Drake)","Meek Mill",28006,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
27,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",27924,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
28,"Mavro Range","Mente Fuerte",27045,https://open.spotify.com/track/6v9Cigr3hxwlfh7xkpDDsU
29,OJ,Light,26865,https://open.spotify.com/track/4Vb4gcsam1ApxVFlsNybF0
30,8,"Billie Eilish",26821,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
31,"Con Calma","Daddy Yankee",26471,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
32,"Without Me",Halsey,26203,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
33,Mosca,Light,25863,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
34,"Pure Water (with Migos)",Mustard,25788,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
35,"Dancing With A Stranger (with Normani)","Sam Smith",25726,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
36,"Sari Sari Sari","Sin Boy",23079,https://open.spotify.com/track/7jbXufm1Aq65nRAHbCSAdU
37,Chanelll,"Mad Clip",23067,https://open.spotify.com/track/0vFcnX6hxPUMDVyCoSgNik
38,"Sweet but Psycho","Ava Max",22899,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
