,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Caliente,"Mente Fuerte",1613219,https://open.spotify.com/track/3wjl3uPGckJUAeI5cRG0bZ
2,"Deja Vu",Hawk,237845,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
3,Sientelo,"Sin Boy",229905,https://open.spotify.com/track/6L9hOHprq2aLkmVhD9nzbf
4,Netflix,TOQUEL,218289,https://open.spotify.com/track/2JwQnJFhBVjX6XR9d0bq7S
5,Business,TOQUEL,175226,https://open.spotify.com/track/3gN3eHqeAp9NSQUAT9xtzg
6,Mama?,"Sin Boy",164220,https://open.spotify.com/track/15kf9DLlzjHMfVccydtAEb
7,Stars,TOQUEL,162811,https://open.spotify.com/track/3MkDbpHIHxmxOzqUAClMj3
8,"De Me Theloun",Fy,137766,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
9,Sandra,TOQUEL,121294,https://open.spotify.com/track/73KYTCSbVlj5E02qWj8DPF
10,Cyan,Saske,117254,https://open.spotify.com/track/6RuAy28OQAqXhuya32e59z
11,777,TOQUEL,107037,https://open.spotify.com/track/76Ed6NIq5ZxpUKtPsg4DBe
12,"Mavro Range","Mente Fuerte",100857,https://open.spotify.com/track/6v9Cigr3hxwlfh7xkpDDsU
13,"Ksero Mana",Saske,95907,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
14,"Ta Leme Meta",TOQUEL,89058,https://open.spotify.com/track/3ucPVIMQmNsnLkuoTmUAvf
15,Gigi,Rina,84894,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
16,"Roumi Anana",Hawk,83439,https://open.spotify.com/track/032seT1B0E1OdURhzK5Mdj
17,"Ju Ju","Sin Boy",83016,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
18,Medusa,SNIK,73325,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
19,Mosca,Light,72834,https://open.spotify.com/track/3rwuYQM6eEqTLWapNYAeZD
20,"bad guy","Billie Eilish",72185,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
21,Karolina,TOQUEL,69831,https://open.spotify.com/track/4y3gtl0VyiCb7LasGuinRz
22,Kolasi,TOQUEL,69123,https://open.spotify.com/track/13yoLiwo2aUB3Mluf8uVQ0
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",64205,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
24,Primo,Light,64068,https://open.spotify.com/track/2sn75JSuPH3cX9jmZ9Fecu
25,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",61999,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
26,"Money In The Grave (Drake ft. Rick Ross)",Drake,52506,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
27,"Cuba Libre","Mente Fuerte",52249,https://open.spotify.com/track/5yJkVWNDz5sWCHKskwJphc
28,Keef,iLLEOo,50433,https://open.spotify.com/track/6bY6dH41XY2EDvXsIGLT7J
29,"Sari Sari Sari","Sin Boy",50398,https://open.spotify.com/track/7jbXufm1Aq65nRAHbCSAdU
30,"Valto Terma","Nikos Oikonomopoulos",50298,https://open.spotify.com/track/1AMX9YprkGGcyQPyzOuNbw
31,"Monos Mou",SNIK,50201,https://open.spotify.com/track/6SsXWxlT0AA33EFXap4OJG
32,"Tipota Ston Kosmo",LEX,49491,https://open.spotify.com/track/6WCkbrjSG16OJTlMayNmqU
33,"KONTRA / LOUMIDIS",iLLEOo,49384,https://open.spotify.com/track/3TDSZ8tNk895DgIM7RlSWh
34,Lora,"Mente Fuerte",48629,https://open.spotify.com/track/4Jio5F07FiBLar6gdNFuNR
