,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Voodoo,Light,221982,https://open.spotify.com/track/6tGl1mj5CyoB1hUtOKyhkQ
2,Gymni,Light,148659,https://open.spotify.com/track/0Vo6x7xCIqQlnm2XbLZ6mF
3,XILIOMETRA,"Mad Clip",114230,https://open.spotify.com/track/0Az2D1ByNU09je0ZtzDcHm
4,"drivers license","Olivia Rodrigo",113305,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
5,Neymar,Light,103318,https://open.spotify.com/track/2GOnF9OwX7CSCHzinCr3VY
6,"City Don't Love Me",Light,101991,https://open.spotify.com/track/7AZ8APzmxt0McQXnEXBq44
7,"Street Values",VLOSPA,100078,https://open.spotify.com/track/5008Rz0J8beglZBqnvSUCn
8,Lockdown,Mef,93219,https://open.spotify.com/track/0LgIHffVhGleMeHORs7dUl
9,Elpida,"Mad Clip",92447,https://open.spotify.com/track/1JaBJC3gj7jSsNxsnYTzhj
10,Ligi,Light,91818,https://open.spotify.com/track/4iWDvVZZgRVgVnTtHOkHXp
11,Whoopty,CJ,91622,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,Streets,"Doja Cat",86150,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
13,"Oh No",Light,80406,https://open.spotify.com/track/0tWjoH3ZHahEJgfNbOU0zU
14,Spaceman,Light,79052,https://open.spotify.com/track/0mpeQPj9nUKFLvuOK6XyAz
15,"ATH Mafia","Billy Sio",76276,https://open.spotify.com/track/3f2hwZfQoviu5p6BgSQFF9
16,Hoodstars,GAMEBOY,74723,https://open.spotify.com/track/3F8ZuhmuIIIYkks2cqBiXZ
17,"Roz Panthiras",Light,69251,https://open.spotify.com/track/5lHhoLhB2A85h40FHhVud1
18,LDN,"FLY LO",67467,https://open.spotify.com/track/1TAypAcTg9M0u6UQ7r3LMR
19,Morocco,"FLY LO",66876,https://open.spotify.com/track/4Bzee1IYWlqVHKdksLjGeo
20,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",66243,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
21,"Den Eisai Edo",Tamta,65930,https://open.spotify.com/track/3tEIOasqpy7ghhcu5ueqGp
22,"Oh Mama",Light,64939,https://open.spotify.com/track/0pqGqpgTEVR6cQzSCZqwSK
23,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",61552,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
24,Millionaire,SNIK,59680,https://open.spotify.com/track/01Y0KGT7VzixtLyOj44x56
25,Etsi,SNIK,59616,https://open.spotify.com/track/73d7q3kVVIgfCUK07bVIVH
26,"Blinding Lights","The Weeknd",58685,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
27,Fendi,"Dirty Harry",58290,https://open.spotify.com/track/5CZbxKM8Ibh3RmfB7xFAzm
28,Bosses,SNIK,56354,https://open.spotify.com/track/4lRQP4PC7ZHQnkPuq8N52N
29,"No Space","Thug Slime",55528,https://open.spotify.com/track/1rxs5NPppqYEQCavlNVqmF
30,Dior,"Pop Smoke",54474,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
31,Pistoli,"Sin Laurent",53084,https://open.spotify.com/track/1m0N54Nrd76muGR1nynZgZ
32,"Man Down",Immune,52820,https://open.spotify.com/track/6CG4hzdavLVJYrLq8MfH7i
33,"Slime DNA","Thug Slime",52762,https://open.spotify.com/track/4XldPK1Ov4Vd8fTjCajZRE
34,Hitman,ItsOnlySkillz,52566,https://open.spotify.com/track/5dBbNYBJLpngJpsTBKP56T
35,Viktoria,Melisses,52146,https://open.spotify.com/track/6zjzustYTCBqaUiIMY9aJ2
36,"Save Your Tears","The Weeknd",51884,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
37,"Mood (feat. iann dior)",24kGoldn,50967,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
38,positions,"Ariana Grande",50469,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
39,Fimi,"Mad Clip",49872,https://open.spotify.com/track/1ObRO6vf0rLZJ57iT2Y3df
40,Kamikazi,"Dof Twogee",49576,https://open.spotify.com/track/2K7HlGNAngiCJaaaApo2DF
41,Rudeboys,"Mente Fuerte",48439,https://open.spotify.com/track/7golvOwQUXF4LEzISx7dRF
42,SUPERSTAR,MG,46757,https://open.spotify.com/track/28dgIVVQiTOZlYs3JForb7
43,"Levitating (feat. DaBaby)","Dua Lipa",46653,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
44,"The Business",Tiësto,46351,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
45,"What You Know Bout Love","Pop Smoke",46144,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
46,Theios,"Thug Slime",45510,https://open.spotify.com/track/2KNEHYYoNrMDaRMF71Z0Dh
47,AMG,Trannos,45260,https://open.spotify.com/track/6HmFlBFT4ZvWuDP1otLqSg
48,BALACLAVA,RICTA,44745,https://open.spotify.com/track/23QiG2QFsriAivFabPDHh5
49,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",43923,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
50,Googlare,Ypo,43856,https://open.spotify.com/track/6EsQeuRu9MDPsh6b2opdIm
51,"Therefore I Am","Billie Eilish",43851,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
52,"Watermelon Sugar","Harry Styles",40216,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
53,"Good Days",SZA,39965,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
54,"Sweater Weather","The Neighbourhood",39529,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
55,"Big Moves - Vol. 1",VLOSPA,39452,https://open.spotify.com/track/3PtCTx3M4m3FOC5PK9R8t6
56,"Tha 'Mai Edo","Konstantinos Argiros",39119,https://open.spotify.com/track/1zlq27smGznbAk1ClTuhJB
57,"you broke me first","Tate McRae",39116,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
58,Overdose,"Lil PoP",38972,https://open.spotify.com/track/3N0dH5dZKj4momer7WIhRB
59,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,38829,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
60,Bonnie,"Lil Koni",38796,https://open.spotify.com/track/3jWoXmRaySXNcNii1B1N0e
61,"HIGHEST IN THE ROOM","Travis Scott",38642,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
62,"Paradise (feat. Dermot Kennedy)",MEDUZA,37632,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
63,NANA,Saske,37226,https://open.spotify.com/track/6lcgBbZKhYBnOxOS5rNlYb
64,1000ARA,Trannos,37190,https://open.spotify.com/track/2oEfLXvMx1BfirktYBrlMs
65,"WITHOUT YOU","The Kid LAROI",37156,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
