,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Mama?,"Sin Boy",161326,https://open.spotify.com/track/4MEbrM0ASH9jRmoOJQGRUz
2,"7 rings","Ariana Grande",70349,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"Deja Vu",Hawk,49660,https://open.spotify.com/track/5A1uS1PcKcMsMG36KgAq1d
4,"break up with your girlfriend, i'm bored","Ariana Grande",46466,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
5,Sucker,"Jonas Brothers",41565,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
6,Chanelll,"Mad Clip",38659,https://open.spotify.com/track/0vFcnX6hxPUMDVyCoSgNik
7,Gigi,Rina,37845,https://open.spotify.com/track/2ySWuhmNR789tk5AN2EUc3
8,"Don't Call Me Up",Mabel,36556,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
9,Wow.,"Post Malone",36353,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
10,"MIDDLE CHILD","J. Cole",36319,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
11,"Ju Ju","Sin Boy",33525,https://open.spotify.com/track/5GZYZB1pFqcageFCNW0RlB
12,Shallow,"Lady Gaga",33121,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,OJ,Light,32860,https://open.spotify.com/track/4Vb4gcsam1ApxVFlsNybF0
14,"Con Calma","Daddy Yankee",31055,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
15,Mosca,Light,29850,https://open.spotify.com/track/7Es7jQlj2l3MMkEXCNHFnJ
16,"De Me Theloun",Fy,29047,https://open.spotify.com/track/5z8K92vYj0FH6C05HAT2Ve
17,"Going Bad (feat. Drake)","Meek Mill",28929,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
18,"Without Me",Halsey,28821,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
19,"bury a friend","Billie Eilish",27670,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
20,"Dancing With A Stranger (with Normani)","Sam Smith",27399,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
21,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",25879,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
22,"Sari Sari Sari","Sin Boy",25627,https://open.spotify.com/track/7jbXufm1Aq65nRAHbCSAdU
23,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",25604,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
24,Primo,Light,25492,https://open.spotify.com/track/2sn75JSuPH3cX9jmZ9Fecu
25,"i'm so tired...",Lauv,25235,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
26,"Pure Water (with Migos)",Mustard,25026,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
27,"thank u, next","Ariana Grande",25008,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
28,"Sweet but Psycho","Ava Max",24598,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
29,"Here With Me",Marshmello,24460,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
30,"wish you were gay","Billie Eilish",24424,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
31,"Ksero Mana",Saske,23720,https://open.spotify.com/track/5HWolqY3ip2Bh7rS6UJ5c0
32,Happier,Marshmello,23689,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
33,"SICKO MODE","Travis Scott",23640,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
34,"Let Me Down Slowly","Alec Benjamin",23627,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
35,"My Bad",Khalid,22551,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",22308,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
37,Medusa,SNIK,21712,https://open.spotify.com/track/4dZsxlUWfHgpmIKIGQy9kR
38,"Mo Bamba","Sheck Wes",21434,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
39,"Please Me","Cardi B",20758,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
40,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",20463,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
41,GANGSTA,SNIK,20454,https://open.spotify.com/track/56hwvng962V4BzUvAuVtAC
42,"Better Now","Post Malone",20012,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
43,"Old Town Road","Lil Nas X",19766,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
44,"Πέτα Τα",Light,19690,https://open.spotify.com/track/7G0t3pjW4JdjkLzNF5bYqX
45,Colombiana,"Sin Boy",19061,https://open.spotify.com/track/5MTWw33o2HkA4jHDJCpJky
46,"Ποιός Είμαι",Light,18915,https://open.spotify.com/track/0YxCy2hQJRuEb0pjXLwXzh
47,Thotiana,Blueface,18597,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
48,"Mavro Range","Mente Fuerte",18256,https://open.spotify.com/track/6v9Cigr3hxwlfh7xkpDDsU
49,"Last Hurrah","Bebe Rexha",18114,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
50,Oplo,"Mad Clip",18001,https://open.spotify.com/track/48TIw3nzzX7ZwLagRuwLws
51,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",17143,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
52,GANGO,SNIK,17094,https://open.spotify.com/track/0szvRsnq2OTYhZwQUKX3Bt
53,"Giant (with Rag'n'Bone Man)","Calvin Harris",16965,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
54,777,TOQUEL,16796,https://open.spotify.com/track/7qIVo4omUwcVToqZfbjLLe
55,lovely,"Billie Eilish",16795,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
