,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Louco,Piruka,316994,https://open.spotify.com/track/5RPewmKIUL2vWtQLI0Qp1F
2,"Dance Monkey","Tones And I",263532,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Hoji N'ka ta Rola","Julinho Ksd",232066,https://open.spotify.com/track/3EtXiDhRO8psTWs2uY8nyA
4,"Essa Saia (feat. Ivandro)",Bispo,223950,https://open.spotify.com/track/2OI0z4fQD8NQPfYf5v6a2E
5,"Vivi Good","Julinho Ksd",200162,https://open.spotify.com/track/6MLQRF8D7LsOvZwkt1UcZP
6,"Somos Iguais",Plutónio,198000,https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ
7,Tranquilo,Aragão,180944,https://open.spotify.com/track/1fobXPCu47gikLMIoyQBLy
8,ROXANNE,"Arizona Zervas",167904,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
9,"HIGHEST IN THE ROOM","Travis Scott",163419,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
10,"menina solta","Giulia Be",160835,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
11,"Sentimento Safari","Julinho Ksd",154732,https://open.spotify.com/track/2t98sYRAQZAXqdwi3Sf6pQ
12,Irresponsável,"Wet Bed Gang",142092,https://open.spotify.com/track/1AgqELuodwiIUbJhXM74Jx
13,"RITMO (Bad Boys For Life)","Black Eyed Peas",137319,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
14,"Adore You","Harry Styles",134649,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
15,Falling,"Trevor Daniel",134345,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
16,Circles,"Post Malone",131699,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
17,"Quando a vontade bater (Participação especial de PK Delas)",Pk,129499,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
18,"Vergonha na Cara",Plutónio,129065,https://open.spotify.com/track/7tgcYERxLChrwBIWp1mrv3
19,"Hoji en Sá Ta Vivi","Julinho Ksd",126905,https://open.spotify.com/track/3PS7DV9nHtL6FhgSPh0d8z
20,Vencedor,"Phoenix Rdc",125527,https://open.spotify.com/track/4a0H1kKez7UVLveRL5cEgy
21,Memories,"Maroon 5",121998,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"Gaiola É o Troco","MC Du Black",121661,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
