,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Toosie Slide",Drake,260395,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
2,"Blinding Lights","The Weeknd",229223,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,"THE SCOTTS","THE SCOTTS",211201,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
4,"Roses - Imanbek Remix","SAINt JHN",198327,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
5,"Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",FRANKIEONTHEGUITAR,189362,https://open.spotify.com/track/19gFXFDAFUdsuaiAorKEbr
6,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,181339,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
7,"death bed (coffee for your head)",Powfu,167824,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
8,"Blueberry Faygo","Lil Mosey",159751,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
9,Conclusão,"Julinho Ksd",157437,https://open.spotify.com/track/3POu1ffLnehBhpNGuaaOG3
10,"The Box","Roddy Ricch",156270,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
11,"La Bella Mafia","Wet Bed Gang",154115,https://open.spotify.com/track/3UZUEIxIO8diPNOVusvrui
12,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",154114,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
13,"Life Is Good (feat. Drake)",Future,149211,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
14,"Don't Start Now","Dua Lipa",149162,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
15,Lembrei-me,Bispo,138410,https://open.spotify.com/track/5hF6VYE61LV6Jr6dy86CvI
16,GOOBA,6ix9ine,137289,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
17,"Mama Ta Xinti","Julinho Ksd",136100,https://open.spotify.com/track/0JcH6gYb9AXehfiPeFE2wP
18,"menina solta","Giulia Be",133686,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
19,"Stuck with U (with Justin Bieber)","Ariana Grande",131406,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
20,"Somos Iguais",Plutónio,130772,https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ
21,"HIGHEST IN THE ROOM","Travis Scott",129197,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
22,Falling,"Trevor Daniel",126971,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
23,Louco,Piruka,126894,https://open.spotify.com/track/5RPewmKIUL2vWtQLI0Qp1F
24,Tusa,"KAROL G",126622,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
25,"Te Amo",Calema,122236,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3
26,goosebumps,"Travis Scott",121371,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
27,"Hoji N'ka ta Rola","Julinho Ksd",117397,https://open.spotify.com/track/3EtXiDhRO8psTWs2uY8nyA
28,ROXANNE,"Arizona Zervas",111300,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
29,Tranquilo,Aragão,110554,https://open.spotify.com/track/1fobXPCu47gikLMIoyQBLy
30,"SICKO MODE","Travis Scott",108981,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
31,"Eterna Sacanagem","MC JottaPê",103852,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
32,"Sunday Best",Surfaces,103360,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
33,Supalonely,BENEE,101094,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
34,"Dance Monkey","Tones And I",100029,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
