,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,233905,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"TKN (feat. Travis Scott)",ROSALÍA,218099,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
3,"Blinding Lights","The Weeknd",215092,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,"Breaking Me",Topic,210611,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
5,"Te gusta","MC Kevinho",181601,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
6,"Watermelon Sugar","Harry Styles",179929,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
7,Fica,Domingues,167982,https://open.spotify.com/track/5x2NQmYWyqExdyyXjNIWh3
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",166978,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,"Desce Pro Play (PA PA PA)","Mc Zaac",159940,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
10,"Toosie Slide",Drake,157751,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
11,"Roses - Imanbek Remix","SAINt JHN",153449,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,MAMACITA,"Black Eyed Peas",151314,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
13,"Tempo (feat. T-Rex, LON3R JOHNY & BISPO)",FRANKIEONTHEGUITAR,150663,https://open.spotify.com/track/19gFXFDAFUdsuaiAorKEbr
14,"Te Amo",Calema,149677,https://open.spotify.com/track/5QU2pHpvyaiTZ0E7cJYlq3
15,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",134220,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
16,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",130569,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
17,"Blueberry Faygo","Lil Mosey",126183,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
18,"Party Girl (Remix)",StaySolidRocky,126028,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv
19,"menina solta","Giulia Be",124607,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
20,"Don't Start Now","Dua Lipa",121100,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,"Somos Iguais",Plutónio,119680,https://open.spotify.com/track/1X3ltingEVNGRoJf1dvZfQ
22,"death bed (coffee for your head)",Powfu,118490,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
23,Tusa,"KAROL G",115171,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
24,Festa,"David Carreira",113693,https://open.spotify.com/track/3rkMxMg4S5GhBtQtAdj5z2
25,Flores,Vitão,112958,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
26,TRIBUNAL,ProfJam,110968,https://open.spotify.com/track/31sUabnuTnFAM7rjMzKtfN
27,Conclusão,"Julinho Ksd",106947,https://open.spotify.com/track/3POu1ffLnehBhpNGuaaOG3
28,"POPSTAR (feat. Drake)","DJ Khaled",106712,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
29,"La Bella Mafia","Wet Bed Gang",105335,https://open.spotify.com/track/3UZUEIxIO8diPNOVusvrui
30,"ily (i love you baby) (feat. Emilee)","Surf Mesa",104346,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
31,Cocaína,"Pineapple StormTv",102320,https://open.spotify.com/track/64idia5DEqsgb4z1sSP68t
32,"THE SCOTTS","THE SCOTTS",101197,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
33,"Vai Ter Que Aguentar","Mc Don Juan",99875,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
34,"The Box","Roddy Ricch",98377,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
35,"Life Is Good (feat. Drake)",Future,96653,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
36,"Mama Ta Xinti","Julinho Ksd",91009,https://open.spotify.com/track/0JcH6gYb9AXehfiPeFE2wP
37,Louco,Piruka,90513,https://open.spotify.com/track/5RPewmKIUL2vWtQLI0Qp1F
38,"Kriolu (feat. Julinho KSD)","Dino d'Santiago",87434,https://open.spotify.com/track/2WOhikTdkviDsNTyYfJwAj
39,"Don't Rush (feat. Headie One)","Young T & Bugsey",87254,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
40,"Dance Monkey","Tones And I",87169,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
41,Supalonely,BENEE,85997,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
42,"Comprei um Lança","Mc Jacaré",85504,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ
43,Lembrei-me,Bispo,85024,https://open.spotify.com/track/5hF6VYE61LV6Jr6dy86CvI
44,goosebumps,"Travis Scott",84817,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
45,"In Your Eyes","The Weeknd",83165,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
46,"Sunday Best",Surfaces,80649,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
47,"En La Mía",ARTIGAZZ,80455,https://open.spotify.com/track/5yc4Cfv5Zx39Con4O146u4
48,"Dpos D' Quarentena","Nelson Freitas",75431,https://open.spotify.com/track/12ZlD9aYWAvT6JtD50rG2q
49,"HIGHEST IN THE ROOM","Travis Scott",74682,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
50,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",72800,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
51,"Come & Go (with Marshmello)","Juice WRLD",69760,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
52,"Chicago Freestyle (feat. Giveon)",Drake,69658,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
53,"Before You Go","Lewis Capaldi",69436,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
54,"Break My Heart","Dua Lipa",69399,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
55,"Eterna Sacanagem","MC JottaPê",69155,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
56,"Rain On Me (with Ariana Grande)","Lady Gaga",68117,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
57,"Na Raba Toma Tapão",Niack,67843,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
58,"Stuck with U (with Justin Bieber)","Ariana Grande",66329,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
59,HEI,ProfJam,66041,https://open.spotify.com/track/5IsQNZTVP4Lkfn2eMVE0nt
60,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",64383,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
61,Mátame,"Chris Tamayo",64070,https://open.spotify.com/track/1GIpbxSjsJL5gRLO0HoVdX
62,"SAFE (feat. Lhast, LON3R JOHNY & 9 Miller)","Mizzy Miles",63996,https://open.spotify.com/track/2DFM9kky0Jp7C4VSPspR2i
63,"Say So","Doja Cat",63085,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
64,"Good Life","Kappa Jotta",62432,https://open.spotify.com/track/0kM7y3ykrd0pmixnTnMp23
65,"Wishing Well","Juice WRLD",61108,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
66,"Essa Saia (feat. Ivandro)",Bispo,60998,https://open.spotify.com/track/2tsXCHNbktRlQxMUV7ql3d
67,"SICKO MODE","Travis Scott",60123,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
68,"Life's A Mess (feat. Halsey)","Juice WRLD",58788,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
69,"Someone You Loved","Lewis Capaldi",58579,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
70,Señorita,"Shawn Mendes",58216,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
71,"Sweet Spot",Papillon,58051,https://open.spotify.com/track/7yrH4ghvW4hivGBpLU7dDb
72,ROXANNE,"Arizona Zervas",57505,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
73,"Adore You","Harry Styles",55956,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
74,Falling,"Trevor Daniel",55947,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
75,Circles,"Post Malone",55876,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
76,"GREECE (feat. Drake)","DJ Khaled",55590,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
77,"Combatchy (feat. MC Rebecca)",Anitta,55510,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
78,"Gaiola É o Troco","MC Du Black",55131,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
79,GOOBA,6ix9ine,55084,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
80,"Hoji N'ka ta Rola","Julinho Ksd",54128,https://open.spotify.com/track/3EtXiDhRO8psTWs2uY8nyA
81,"everything i wanted","Billie Eilish",53740,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
82,Memories,"Maroon 5",52620,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
83,BRABA,"Luísa Sonza",51961,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
