,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"La Curiosidad","Jay Wheeler",191470,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
2,"La Jeepeta - Remix","Nio Garcia",188090,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
3,"Ay, DiOs Mío!","KAROL G",182555,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
4,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,174733,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
5,"Tattoo - Remix with Camilo","Rauw Alejandro",165111,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,Relación,Sech,154977,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
7,Caramelo,Ozuna,137981,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
8,Hawái,Maluma,112893,https://open.spotify.com/track/4uoR6qeWeuL4Qeu2qJzkuG
9,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",112475,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
10,"Djadja (feat. Maluma) - Remix","Aya Nakamura",107604,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
11,"Mamichula - con Nicki Nicole",Trueno,107469,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
12,"Pa' Olvidarme De Ella","Piso 21",104212,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
13,"Tak Tiki Tak","Harry Nach",103653,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
14,Rojo,"J Balvin",100667,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
15,Favorito,Camilo,97746,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
16,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",95484,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
17,"Blinding Lights","The Weeknd",93576,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
18,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",85195,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
19,+Linda,Dalex,84771,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
20,"Hola - Remix",Dalex,82593,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
21,"Quiéreme Mientras Se Pueda","Manuel Turizo",79815,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
22,Jangueo,"Alex Rose",79588,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
23,Tusa,"KAROL G",78504,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
24,"De Los Besos Que Te Di","Christian Nodal",77432,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
25,Fantasias,"Rauw Alejandro",75122,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
26,"Dream Girl - Remix","Ir Sais",74134,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
27,Tattoo,"Rauw Alejandro",73964,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
28,Safaera,"Bad Bunny",73138,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
29,Azul,"J Balvin",73019,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
30,Diosa,"Myke Towers",71548,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
31,"Sigues Con El","Dímelo Flow",68919,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
32,"Watermelon Sugar","Harry Styles",68638,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
33,"Hasta Que Dios Diga","Anuel AA",67588,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
34,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,66343,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
35,PORFA,Feid,65277,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
36,ADMV,Maluma,64969,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
37,"Dance Monkey","Tones And I",64737,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
38,"Yo Perreo Sola","Bad Bunny",62187,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
39,"El Mismo Aire - con Pablo Alborán",Camilo,61707,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
40,"No Te Contaron Mal","Christian Nodal",61194,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
41,Ignorantes,"Bad Bunny",60658,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
42,"LA CANCIÓN","J Balvin",60458,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
43,"Se Me Olvidó","Christian Nodal",59700,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
