,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Calma - Remix","Pedro Capó",264120,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
2,"Adan y Eva","Paulo Londra",209833,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
3,Desconocidos,"Mau y Ricky",163323,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
4,"MIA (feat. Drake)","Bad Bunny",145083,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",142361,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,"Ella Quiere Beber - Remix","Anuel AA",120736,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
7,"Vaina Loca",Ozuna,111146,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
8,Bubalu,"Becky G",106381,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
9,"Cuando Te Besé","Becky G",99697,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
10,"Puntos Suspensivos","Piso 21",94002,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
11,"Ni Gucci Ni Prada","Kenny Man",92725,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
12,Ibiza,Ozuna,87226,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
13,BEBE,6ix9ine,81483,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
14,Imposible,"Luis Fonsi",79137,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
15,"Quiere Beber","Anuel AA",76216,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
16,Adictiva,"Daddy Yankee",76008,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
17,Sola,"Manuel Turizo",74290,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
18,Créeme,"KAROL G",72618,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
19,"Ya No Tiene Novio","Sebastian Yatra",71968,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
20,"thank u, next","Ariana Grande",71566,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
21,"Solo de Mi","Bad Bunny",69178,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
22,"Amigos Con Derechos",Reik,67389,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
23,Culpables,"KAROL G",67380,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
24,"Te Boté - Remix","Nio Garcia",62648,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
25,PPP,"Kevin Roldan",57482,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
26,Amanece,"Anuel AA",56854,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
27,"Asesina - Remix",Brytiago,56155,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
28,"La player (Bandolera)","Zion & Lennox",56083,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
29,"No Es Justo","J Balvin",55761,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
30,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",54597,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
31,"Bohemian Rhapsody - Remastered 2011",Queen,52642,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
