,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,273286,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"La Curiosidad","Jay Wheeler",188448,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
3,"La Tóxica",Farruko,174848,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
4,"Ay, DiOs Mío!","KAROL G",174410,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
5,"Relación - Remix",Sech,156178,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
6,"Vida de Rico",Camilo,150322,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
7,"Tattoo - Remix with Camilo","Rauw Alejandro",147774,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
8,"La Jeepeta - Remix","Nio Garcia",143264,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
9,"Mi Cuarto","Jerry Di",140364,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
10,Despeinada,Ozuna,132830,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
11,Caramelo,Ozuna,120942,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
12,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,109859,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
13,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",102886,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
14,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",100669,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
15,Relación,Sech,95836,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
16,Favorito,Camilo,95357,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
17,"Quiéreme Mientras Se Pueda","Manuel Turizo",94510,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
18,"Pa' Olvidarme De Ella","Piso 21",91456,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
19,Rojo,"J Balvin",88965,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
20,"Mamichula - con Nicki Nicole",Trueno,86862,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
21,"Caramelo - Remix",Ozuna,85937,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
22,"WAP (feat. Megan Thee Stallion)","Cardi B",84941,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
23,"Parce (feat. Justin Quiles)",Maluma,83117,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
24,+Linda,Dalex,82943,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
25,"De Los Besos Que Te Di","Christian Nodal",82353,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
26,"Djadja (feat. Maluma) - Remix","Aya Nakamura",82030,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
27,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,80514,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
28,"Aquí Abajo","Christian Nodal",78993,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
29,"Se Te Nota (with Guaynaa)","Lele Pons",78183,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
30,"Una Locura",Ozuna,78059,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
31,"Tak Tiki Tak","Harry Nach",76890,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
32,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",76488,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
33,Jangueo,"Alex Rose",75641,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
34,"Blinding Lights","The Weeknd",75092,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
