,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Napad na bankiet",Sokół,725210,https://open.spotify.com/track/2yVGgYMwdNIcEdEiUzFUYc
2,"7 rings","Ariana Grande",573574,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"break up with your girlfriend, i'm bored","Ariana Grande",535287,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
4,"Język Ciała",Tymek,463658,https://open.spotify.com/track/0mJQUuuYqAOZyaeQWn1baR
5,"Robię Yeah (prod.by FRNKIE)","Malik Montana",458006,https://open.spotify.com/track/2hyh9YvwFB0cGjvyGk6Sxo
6,"Chłopaki nie płaczą",Bedoes,412371,https://open.spotify.com/track/4glBRF3uJCf3bTG4hhIhpn
7,Shallow,"Lady Gaga",406324,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"bury a friend","Billie Eilish",381532,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
9,Interpol,PRO8L3M,357980,https://open.spotify.com/track/0cbA0VYKXXJ6QYHeUjrpOd
10,"Z Tobą",Sokół,340473,https://open.spotify.com/track/0eZO12gIzIJ1HnV59OvYGT
11,"Lepiej jak jest lepiej",Sokół,324095,https://open.spotify.com/track/39fBg6pgaPrtaxzFDQynsp
12,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",323133,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
13,"Sweet but Psycho","Ava Max",320243,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
14,"High Hopes","Panic! At The Disco",300290,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
15,"MC Hasselblad",Sokół,296901,https://open.spotify.com/track/05AaNisIrxk0Y6N94coEeZ
16,"Without Me",Halsey,285338,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,"Survive (feat. Emeli Sandé, Gucci Mane)","Don Diablo",283469,https://open.spotify.com/track/1gnKUue6F9gXXHQshCBwEs
18,"Giant (with Rag'n'Bone Man)","Calvin Harris",272135,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
19,"Dancing With A Stranger (with Normani)","Sam Smith",265490,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
20,Bestia,"Young Igi",262765,https://open.spotify.com/track/5b9RQx9CLZRZcO1W8PvmcB
21,"I tak i nie",Sokół,258753,https://open.spotify.com/track/7uMvzbKhy1owcTsAcLgmsN
22,Worldwide,Otsochodzi,254975,https://open.spotify.com/track/5TvFjvlL5yvStZeaCPxNPI
23,Hybryda,Sokół,249441,https://open.spotify.com/track/1K706HepEOCY5VYlkNT6Sa
24,Małomiasteczkowy,"Dawid Podsiadło",242963,https://open.spotify.com/track/77vLpSAMNzeYL4EBeZxWqI
25,"thank u, next","Ariana Grande",241871,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
26,Początek,"Męskie Granie Orkiestra 2018",240917,https://open.spotify.com/track/6TfeSFGbqxGjIKuKLQOsKC
27,Pomyłka,Sokół,240692,https://open.spotify.com/track/5RkN60RB3nPQ2g1CuKhu5v
28,"Bad Boy (feat. Beteo, ReTo & Siles)","Kubi Producent",234501,https://open.spotify.com/track/7r3oAZHfnjuPNOsp8S8NvP
29,"Speechless (feat. Erika Sirola)","Robin Schulz",233757,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
30,Wybory,Jan-Rapowanie,233180,https://open.spotify.com/track/7bQO6BKm7fJxJmg0A9qIoo
31,"Freed from Desire (feat. Indiiana)",Drenchill,231413,https://open.spotify.com/track/1lr5prHQn7Q766Ix6eGRKK
32,"Sprytny Eskimos",Sokół,231375,https://open.spotify.com/track/2yj0P7F6dt0rhV1jFk1CqR
33,"Koniec gatunku",Sokół,226426,https://open.spotify.com/track/10mw9jTFHhJ4mtQYtuIoYu
34,"Say My Name","David Guetta",219040,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
35,"Chcemy być wyżej [Projekt Tymczasem]",Sokół,218950,https://open.spotify.com/track/1srFSCDkg4EqIUaxvEbR9v
36,Youngblood,"5 Seconds of Summer",216144,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
37,"Toy Story",Bedoes,215574,https://open.spotify.com/track/1bpjCGto1wM6A8UOmX32o4
38,Pluszowy,Sokół,212362,https://open.spotify.com/track/0hrN2Wlb08nA5kemvsLabH
39,Delfin,Bedoes,208266,https://open.spotify.com/track/0xoUDiOLXqp9qB3S9FkvUI
40,"bad idea","Ariana Grande",205846,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
41,Happier,Marshmello,205749,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
42,Skażony,Sokół,202729,https://open.spotify.com/track/6rR2uYChkPlUBPe48uFFHR
43,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",199164,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
44,Wow.,"Post Malone",198456,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
45,"Za ręce",Sokół,197928,https://open.spotify.com/track/3ExQr6WyycajXyvqiW55cK
46,"In My Mind",Dynoro,189382,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
47,"Oddajemy krew wampirom",Szpaku,189256,https://open.spotify.com/track/0Gws6vklfh5R14Vo8lGbIw
