,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",3044892,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,Bandido,"Myke Towers",2597167,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
3,"LA NOCHE DE ANOCHE","Bad Bunny",2396780,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
4,"Tú Me Dejaste De Querer","C. Tangana",2383660,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
5,BICHOTA,"KAROL G",2090778,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
6,"Hecha Pa' Mi",Boza,2064464,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
7,"La Nota","Manuel Turizo",1863139,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
8,"Chica Ideal","Sebastian Yatra",1552084,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
9,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1525632,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
10,BEBÉ,Camilo,1515052,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
11,"Vida de Rico",Camilo,1477204,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
12,"A Un Paso De La Luna","Ana Mena",1417508,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
13,Polvo,"Nicky Jam",1358568,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
14,Reloj,"Rauw Alejandro",1252702,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
15,"Blin Blin","Bad Gyal",1211655,https://open.spotify.com/track/5u5S7D8NaQzyKkdU4duHJR
16,"Mi Niña",Wisin,1158026,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
17,"La Luz",Sech,1148964,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
18,Hawái,Maluma,1101759,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
19,Problemas,"Paris Boy",1059748,https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
20,Despeinada,Ozuna,1049285,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
21,Motorola,Morad,1043978,https://open.spotify.com/track/3XkPX66UVP2FhtnvJBzpl1
22,"Relación - Remix",Sech,1011930,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
23,"Yo No Sé",Rvfv,1004106,https://open.spotify.com/track/43ic0un1f9Nak0ZCQgvKjY
24,"Del Mar",Ozuna,996727,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
25,"Una Locura",Ozuna,980585,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
26,Bonita,Jeeiph,956320,https://open.spotify.com/track/7EUvcSFkyVB73zrblhQmEL
27,"TE MUDASTE","Bad Bunny",927100,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
28,Tussi,Arcangel,898513,https://open.spotify.com/track/3pnpENd2PXAKuetjLIylEr
29,"Tattoo - Remix with Camilo","Rauw Alejandro",895615,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
30,"Qué Le Voy a Hacer",Skechi,885187,https://open.spotify.com/track/5K4T7KJlGKoiwKA2nuQCjy
31,"De Cora <3","Rauw Alejandro",879008,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
32,"Demasiadas Mujeres","C. Tangana",877161,https://open.spotify.com/track/2iUz95Osgl4fFZbNJ0xuoD
33,"Vete Pal Carajo","Yan Block",860695,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1
34,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",858255,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
35,"Yo No Voy",Morad,832047,https://open.spotify.com/track/2tuL5CiDgPwwJXTFxUlfpX
36,"Entre tú y yo","Chema Rivas",812025,https://open.spotify.com/track/2nleoafEjZ3h1NUtkz6i1X
37,"La Tirita","Belén Aguilera",811113,https://open.spotify.com/track/2ack8D0tjC7mzdDOg7ikQ5
38,"La Tóxica",Farruko,808922,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
39,"11 RAZONES",Aitana,802594,https://open.spotify.com/track/4qEHMJyER7OntYTtPsIT1W
40,"Fake Capo (Remix)","Karetta el Gucci",791428,https://open.spotify.com/track/2HhmZirVUVPo4wWCgUU70P
41,"Como Estrellas","LA YOUNG",754097,https://open.spotify.com/track/3Iql4v0ISjuMqj7MNkuWJX
42,Tusa,"KAROL G",727136,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
43,"La Curiosidad","Jay Wheeler",714168,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
44,"YO VISTO ASÍ","Bad Bunny",708729,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
45,"Blinding Lights","The Weeknd",699223,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
46,"No Te Enamores - Remix",Milly,692276,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
47,"Se Te Nota (with Guaynaa)","Lele Pons",666741,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
48,Favorito,Camilo,662751,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
49,"Parce (feat. Justin Quiles)",Maluma,645171,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
50,"CORAZÓN SIN VIDA",Aitana,632980,https://open.spotify.com/track/4yWFdN9K3CgzPfMltDZ8Cj
51,Enchule,"Rauw Alejandro",622047,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
52,Caramelo,Ozuna,582468,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
53,"Batmóvil - Remix",Hens,568178,https://open.spotify.com/track/3yOmf3oK10XIVRc99bwSyO
54,"Tu Foto Del DNI",Marmi,564792,https://open.spotify.com/track/1eWWdO6oIBdJT8SCXaYCYV
55,"Se iluminaba","Fred De Palma",563500,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
56,"Mood (feat. iann dior)",24kGoldn,545129,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
57,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",544007,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
58,"BOOKER T","Bad Bunny",525763,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
59,"34 Amor y Mafia","JC Reyes",512644,https://open.spotify.com/track/6Vi8rWobVwobca5fR5WHVG
60,"CUANDO TE FUISTE",Aitana,508188,https://open.spotify.com/track/3vrslkAmBQ4mvqfOX1Xc6Q
61,"El Mismo Aire - con Pablo Alborán",Camilo,490218,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
62,"+ (MÁS)",Aitana,480281,https://open.spotify.com/track/1MXzojJav1N4cREWTFm1iZ
63,"Ponte Pa' Mi","Justin Quiles",480035,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR
64,"Ay, DiOs Mío!","KAROL G",475061,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
65,"Mamichula - con Nicki Nicole",Trueno,471987,https://open.spotify.com/track/0TUW9faHNaBmi89wsYGp9y
66,"Ayer Me Llamó Mi Ex – Remix",KHEA,469936,https://open.spotify.com/track/59nnGpAU3AiL2tD0o2It11
67,Jeans,"Justin Quiles",469349,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
68,"La Jeepeta - Remix","Nio Garcia",461762,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
69,"cómo te va?","Lola Indigo",461217,https://open.spotify.com/track/3lf6mWt6LkbQ4OarnxrBGD
70,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,460016,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
71,"Más De Lo Que Aposté",Aitana,436704,https://open.spotify.com/track/00QBHaaP4KUcjlmxWriMbC
72,Snowman,Sia,434506,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
73,"Lonely (with benny blanco)","Justin Bieber",427841,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
74,"Si Tú La Quieres","David Bisbal",423977,https://open.spotify.com/track/5agt9CgF8dTRXgNtn1zflm
75,Mami,Ptazeta,420540,https://open.spotify.com/track/55C0glNSvxJDCfgHwiCZb1
76,"El Farsante",Ozuna,418743,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
77,"Watermelon Sugar","Harry Styles",413161,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
78,"Normal que se lo crea (feat. Keen Levy)","Daviles de Novelda",401527,https://open.spotify.com/track/5SuAVjvO7r7n0v6ctuJ4L6
79,"Don Don","Daddy Yankee",400428,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
80,"Only Fans - Remix","Young Martino",400031,https://open.spotify.com/track/1QaCsLoKEWVujL3owyyei4
81,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",398723,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
82,"Nunca Estoy","C. Tangana",394163,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
83,"Jerusalema (feat. Nomcebo Zikode)","Master KG",391535,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
84,"4 besos","Lola Indigo",387446,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
85,"Eso Que Tú Me Das","Jarabe De Palo",384627,https://open.spotify.com/track/40tFJtuES1da2fg0OurUdI
86,Flamenkito,Lérica,382027,https://open.spotify.com/track/4fsj5oMLYrCUlTDs4P9qw5
87,"Dance Monkey","Tones And I",379971,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
88,"Juramento eterno de sal","Álvaro De Luna",379274,https://open.spotify.com/track/23E53f3C9SJ9MqBh1f6hEw
89,"Fernando Alonso","El Jhota",375804,https://open.spotify.com/track/7gatSZfAOubg3wjlKXYpM9
90,"HACIENDO QUE ME AMAS","Bad Bunny",374525,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
91,Travesuras,"Flow La Movie",374396,https://open.spotify.com/track/2etJ67Egf7woMgOikVrlJM
92,Safaera,"Bad Bunny",373519,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
93,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,372398,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
94,positions,"Ariana Grande",371817,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
95,Explícito,"Myke Towers",366306,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
96,"Hasta Que Dios Diga","Anuel AA",365533,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
97,"Entre Sobras Y Sobras Me Faltas","Antonio Orozco",365389,https://open.spotify.com/track/21kzkYl2j4Sq89FCj9HrqF
98,"Djadja (feat. Maluma) - Remix","Aya Nakamura",365331,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
99,"Sueño (con Pablo Alborán)",Beret,363835,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
100,"Mil Tequilas","Chema Rivas",360503,https://open.spotify.com/track/3VvyD7SxO6SO3IuCODFAfW
101,Normal,Morad,357269,https://open.spotify.com/track/4hCrQ5fZawXKSovXBXniEJ
102,Santería,"Lola Indigo",354846,https://open.spotify.com/track/3VArTR8VPyOEiITj8SJMLv
103,"Una Foto en Blanco y Negro","David Otero",351593,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
104,"Si Me Dices Que Sí",Reik,342272,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
105,"CÓMO SE SIENTE - Remix","Jhay Cortez",341864,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
106,Dynamite,BTS,336848,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
107,34+35,"Ariana Grande",333260,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
108,Anyone,"Justin Bieber",332292,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
109,"Quédate conmigo",Pole.,331457,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
110,"Mi Regalo Mas Bonito","La Ross Maria",330782,https://open.spotify.com/track/3JgGutjAwNXGAxcXaqVgWe
111,"Head & Heart (feat. MNEK)","Joel Corry",317655,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
112,"Mi Cuarto","Jerry Di",317016,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
113,"Yo Tengo Un Ángel","Rels B",316955,https://open.spotify.com/track/13hojycbY3re8lzGgLv3jV
114,"Don't Start Now","Dua Lipa",313498,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
115,"El Manual","Anuel AA",312199,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
116,"Me Olvidé De Los 2","Rels B",311421,https://open.spotify.com/track/02qcrVQ61nS94wWvLaiXGf
117,China,"Anuel AA",306679,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
118,PAM,"Justin Quiles",305921,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
119,"Quiéreme Mientras Se Pueda","Manuel Turizo",301497,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
120,Veneno,Delaossa,300852,https://open.spotify.com/track/5AQTFpm3oDPTenmw5Lmfoi
121,"Mi Religión","Nil Moliner",300521,https://open.spotify.com/track/5zNlrLpJFZt3RvRe9A0Hed
122,"Alocao (With Bad Gyal)","Omar Montes",297829,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
123,Amigos,"Galvan Real",296159,https://open.spotify.com/track/78OSjd1nAuqqFIH6LJAQGj
124,"Duros, Blandos y Flojos",Morad,294775,https://open.spotify.com/track/3Mp2Og6QT2jF4Dn6eO6tYW
125,"Hasta Abajo","Kevin Roldan",294497,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
126,Relación,Sech,294061,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
127,"El Hipo","Danny Romero",293133,https://open.spotify.com/track/3CCPAxHcGuTL43u4U9euVo
128,"LA DROGA","Bad Bunny",292578,https://open.spotify.com/track/67ACYA3UI6QMNtHX6b34wX
129,"Más De La Una","Piso 21",291179,https://open.spotify.com/track/69Y5IZuBvGyzySFt5x7kCq
130,"Prisoner (feat. Dua Lipa)","Miley Cyrus",290927,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
131,"Cuando Éramos Dos",Sinsinati,290368,https://open.spotify.com/track/1sPw28uimhBPPvxpwmfljV
132,"Before You Go","Lewis Capaldi",283795,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
133,"– (MENOS)",Aitana,283036,https://open.spotify.com/track/0Z2cPVHF1qwpfpAnSxOvnu
134,Nada,"Cali Y El Dandee",280985,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
135,Bailemos,"Dani Fernández",279894,https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
136,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",277456,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
137,"GIRL LIKE ME","Black Eyed Peas",274924,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
138,"Breaking Me",Topic,272570,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
139,"Soldadito marinero","Fito y Fitipaldis",271508,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
140,"Qué Bonito Es Querer","Manuel Carrasco",270468,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
141,Locura,"Cali Y El Dandee",270220,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
142,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",269420,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
143,Bobby,"Beny Jr",269398,https://open.spotify.com/track/7jgCNHC8qG0lOPzfK3d8lA
144,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",268791,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
145,"Si Me Tomo Una Cerveza",Migrantes,265928,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N
146,120,"Bad Bunny",265402,https://open.spotify.com/track/3KJ3opyV29269SXkPrc19l
147,"Soy Una Gargola","Rauw Alejandro",264341,https://open.spotify.com/track/4bEwaORm2IBfu3omjEna7I
148,Extasy,"Myke Towers",263745,https://open.spotify.com/track/4hnwfhQbZKaNpC1q9zgB4A
149,"Lo Real","Hard GZ",263716,https://open.spotify.com/track/6Z1tZjQzSgEVoLYc5FE7pw
150,"Roses - Imanbek Remix","SAINt JHN",263596,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
