,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ella No Es Tuya - Remix","Rochy RD",4105838,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
2,Ingobernable,"C. Tangana",3516949,https://open.spotify.com/track/3SK45LddxlEkzI8OWO9Eyo
3,"Párteme La Cara","C. Tangana",3169419,https://open.spotify.com/track/5gEUDNQvoQjdjklrwPdGwD
4,Bandido,"Myke Towers",2881281,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
5,"Tú Me Dejaste De Querer","C. Tangana",2868022,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
6,Antes,"Anuel AA",2042133,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
7,"No Te Enamores - Remix",Milly,2029386,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
8,"Los Tontos","C. Tangana",2026873,https://open.spotify.com/track/4DoEHKWh8k6vYDleECQkJx
9,911,Sech,1961697,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
10,Nominao,"C. Tangana",1943992,https://open.spotify.com/track/5SkiVFWCP3NPEgNk3PaL2I
11,Solo,"Omar Montes",1882292,https://open.spotify.com/track/1wPAOYQJcGSqvXkqcQHExr
12,"LA NOCHE DE ANOCHE","Bad Bunny",1879797,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
13,DÁKITI,"Bad Bunny",1869988,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
14,"Demasiadas Mujeres","C. Tangana",1732657,https://open.spotify.com/track/3GaGWoU1KfVqgl7vnRHP55
15,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1718783,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
16,"Hecha Pa' Mi",Boza,1707710,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
17,CAMBIA!,"C. Tangana",1660383,https://open.spotify.com/track/5cNJO43VKHxD0XGbkhboZu
18,"Comerte Entera","C. Tangana",1587234,https://open.spotify.com/track/6RUr6r5OexrMOYDtgu1QtS
19,"Muriendo De Envidia","C. Tangana",1567911,https://open.spotify.com/track/740uwCK09xVPNPr4hFpcWW
20,"Nunca Estoy","C. Tangana",1538892,https://open.spotify.com/track/6N4ioa3XSbvjmwdVEERl8F
21,"Hong Kong","C. Tangana",1537642,https://open.spotify.com/track/4kD4ZzJ1rZIVfJ9qw85CVT
22,"Te Olvidaste","C. Tangana",1532841,https://open.spotify.com/track/6Nr40AS5eNsfFjpMrisCY3
23,Fiel,"Los Legendarios",1503478,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
24,LOCATION,"KAROL G",1429953,https://open.spotify.com/track/5Km4r87BoX2qqtoprYS1gh
