,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,3655945,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
2,Hawái,Maluma,3623036,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
3,"Mamichula - con Nicki Nicole",Trueno,3298939,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
4,"La Curiosidad","Jay Wheeler",2439821,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
5,"Ay, DiOs Mío!","KAROL G",2310409,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
6,"Tattoo - Remix with Camilo","Rauw Alejandro",2308816,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
7,"A Güiro","Rafa Pabön",2285343,https://open.spotify.com/track/4hgIsfE3u7duCJFYXm6kZe
8,Caramelo,Ozuna,2235813,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
9,Trendy,Rvfv,1988858,https://open.spotify.com/track/6KS9MjBx9PnEetb0XUqGv6
10,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1799778,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
11,Mami,Ptazeta,1774125,https://open.spotify.com/track/55C0glNSvxJDCfgHwiCZb1
12,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",1766267,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
13,"La Jeepeta - Remix","Nio Garcia",1734205,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
14,Relación,Sech,1655623,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
15,"El Manual","Anuel AA",1552219,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
16,"Djadja (feat. Maluma) - Remix","Aya Nakamura",1501567,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
17,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1470459,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
18,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",1406891,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
19,"Como Estrellas","LA YOUNG",1390807,https://open.spotify.com/track/3Iql4v0ISjuMqj7MNkuWJX
20,Fabuloso,Sech,1380013,https://open.spotify.com/track/3cg2Y9mIiYNdcPTLKaQgK3
21,Flamenkito,Lérica,1377436,https://open.spotify.com/track/4fsj5oMLYrCUlTDs4P9qw5
22,Santería,"Lola Indigo",1278077,https://open.spotify.com/track/3VArTR8VPyOEiITj8SJMLv
23,"El Hipo","Danny Romero",1269692,https://open.spotify.com/track/3CCPAxHcGuTL43u4U9euVo
