,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Bandido,"Myke Towers",2939593,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
2,DÁKITI,"Bad Bunny",2514785,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
3,Antes,"Anuel AA",2074537,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
4,"No Te Enamores - Remix",Milly,2065993,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
5,"Hecha Pa' Mi",Boza,2027130,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
6,"LA NOCHE DE ANOCHE","Bad Bunny",1972516,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
7,"Tú Me Dejaste De Querer","C. Tangana",1830801,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
8,"Vete Pal Carajo","Yan Block",1723385,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1
9,"La Nota","Manuel Turizo",1718315,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
10,BICHOTA,"KAROL G",1692024,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
11,"Zorra - Remix","Bad Gyal",1531344,https://open.spotify.com/track/30t9smohiwcsWePn1V18Ce
12,Polvo,"Nicky Jam",1517847,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
13,"drivers license","Olivia Rodrigo",1468102,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
14,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1416753,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
15,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1397593,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
16,BEBÉ,Camilo,1363525,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
17,"Los Dioses","Anuel AA",1357476,https://open.spotify.com/track/7oHsIIDKbEJlFULg1HF0pP
18,"Vida de Rico",Camilo,1324098,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
19,"A Un Paso De La Luna","Ana Mena",1311733,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
20,"Chica Ideal","Sebastian Yatra",1271125,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
21,Bonita,Jeeiph,1197555,https://open.spotify.com/track/7EUvcSFkyVB73zrblhQmEL
22,Reloj,"Rauw Alejandro",1186972,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
23,"Yo No Sé",Rvfv,1134561,https://open.spotify.com/track/43ic0un1f9Nak0ZCQgvKjY
