,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",291153,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Dance Monkey","Tones And I",143994,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Sigues Con El","Dímelo Flow",120862,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
4,Fantasias,"Rauw Alejandro",118369,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
5,"Hola - Remix",Dalex,100245,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
6,"Pa' Olvidarme De Ella","Piso 21",100040,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
7,Vete,"Bad Bunny",99344,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
8,"RITMO (Bad Boys For Life)","Black Eyed Peas",94190,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
9,China,"Anuel AA",88882,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
10,"LA CANCIÓN","J Balvin",80503,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
11,"Whine Up","Nicky Jam",78383,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
12,"No Me Conoce - Remix","Jhay Cortez",69873,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
13,Callaita,"Bad Bunny",64786,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
14,"Bellaquita - Remix",Dalex,63841,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
15,"Adicto (with Anuel AA & Ozuna)",Tainy,61678,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
16,Morado,"J Balvin",61539,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
17,"Si Te Vas",Sech,60416,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
18,Detente,"Mike Bahía",58433,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
19,Tutu,Camilo,57493,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
20,"Que Tire Pa Lante","Daddy Yankee",56920,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
21,"La Difícil",Camilo,55937,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu
22,Señorita,"Shawn Mendes",54972,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
23,Muévelo,"Nicky Jam",54520,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
24,"Soltera - Remix",Lunay,54371,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
25,Indeciso,Reik,54233,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
26,Yummy,"Justin Bieber",53274,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
27,Aventura,Lunay,51981,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
28,"11 PM",Maluma,51785,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
29,Desconocidos,"Mau y Ricky",50397,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
30,Blanco,"J Balvin",49999,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
31,Quizas,"Rich Music LTD",49534,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
32,"Pa Mí - Remix",Dalex,48559,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
