,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",261563,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
2,Hawái,Maluma,212433,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
3,"Chica Ideal","Sebastian Yatra",169119,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
4,"Relación - Remix",Sech,147170,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
5,"Parce (feat. Justin Quiles)",Maluma,146356,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
6,"Vida de Rico",Camilo,142674,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
7,Jeans,"Justin Quiles",136615,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
8,"La Curiosidad","Jay Wheeler",136479,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
9,"La Tóxica",Farruko,134967,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
10,"Ay, DiOs Mío!","KAROL G",132557,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
11,"Se Te Nota (with Guaynaa)","Lele Pons",115599,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
12,"Mi Niña",Wisin,111273,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
13,Despeinada,Ozuna,104848,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
14,"Tattoo - Remix with Camilo","Rauw Alejandro",103646,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
15,BICHOTA,"KAROL G",95632,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
16,"La Jeepeta - Remix","Nio Garcia",92121,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
17,"La Nota","Manuel Turizo",91207,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
18,"Mi Cuarto","Jerry Di",88311,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
19,"Una Locura",Ozuna,87930,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
20,Nada,"Cali Y El Dandee",77349,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
