,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,244286,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"Vida de Rico",Camilo,174782,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
3,"Ay, DiOs Mío!","KAROL G",149620,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
4,"Relación - Remix",Sech,148134,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
5,"La Curiosidad","Jay Wheeler",143602,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
6,"Tattoo - Remix with Camilo","Rauw Alejandro",125089,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
7,"La Tóxica",Farruko,123332,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
8,"La Jeepeta - Remix","Nio Garcia",114916,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
9,"Parce (feat. Justin Quiles)",Maluma,113993,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
10,Despeinada,Ozuna,113731,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
11,"Se Te Nota (with Guaynaa)","Lele Pons",99011,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
12,"Mi Cuarto","Jerry Di",91436,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
13,Caramelo,Ozuna,85864,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
14,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",79362,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
15,Dynamite,BTS,79126,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
16,"Pa' Olvidarme De Ella","Piso 21",77388,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
17,Nada,"Cali Y El Dandee",74571,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
18,Favorito,Camilo,73403,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
19,Jeans,"Justin Quiles",70949,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
20,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,68587,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
21,Relación,Sech,67850,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
22,"Quiéreme Mientras Se Pueda","Manuel Turizo",66741,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
23,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",63787,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
24,Rojo,"J Balvin",63691,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
25,"Una Locura",Ozuna,63063,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
26,"No Bailes Sola","Danna Paola",62617,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
27,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",62399,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
28,Azul,"J Balvin",61735,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
29,"Caramelo - Remix",Ozuna,61308,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
30,"Djadja (feat. Maluma) - Remix","Aya Nakamura",60614,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
31,+Linda,Dalex,60053,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
32,"Tak Tiki Tak","Harry Nach",57750,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
33,"Mi Niña",Wisin,55344,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
34,"El Mismo Aire - con Pablo Alborán",Camilo,55163,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
35,"Blinding Lights","The Weeknd",54368,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
36,"Mamichula - con Nicki Nicole",Trueno,54256,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
37,Tusa,"KAROL G",53681,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
38,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,53661,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
39,Jangueo,"Alex Rose",51351,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
40,"La Mitad",Camilo,50390,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
41,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,50315,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
42,"Hola - Remix",Dalex,50220,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
43,"Por Primera Vez",Camilo,47294,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
44,"Si Me Dices Que Sí",Reik,46617,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
45,"Sigues Con El","Dímelo Flow",46285,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
46,ADMV,Maluma,45377,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
47,"De Los Besos Que Te Di","Christian Nodal",43542,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
48,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",42916,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
49,"LA CANCIÓN","J Balvin",42512,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
50,"Hasta Que Dios Diga","Anuel AA",42001,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
51,"Don Don","Daddy Yankee",39874,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
52,PORFA,Feid,35612,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
53,Diosa,"Myke Towers",35588,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
