,0
Position,100.5
Streams,32543.21
danceability,0.7250850000000004
energy,0.6669350000000001
key,5.34
loudness,-5.271749999999997
mode,0.545
speechiness,0.11995100000000004
acousticness,0.23751534999999996
instrumentalness,0.0009638061499999995
liveness,0.1658315
valence,0.6533099999999998
tempo,126.19096999999994
duration_ms,205929.555
time_signature,3.95
