,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ella No Es Tuya - Remix","Rochy RD",6458,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
2,Bandido,"Myke Towers",4145,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
3,DÁKITI,"Bad Bunny",3825,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
4,"LA NOCHE DE ANOCHE","Bad Bunny",3680,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
5,"Tú Me Dejaste De Querer","C. Tangana",3647,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
6,"Hecha Pa' Mi",Boza,2964,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
7,"Párteme La Cara","C. Tangana",2815,https://open.spotify.com/track/5gEUDNQvoQjdjklrwPdGwD
8,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",2746,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
9,Ingobernable,"C. Tangana",2364,https://open.spotify.com/track/3SK45LddxlEkzI8OWO9Eyo
10,Antes,"Anuel AA",2316,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
11,"No Te Enamores - Remix",Milly,2314,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
12,BICHOTA,"KAROL G",2215,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
13,911,Sech,2214,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
14,"drivers license","Olivia Rodrigo",2034,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
15,"La Nota","Manuel Turizo",2026,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
16,"Chica Ideal","Sebastian Yatra",1982,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
17,"A Un Paso De La Luna","Ana Mena",1926,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
18,"Vida de Rico",Camilo,1890,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
19,Hawái,Maluma,1882,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
20,LOCATION,"KAROL G",1851,https://open.spotify.com/track/5Km4r87BoX2qqtoprYS1gh
21,"Demasiadas Mujeres","C. Tangana",1817,https://open.spotify.com/track/3GaGWoU1KfVqgl7vnRHP55
22,"Vete Pal Carajo","Yan Block",1724,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1
23,"Blinding Lights","The Weeknd",1703,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,Solo,"Omar Montes",1570,https://open.spotify.com/track/1wPAOYQJcGSqvXkqcQHExr
25,"Del Mar",Ozuna,1527,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8
26,"Mala Costumbre","Manuel Turizo",1454,https://open.spotify.com/track/70uX4beGHc1nQikXveOknp
27,"Nunca Estoy","C. Tangana",1448,https://open.spotify.com/track/6N4ioa3XSbvjmwdVEERl8F
28,BEBÉ,Camilo,1440,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
29,Nominao,"C. Tangana",1414,https://open.spotify.com/track/5SkiVFWCP3NPEgNk3PaL2I
30,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1412,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
31,"Comerte Entera","C. Tangana",1410,https://open.spotify.com/track/6RUr6r5OexrMOYDtgu1QtS
32,"Relación - Remix",Sech,1373,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
33,Explícito,"Myke Towers",1368,https://open.spotify.com/track/6qraVL4IJaIj0IuEexYJNa
34,"Los Tontos","C. Tangana",1346,https://open.spotify.com/track/4DoEHKWh8k6vYDleECQkJx
35,Fiel,"Los Legendarios",1333,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs
36,"Una Locura",Ozuna,1315,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
37,Polvo,"Nicky Jam",1313,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
38,"No Me Renta","EZVIT 810",1308,https://open.spotify.com/track/4qCDHuechGyj2a9DokVbAr
39,"Save Your Tears","The Weeknd",1278,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
40,Reloj,"Rauw Alejandro",1274,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
41,"Ropa Cara",Camilo,1269,https://open.spotify.com/track/7BIy3EGQhg98CsRdKYHnJC
42,Despeinada,Ozuna,1251,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
43,CAMBIA!,"C. Tangana",1220,https://open.spotify.com/track/5cNJO43VKHxD0XGbkhboZu
44,"Fan de Tus Fotos","Nicky Jam",1218,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
45,"La Curiosidad","Jay Wheeler",1178,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
46,"Mood (feat. iann dior)",24kGoldn,1163,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
47,"Mi Niña",Wisin,1156,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
48,"Muriendo De Envidia","C. Tangana",1134,https://open.spotify.com/track/740uwCK09xVPNPr4hFpcWW
49,"Tattoo - Remix with Camilo","Rauw Alejandro",1126,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
50,"TE MUDASTE","Bad Bunny",1121,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
51,"Hong Kong","C. Tangana",1112,https://open.spotify.com/track/4kD4ZzJ1rZIVfJ9qw85CVT
52,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1098,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
53,"Te Olvidaste","C. Tangana",1096,https://open.spotify.com/track/6Nr40AS5eNsfFjpMrisCY3
54,"Yo No Sé",Rvfv,1087,https://open.spotify.com/track/43ic0un1f9Nak0ZCQgvKjY
55,"The Business",Tiësto,1086,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
56,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,1069,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
57,"Hasta Abajo","Kevin Roldan",1054,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
58,Tusa,"KAROL G",1036,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
59,"GIRL LIKE ME","Black Eyed Peas",1016,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
60,"Cuándo Olvidaré","C. Tangana",1003,https://open.spotify.com/track/4NdjM90OrP4wuHsecOMXlg
