week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.7404437869822487,0.7066153846153843,5.538461538461538,-5.250153846153846,0.5621301775147929,0.10597041420118343,0.24600242603550293,0.0057283298816568065,0.17474852071005914,0.617792899408284,123.53002958579884,219537.61538461538,3.9822485207100593
2019-01-11--2019-01-18,0.7415352941176472,0.7051764705882351,5.564705882352941,-5.237499999999999,0.5705882352941176,0.10862529411764701,0.2506991764705882,0.005747292705882353,0.17021176470588234,0.6200352941176471,124.5222058823529,219154.06470588237,3.9823529411764707
2019-01-18--2019-01-25,0.7434345238095237,0.7024464285714284,5.470238095238095,-5.255916666666664,0.5535714285714286,0.10906249999999999,0.25210333333333323,0.0061552179166666655,0.16885297619047618,0.619595238095238,124.62737499999999,217910.59523809524,3.9761904761904763
2019-01-25--2019-02-01,0.7407305389221558,0.6987065868263472,5.562874251497006,-5.328173652694608,0.5568862275449101,0.11166047904191616,0.2529362874251497,0.006193263173652693,0.16942335329341313,0.6112874251497006,124.49222754491014,218808.83233532935,3.970059880239521
2019-02-01--2019-02-08,0.7371111111111113,0.7024210526315788,5.578947368421052,-5.240298245614033,0.5730994152046783,0.11341929824561402,0.2514749122807017,0.006044818011695905,0.16781286549707602,0.6184912280701753,124.45446783625727,220013.8304093567,3.9590643274853803
2019-02-08--2019-02-15,0.7330639534883722,0.6963313953488371,5.47093023255814,-5.211843023255813,0.5697674418604651,0.11397383720930226,0.2573384302325581,0.006503851627906978,0.16889360465116285,0.6115232558139533,122.92933720930229,219828.58139534883,3.953488372093023
2019-02-15--2019-02-22,0.7360643274853801,0.6960175438596492,5.578947368421052,-5.254748538011697,0.5672514619883041,0.11232456140350873,0.25771058479532144,0.006305443508771929,0.16071345029239772,0.6006959064327486,123.10887134502919,220109.79532163742,3.9590643274853803
2019-02-22--2019-03-01,0.7368011695906435,0.6924269005847954,5.567251461988304,-5.301298245614035,0.5614035087719298,0.11281228070175435,0.26382578947368407,0.005891754035087719,0.1592555555555556,0.6000233918128656,122.13145614035085,219996.0643274854,3.9415204678362574
2019-03-01--2019-03-08,0.7381834319526626,0.686526627218935,5.550295857988166,-5.357094674556216,0.5502958579881657,0.11394023668639056,0.26507284023668637,0.002426457396449705,0.16580473372781077,0.5906035502958578,120.34162130177513,220536.8579881657,3.9526627218934913
2019-03-08--2019-03-15,0.7384345238095239,0.6824226190476192,5.5,-5.400279761904765,0.5654761904761905,0.1163297619047619,0.26464767857142835,0.006021973511904762,0.16139226190476202,0.5868035714285716,120.66194047619044,220445.22619047618,3.9464285714285716
2019-03-15--2019-03-22,0.7408383233532935,0.6813892215568864,5.485029940119761,-5.401245508982038,0.562874251497006,0.11689341317365269,0.2649024550898201,0.006076326467065869,0.15968023952095817,0.5864550898203595,119.83985029940118,220450.5269461078,3.946107784431138
2019-03-22--2019-03-29,0.7397396449704142,0.6810769230769235,5.319526627218935,-5.4633431952662725,0.5798816568047337,0.11504733727810657,0.25884142011834305,0.007417291005917159,0.16310887573964505,0.5810946745562132,120.36314792899405,221369.39644970413,3.9289940828402368
2019-03-29--2019-04-05,0.7352366863905327,0.6597396449704145,5.4733727810650885,-5.7635680473372775,0.5976331360946746,0.12356804733727816,0.2780171597633136,0.011268603964497043,0.16274615384615385,0.5659573964497042,120.28950887573964,220753.6923076923,3.9526627218934913
2019-04-05--2019-04-12,0.7414578313253014,0.6752771084337353,5.475903614457831,-5.538578313253012,0.5783132530120482,0.12319216867469886,0.26823054216867465,0.00929141891566265,0.16203614457831325,0.5835722891566266,121.19125301204816,220432.89156626505,3.9518072289156625
