,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bottiglie Privè","Sfera Ebbasta",2646809,https://open.spotify.com/track/3E2KP5AWn6Wx0NcPstzKeo
2,"Mama (feat. Nitro)",Gemitaiz,2275631,https://open.spotify.com/track/1ws9IBGum9LLNEdSVNO2pH
3,"Mondo Di Fango",Gemitaiz,1864279,https://open.spotify.com/track/3rR90ytwXhFCGXjbDzN7HI
4,Destri,Gazzelle,1816422,https://open.spotify.com/track/0WBg2If3H9nN9RFl2xO2SZ
5,"Alright (feat. Emis Killa, Geolier)",Gemitaiz,1720383,https://open.spotify.com/track/7hhg8fAx3sc2zOOW028BLs
6,"SLATT (feat. Capo Plaza)",Rondodasosa,1655570,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
7,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",1643164,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
8,Superclassico,Ernia,1582617,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
9,"In Una Benz (feat. Fabri Fibra)",Gemitaiz,1570942,https://open.spotify.com/track/2BVTClVUNxuibcmulbqtCQ
10,"Marte (feat. Izi)",Gemitaiz,1476072,https://open.spotify.com/track/2JYEUkULDT9o2Y4WLIDnGV
11,QVC9,Gemitaiz,1459152,https://open.spotify.com/track/39Hg30Dwak4wyX3K2SI02E
12,"Noi Siamo Così",Gemitaiz,1334051,https://open.spotify.com/track/28CYNIsMJ6FNieaKWNZbbm
13,Fuck/Peace,Gemitaiz,1316965,https://open.spotify.com/track/1uiEeBZUdX82XdD6k7OBMV
14,"Mood (feat. iann dior)",24kGoldn,1283544,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
15,"Fair (feat. MadMan)",Gemitaiz,1205778,https://open.spotify.com/track/4s35V0UWUeEcnq3bfoyWpd
16,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",1125923,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
17,"Bella Storia",Fedez,1108431,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
18,"Russian Roulette",Gemitaiz,1095330,https://open.spotify.com/track/26j01OzYxZ6GcD5Kdg7Tl9
19,"Rollercoaster (feat. Carl Brave)",Gemitaiz,1084459,https://open.spotify.com/track/7sEUejURMK89mYlaH0FI2C
20,"Cuore Nero - prod. Frenetik&Orang3",Blind,1081800,https://open.spotify.com/track/0ROJX4yr64AlknCaX71JDQ
21,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,1079386,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
22,"Head & Heart (feat. MNEK)","Joel Corry",1049782,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Outro In The Night",Gemitaiz,996577,https://open.spotify.com/track/4GipSOvgko6Twojx9zE3QE
24,"Money Money (feat. Speranza, Ensi)",Gemitaiz,996357,https://open.spotify.com/track/4Aa2tuGM8OKqf4BX2lmr4c
25,Hypnotized,"Purple Disco Machine",979676,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
26,"Più Di Così (feat. D'african)",Gemitaiz,969026,https://open.spotify.com/track/3MS1aJcN6dTXWobZc1qUE9
27,<3,Gemitaiz,941899,https://open.spotify.com/track/5TLgJt80zAf9QV9swPiDWX
28,VENT'ANNI,Måneskin,928997,https://open.spotify.com/track/34r4voojt51Kk6ax5FJI1M
29,"Trap Emo Rmx (feat. Achille Lauro)",Gemitaiz,921831,https://open.spotify.com/track/1YZTz3Houl9bKlYZSUFK1W
30,"A Un Passo Dalla Luna","Rocco Hunt",886555,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
31,Lacri-ma,Gazzelle,876209,https://open.spotify.com/track/0N6QZADGv1zv3JbVIX6ctx
32,"Ehy (feat. Priestess, Chadia Rodriguez)",Gemitaiz,874884,https://open.spotify.com/track/4YeP3VXJQbXzee7dSiGYS6
33,"Te lo prometto","Il Tre",842105,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
34,"What You Know Bout Love","Pop Smoke",835131,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
35,Crepe,Irama,829199,https://open.spotify.com/track/6L671UzJPyAzbHEhaNhDUJ
36,"X 1 MEX (feat. Dani Faiv)","BLOODY VINYL",826386,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5
37,"Si Va Pt.3 (feat. Gemello, Mystic One)",Gemitaiz,804443,https://open.spotify.com/track/19Bv3QlANRHwcVzfcdqClV
38,"TATUAGGI (feat. ARIETE)",PSICOLOGI,791062,https://open.spotify.com/track/15WIkk29b7NqOK2poTRnOU
39,"Spigoli (feat. Mara Sattei & tha Supreme)","Carl Brave",780005,https://open.spotify.com/track/0VSw01E3JInAaFDeYt9v8F
40,"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","BLOODY VINYL",733900,https://open.spotify.com/track/3CHiuPXn9ufDJhVy1xI4Jf
41,"TELEPHONE (feat. Capo Plaza & Sick Luke)","BLOODY VINYL",733600,https://open.spotify.com/track/0ejf33zIXZlhUnCKRMWx6q
42,"22 settembre",Ultimo,732579,https://open.spotify.com/track/15RRpHBNzv0gvjIry4jyOs
43,Barcellona,Ghali,714204,https://open.spotify.com/track/4FaC0SztXweMBKnJCPZEKL
44,Dynamite,BTS,701345,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
45,"Breaking Me",Topic,697527,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
46,"Il bacio di Klimt","Emanuele Aloia",691465,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
47,"VITTORIA - prod. Strage – Slait",Casadilego,659516,https://open.spotify.com/track/05gPdrxGchpTIxZ2FRNA5N
48,Mediterranea,Irama,653681,https://open.spotify.com/track/2Up8QSKRV7WnZxZAQasEUq
