,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",2502394,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
2,Superclassico,Ernia,2201033,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
3,"X 1 MEX (feat. Dani Faiv)","BLOODY VINYL",2056794,https://open.spotify.com/track/5gouWBHeO3hLhCUr9gSvV5
4,Destri,Gazzelle,1962492,https://open.spotify.com/track/0WBg2If3H9nN9RFl2xO2SZ
5,"MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","BLOODY VINYL",1952364,https://open.spotify.com/track/3CHiuPXn9ufDJhVy1xI4Jf
6,"TELEPHONE (feat. Capo Plaza & Sick Luke)","BLOODY VINYL",1794605,https://open.spotify.com/track/0ejf33zIXZlhUnCKRMWx6q
7,"A Un Passo Dalla Luna","Rocco Hunt",1668357,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
8,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",1649157,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
9,"WEEKEND (feat. Lazza, Madame & Massimo Pericolo)","BLOODY VINYL",1609906,https://open.spotify.com/track/1FVZhwZiab6cEAxAOS9j5v
10,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,1535186,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
11,"Mood (feat. iann dior)",24kGoldn,1429036,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
12,"BABY (feat. Rosa Chemical)","BLOODY VINYL",1426681,https://open.spotify.com/track/3jtMheZu2P0tbWzAYYWhvS
13,Hypnotized,"Purple Disco Machine",1361631,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
14,"Bella Storia",Fedez,1348422,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
15,"BLOODY BARS - STUDIOMOB (feat. Lazza)","BLOODY VINYL",1339281,https://open.spotify.com/track/2lWTk2SX6jvlgihqoWOhpt
16,"Te lo prometto","Il Tre",1264439,https://open.spotify.com/track/72aqCNAdOo6H4nrPyAivSV
