,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Un Passo Dalla Luna","Rocco Hunt",3587896,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
2,Mediterranea,Irama,2703942,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
3,Karaoke,Boomdabash,2620166,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
4,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,2536990,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
5,"Paloma (feat. Anitta)","Fred De Palma",2431788,https://open.spotify.com/track/0HFkCSXRTUHCYJ148PdD0v
6,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",2317528,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
7,"Non mi basta più (feat. Chiara Ferragni)","Baby K",2137432,https://open.spotify.com/track/5ZUeBvBEH8hpdLMW3yCmHb
8,Superclassico,Ernia,2092124,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
9,"Bimbi Per Strada (Children)",Fedez,2012750,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
10,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Takagi & Ketra",1836214,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
11,"Breaking Me",Topic,1819984,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1788094,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
13,Autostop,Shade,1764602,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
14,"Dorado (feat. Sfera Ebbasta & Feid)",Mahmood,1763424,https://open.spotify.com/track/1kI7mZAziaRfBeAOraRW1i
15,"0ffline (feat. bbno$)","tha Supreme",1604821,https://open.spotify.com/track/6ZWsKJdmoYu1oFJbzCmtK9
16,"Sono un bravo ragazzo un po' fuori di testa",Random,1572688,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
17,MAMACITA,"Black Eyed Peas",1538652,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
18,Spigoli,"Carl Brave",1514272,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi
19,"Good Times",Ghali,1514105,https://open.spotify.com/track/5165XjbVxwq9dQDxNk7hmf
20,Guaranà,Elodie,1496096,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
21,Hypnotized,"Purple Disco Machine",1463672,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
22,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,1271162,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
23,Caramelo,Ozuna,1246477,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
24,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1234285,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
25,"Djadja (feat. Maluma) - Remix","Aya Nakamura",1177101,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
26,"Jerusalema (feat. Nomcebo Zikode) - Edit","Master KG",1159822,https://open.spotify.com/track/2R7gA9dAHTjASKU0wiTJok
27,"Watermelon Sugar","Harry Styles",1157992,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
28,Portofino,"Il Pagante",1154004,https://open.spotify.com/track/6xc77qJbTNh3yQzSopZEuw
29,"Il bacio di Klimt","Emanuele Aloia",1130272,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
