,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Allenamento #4","Capo Plaza",1932760,https://open.spotify.com/track/2CX0oyET6hQ6UfbtCZhTv7
2,"LA CANZONE NOSTRA ⟁ (con BLANCO & Salmo)",MACE,1923742,https://open.spotify.com/track/0aQi1JGO1oKWEmKGfvf8TF
3,"SEVEN 7oo (feat. Rondodasosa, Sacky, Vale Pain, Neima Ezza, Kilimoney, Keta, Nko)",RM4E,1625656,https://open.spotify.com/track/2KYLg9El0wzvX4S13CDoZf
4,"Baby (with J Balvin)","Sfera Ebbasta",1359585,https://open.spotify.com/track/4L5ZhW0VJeQ6je2iqvqZ4X
5,"SLATT (feat. Capo Plaza)",Rondodasosa,1259537,https://open.spotify.com/track/1YvhcTM8aIRTg03AavA2HJ
6,"drivers license","Olivia Rodrigo",1237929,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
7,Superclassico,Ernia,1202705,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
8,"Scooby Doo","Pinguini Tattici Nucleari",1196978,https://open.spotify.com/track/1P6TlFb8EVH2nCX3luVpZW
9,Destri,Gazzelle,1188125,https://open.spotify.com/track/0WBg2If3H9nN9RFl2xO2SZ
10,"SPLASH (feat. Enzo Dong)","MV Killa",1155967,https://open.spotify.com/track/0CjTQ01ADXx3BMO07LxpKx
11,"ALTALENE (feat. Mara Sattei & Coez)","BLOODY VINYL",1140960,https://open.spotify.com/track/2zqxUV6h5y6Y9WhyH0FVvX
12,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Takagi & Ketra",1018006,https://open.spotify.com/track/4O3sAZoZDIhNRcfHNuU4Ps
13,Concedimi,"Matteo Romano",988564,https://open.spotify.com/track/0pFjYM7JdNJhjuooMgesks
14,"Bottiglie Privè","Sfera Ebbasta",985779,https://open.spotify.com/track/4hExiZDbGdegofpEc9t0Fu
15,DÁKITI,"Bad Bunny",968545,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
16,"Mood (feat. iann dior)",24kGoldn,871791,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
17,"Pasticche (feat. Capo Plaza)",VillaBanks,820437,https://open.spotify.com/track/7KnC2wSD0I5Fju3A7qCFX8
18,"Tik Tok (feat. Marracash & Guè Pequeno)","Sfera Ebbasta",816290,https://open.spotify.com/track/11jGgkrtDbYaKlN0y1nPbC
19,Problemas,"Paris Boy",810687,https://open.spotify.com/track/2aQJOc2QUTdQl1J2Z9VxYO
20,"Don't Worry",Boomdabash,778915,https://open.spotify.com/track/3Bd5A7Yxg4zxFeiKiYlMId
21,"Head & Heart (feat. MNEK)","Joel Corry",772125,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
22,"Bella Storia",Fedez,758043,https://open.spotify.com/track/0824Kyozhv4yBbM86aBFCG
23,"Pezzo Di Cuore (con Alessandra Amoroso)",Emma,751798,https://open.spotify.com/track/0BNaXcSSUeuARA4W8iB18E
24,"Hecha Pa' Mi",Boza,749302,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
25,"Paradise (feat. Dermot Kennedy)",MEDUZA,732079,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
26,Whoopty,CJ,716622,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
27,VENT'ANNI,Måneskin,712445,https://open.spotify.com/track/34r4voojt51Kk6ax5FJI1M
28,"Cuore Nero - prod. Frenetik&Orang3",Blind,668261,https://open.spotify.com/track/1MGReaXx6mzqSzOpeyhbHD
29,"Chico (feat. Rose Villain & Luchè)","Guè Pequeno",666171,https://open.spotify.com/track/3Xhl7OqWAFgVxQKrWhyVVO
30,"A Un Passo Dalla Luna","Rocco Hunt",663103,https://open.spotify.com/track/3YNcQUeVOpM3SDmwBeGfMK
31,MIA,Lortex,650061,https://open.spotify.com/track/1SIl1FBbHmGa4PmJu5q6Lm
32,"The Business",Tiësto,634507,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
33,Estate,Will,629801,https://open.spotify.com/track/7AKMq2HTg8FQs9LE0v9uoy
34,"M' Manc (con Geolier & Sfera Ebbasta)",Shablo,628348,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
35,"$€ Freestyle","Sfera Ebbasta",615345,https://open.spotify.com/track/2j9wr1cxfYcMJoANfmoJA9
36,"guccy bag",sangiovanni,598259,https://open.spotify.com/track/755xh1CnKw8zg2m3Uv4TEX
