,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2107849,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Beautiful People (feat. Khalid)","Ed Sheeran",1322564,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"Ikaw At Ako","Moira Dela Torre",1226538,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
4,comethru,"Jeremy Zucker",1211913,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
5,"Sa Susunod Na Lang",PDL,1187684,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
6,"I Don't Care (with Justin Bieber)","Ed Sheeran",1165805,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
7,"How Do You Sleep?","Sam Smith",1081146,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
8,Pagtingin,Ben&Ben,1075040,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd
9,"Kung 'Di Rin Lang Ikaw","December Avenue",1070818,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV
10,Sana,"I Belong to the Zoo",1006744,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
11,"Goodbyes (Feat. Young Thug)","Post Malone",981046,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
12,"Nobody Knows",Russ,951843,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
13,"Hindi Na Nga","This Band",931128,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV
14,"boyfriend (with Social House)","Ariana Grande",892081,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
15,"Maybe The Night",Ben&Ben,887756,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
16,"'Di Na Babalik","This Band",866172,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
17,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",839512,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
18,"Bagay Tayo",ALLMO$T,832943,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU
19,Dahan,"December Avenue",807864,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
20,"Talk (feat. Disclosure)",Khalid,807475,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",801407,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,"Kathang Isip",Ben&Ben,785914,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh
