,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2011113,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Ikaw At Ako","Moira Dela Torre",1615437,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
3,Zebbiana,"Skusta Clee",1380219,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL
4,"Kung 'Di Rin Lang Ikaw","December Avenue",1310302,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV
5,"Beautiful People (feat. Khalid)","Ed Sheeran",1271350,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
6,Lover,"Taylor Swift",1257745,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY
7,Pagtingin,Ben&Ben,1240969,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd
8,"Sa Susunod Na Lang",PDL,1207044,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
9,comethru,"Jeremy Zucker",1148186,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
10,"How Do You Sleep?","Sam Smith",1129927,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",1104003,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,Sana,"I Belong to the Zoo",1030025,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
13,"Goodbyes (Feat. Young Thug)","Post Malone",968537,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
14,"Maybe The Night",Ben&Ben,912488,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
15,"Hindi Na Nga","This Band",907274,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV
16,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",889403,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
17,"Nobody Knows",Russ,883068,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
18,"'Di Na Babalik","This Band",850378,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
19,"boyfriend (with Social House)","Ariana Grande",820458,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
20,"Bagay Tayo",ALLMO$T,815558,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU
21,"Kathang Isip",Ben&Ben,804995,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh
22,Dahan,"December Avenue",804757,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
23,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",801103,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
