,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",2161224,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Beautiful People (feat. Khalid)","Ed Sheeran",1338186,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",1216651,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
4,comethru,"Jeremy Zucker",1195904,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
5,"Sa Susunod Na Lang",PDL,1174374,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
6,"How Do You Sleep?","Sam Smith",1111070,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
7,"Kung 'Di Rin Lang Ikaw","December Avenue",1026496,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV
8,Sana,"I Belong to the Zoo",1017308,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
9,"Hindi Na Nga","This Band",993968,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV
10,"Goodbyes (Feat. Young Thug)","Post Malone",990879,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
11,Pagtingin,Ben&Ben,963531,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd
12,"Nobody Knows",Russ,931734,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
13,"boyfriend (with Social House)","Ariana Grande",884650,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
14,"'Di Na Babalik","This Band",875714,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
15,"Bagay Tayo",ALLMO$T,865320,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU
16,"Maybe The Night",Ben&Ben,864750,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
17,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",858144,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
18,Dahan,"December Avenue",832247,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",820728,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
20,"Talk (feat. Disclosure)",Khalid,817381,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
21,Bulong,"December Avenue",812716,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
22,"Malibu Nights",LANY,802559,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
23,"Kahit Ayaw Mo Na","This Band",780205,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9
24,"Old Town Road - Remix","Lil Nas X",771049,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
25,"Never Really Over","Katy Perry",765132,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
26,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,762776,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
27,"Kathang Isip",Ben&Ben,758622,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh
28,"If I Can't Have You","Shawn Mendes",731182,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
29,"Ikaw At Ako","Moira Dela Torre",717368,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
30,I.F.L.Y.,Bazzi,709455,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0
31,"Balang Araw","I Belong to the Zoo",699769,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
32,Wrong,"Luh Kel",687544,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg
33,"You Need To Calm Down","Taylor Swift",673235,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
34,"Missin You Crazy",Russ,669052,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
35,Sanctuary,Joji,668880,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
36,"bad guy (with Justin Bieber)","Billie Eilish",662531,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
37,"Patawad, Paalam","Moira Dela Torre",656847,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc
38,"Love Someone","Lukas Graham",608366,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
39,"Sa Ngalan Ng Pag-Ibig","December Avenue",605423,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG
40,"Best Part (feat. Daniel Caesar)",H.E.R.,587404,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
41,"Call You Mine","The Chainsmokers",573939,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
42,Dalaga,Arvey,568885,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
43,"i'm so tired...",Lauv,558756,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
44,"The Archer","Taylor Swift",546269,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
45,Nobela,"Join The Club",541797,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC
46,"Dancing With A Stranger (with Normani)","Sam Smith",532007,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
47,"Filipina Girl","Billy Crawford",521279,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR
48,"fuck, i'm lonely",Lauv,519432,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
49,Paradise,Bazzi,498787,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
50,"Kill This Love",BLACKPINK,495507,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
51,"Isa Pang Araw","Sarah Geronimo",491505,https://open.spotify.com/track/1KbQcIJWNlL0e9a81k1Fls
52,"Boy With Luv (feat. Halsey)",BTS,484833,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
53,Buwan,"juan karlos",439459,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2
