,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Zebbiana,"Skusta Clee",1937463,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL
2,Señorita,"Shawn Mendes",1848370,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,Lover,"Taylor Swift",1741018,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
4,"Ikaw At Ako","Moira Dela Torre",1721482,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz
5,Pagtingin,Ben&Ben,1353028,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd
6,"Kung 'Di Rin Lang Ikaw","December Avenue",1259868,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV
7,"Sa Susunod Na Lang",PDL,1236588,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU
8,"Beautiful People (feat. Khalid)","Ed Sheeran",1213444,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
9,Sana,"I Belong to the Zoo",1107273,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0
10,comethru,"Jeremy Zucker",1058787,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",1052401,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,"How Do You Sleep?","Sam Smith",1041146,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
13,"Cruel Summer","Taylor Swift",1039061,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
14,"Maybe The Night",Ben&Ben,951707,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei
15,"Goodbyes (Feat. Young Thug)","Post Malone",930816,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
16,"You Need To Calm Down","Taylor Swift",913045,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
17,"Hindi Na Nga","This Band",903315,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV
18,"Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack)","December Avenue",866843,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c
19,I.F.L.Y.,Bazzi,856821,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
20,"fuck, i'm lonely",Lauv,836980,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
21,"Nobody Knows",Russ,832030,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G
22,Dahan,"December Avenue",830814,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z
23,"Kathang Isip",Ben&Ben,804749,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh
24,"'Di Na Babalik","This Band",787923,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h
25,"Bagay Tayo",ALLMO$T,785583,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU
26,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",780526,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
27,Mabagal,"Daniel Padilla",749813,https://open.spotify.com/track/07JZJ9YJRaiUAz9Bv8wgwH
28,Sanctuary,Joji,747581,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
29,"The Man","Taylor Swift",742300,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
30,"Patawad, Paalam","Moira Dela Torre",738142,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc
31,"boyfriend (with Social House)","Ariana Grande",726822,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
32,"Balang Araw","I Belong to the Zoo",703923,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m
33,"Talk (feat. Disclosure)",Khalid,694125,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
34,"Old Town Road - Remix","Lil Nas X",666752,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
35,Dalaga,Arvey,646250,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr
36,"Never Really Over","Katy Perry",640015,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
37,"Sa Ngalan Ng Pag-Ibig","December Avenue",632005,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG
38,"Love Someone","Lukas Graham",608238,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
39,Circles,"Post Malone",600775,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
40,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",599074,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
41,Wrong,"Luh Kel",597528,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg
42,"I Forgot That You Existed","Taylor Swift",585114,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
43,"Missin You Crazy",Russ,568013,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr
44,"Cornelia Street","Taylor Swift",558976,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
45,"Kahit Ayaw Mo Na","This Band",526243,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9
46,Bulong,"December Avenue",504526,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO
47,Nobela,"Join The Club",494792,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC
