,0
Position,100.5
Streams,73563.52
danceability,0.6655105263157896
energy,0.6429263157894738
key,5.221052631578948
loudness,-6.46346842105263
mode,0.6105263157894737
speechiness,0.09685157894736841
acousticness,0.24700986315789475
instrumentalness,0.007218617947368421
liveness,0.16216315789473693
valence,0.5218757894736842
tempo,118.03489473684209
duration_ms,203882.96315789473
time_signature,3.968421052631579
