,0
Position,100.5
Streams,403652.795
danceability,0.6664639175257734
energy,0.6190567010309277
key,5.438144329896907
loudness,-6.602757731958766
mode,0.6185567010309279
speechiness,0.09627216494845361
acousticness,0.25714014175257716
instrumentalness,0.005618252164948451
liveness,0.1688175257731959
valence,0.5089927835051544
tempo,117.73665463917531
duration_ms,201471.87113402062
time_signature,3.9381443298969074
