,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Allah’ından Bul",Ezhel,1878590,https://open.spotify.com/track/350aUOZhGtTOK1dQbQFKNc
2,"Bırakman Doğru Mu 2","Zeynep Bastık",1754470,https://open.spotify.com/track/3DZ2ivlwnX8KDyRTmxLGfi
3,"LINK UP",Ezhel,1435536,https://open.spotify.com/track/2uQkyr7uKiKueYiFvbkTjM
4,"First Class",Ceg,1285547,https://open.spotify.com/track/365EXMinPG4EgIIqBYjgsK
5,HARMAN,BEGE,1159583,https://open.spotify.com/track/3ujA1fUPLzTh6laI4SGCoW
6,"Kusura Bakma",Tuğkan,1152936,https://open.spotify.com/track/4wKa6eXfYcX5G6Q46AwBRj
7,Hasbelkader,"Bilal Sonses",1135710,https://open.spotify.com/track/5lylTIELvRSbDYKQyrOWBa
8,"Ben Elimi Sana Verdim",MERO,1131437,https://open.spotify.com/track/178iFQyGImdKhaD2PoVdnZ
9,"Devam (feat. Luciano & Ezhel)",Gentleman,997087,https://open.spotify.com/track/0kjKKPlUlB4q54k0e7HoF8
10,"ıslak kum",Contra,931435,https://open.spotify.com/track/3XeMdSHi48X0XsDHckDhIM
11,Toy,"Mabel Matiz",877389,https://open.spotify.com/track/3JHzYXarT3Y3Fta58XNuXD
12,"Huyu Suyu","emir taha",871653,https://open.spotify.com/track/67VXzMGtIrbj52tB6D4djH
13,"Dünyadan Uzak",Pinhani,860905,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A
14,"Seni Dert Etmeler",Madrigal,826523,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
15,"Kafamda Kentsel Dönüşümler","İkiye On Kala",810613,https://open.spotify.com/track/5mfj5WeL3JYtjfExtOXkQ6
16,Sallan,Xir,772666,https://open.spotify.com/track/6VIGABEcC3uzw0Bque9ux5
17,"Unutulacak Dünler",Gazapizm,725757,https://open.spotify.com/track/3aXTeIVnDvo2MT1xLTdGK3
18,Nimet,Didomido,694857,https://open.spotify.com/track/3917xM4PvycBOYacEeJfXt
19,Zengin,Khontkar,670522,https://open.spotify.com/track/70wPGxTaip5IENzVP0bAMA
20,Kördüğüm,"Tuğçe Kandemir",660096,https://open.spotify.com/track/0Kp4kccWSTLdCQEHS83NaZ
21,"Sana Ne",Bedo,656083,https://open.spotify.com/track/46nUIq8brEPcaFAsBow4Ex
22,"Nankör Kedi","İbrahim Tatlıses",643839,https://open.spotify.com/track/4B1Y4VQ9aIiNtc1QRzw33l
23,Dargın,"Zeynep Bastık",637345,https://open.spotify.com/track/0y4qZpjvskqgvPY5Wc1mJU
24,"Uzak Ol","Diyar Pala",623164,https://open.spotify.com/track/3UtxLgkmTZZkPr6scOEglC
25,"Yıldızlara Bak","Yaşlı Amca",621683,https://open.spotify.com/track/5jSjin6KJMH6WT68YnE7bW
