,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bi Sonraki Hayatımda Gel",Murda,3609554,https://open.spotify.com/track/7BjmOMyfT4PBKbZuSCwWPc
2,Leila,Reynmen,2746372,https://open.spotify.com/track/1RqNAiL2toZ59HTjQbFLfM
3,"EH BABA",Murda,1812260,https://open.spotify.com/track/04NvehUCryReE1VOUOI767
4,Dolunay,Reynmen,1387992,https://open.spotify.com/track/7wvHGzjF0uQ0j0GTiDVsDY
5,"Radyoda Neşet",Reynmen,1258469,https://open.spotify.com/track/5pB5mcDcxQVt1nhDBNi34V
6,"Yoksun Başımda",Reynmen,1201599,https://open.spotify.com/track/4kgegvVYCYHZRJtKArWBh8
7,"Yetinmeyi Bilir Misin?","Sezen Aksu",1164094,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3
8,"Hevesim Yok",Reynmen,1105553,https://open.spotify.com/track/0h18KmsrrntQwTmAYKF75U
9,AYA,Murda,1030509,https://open.spotify.com/track/4IJEw3fDvS6XF4sDc3bvjK
10,"Dance Monkey","Tones And I",934889,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"Uslanmıyor Bu","Zeynep Bastık",877923,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu
12,Goal,Patron,876260,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
13,"Wir sind Kral",Ufo361,841711,https://open.spotify.com/track/2KlbLTnQ5Wch2oOelW0Y2k
14,Dolunay,"Enes Batur",823144,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
15,Nalan,"Emir Can İğrek",734223,https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le
16,"Kazılı Kuyum","Yüzyüzeyken Konuşuruz",729855,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
17,"Bütün Istanbul Biliyo","İkiye On Kala",709508,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
18,"Eskimiş Senelere",Aspova,686133,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
19,Arkadaş,"Ben Fero",660973,https://open.spotify.com/track/6bBnnrknLbDoOCUdKMkmnq
20,Çukur,"Zeynep Bastık",593524,https://open.spotify.com/track/5LBLaN3ZNFAPbY7B2WtbcP
21,Falling,"Trevor Daniel",588973,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
22,Yeşillendir,Ceg,576924,https://open.spotify.com/track/2JWcIs25p03SYHWTez6pwc
23,"Ayy Macarena",Tyga,569854,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
24,Beatcoin,Ceza,568614,https://open.spotify.com/track/5sSKQKLzKqOKxbgUyGlk2w
25,LOLO,Ezhel,567493,https://open.spotify.com/track/7hGc0ggqVVOndzHLIS4Kag
26,"Benjamins 3","Rozz Kalliope",557366,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
27,"Toz Taneleri","Sagopa Kajmer",527984,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
28,"Yemin Olsun",Ufo361,525198,https://open.spotify.com/track/1BzTI6CkluzAJsXFRkXTaR
29,"Naim - Cep Herkülü Naim Süleymanoğlu Orjinal Film Müziği",Eypio,518327,https://open.spotify.com/track/0OSROf38sIH5vvq33dTTtp
30,"Böyle Sever","Kahraman Deniz",499121,https://open.spotify.com/track/7hU3H2id2pBVawD7e3zd8N
31,Gelemem,Grogi,496859,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
32,"Güzel Kızlar Patron Dinler",Patron,495572,https://open.spotify.com/track/2qpwx9xOkCqzOMVnOkZ2X8
33,"Benim Hikayem","Nahide Babashlı",454616,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
