,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Wir sind Kral",Ufo361,2635523,https://open.spotify.com/track/2KlbLTnQ5Wch2oOelW0Y2k
2,AYA,Murda,2001866,https://open.spotify.com/track/4IJEw3fDvS6XF4sDc3bvjK
3,"Yemin Olsun",Ufo361,1934875,https://open.spotify.com/track/1BzTI6CkluzAJsXFRkXTaR
4,Arkadaş,"Ben Fero",1917463,https://open.spotify.com/track/6bBnnrknLbDoOCUdKMkmnq
5,Neresi?,BEGE,1700948,https://open.spotify.com/track/5m42G9KcZupRGXyBj2dPzV
6,Nalan,"Emir Can İğrek",1440634,https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le
7,YKKE,Ufo361,1244656,https://open.spotify.com/track/4tT9mBO8n3pEuCeUDnzE4s
8,Goal,Patron,1214011,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
9,"Kapat Işıklarını",Ufo361,1134516,https://open.spotify.com/track/5AZTndqPsymlA5Rt5Nrwbg
10,"Dance Monkey","Tones And I",1129556,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"Bir Daha",Ufo361,1085380,https://open.spotify.com/track/22TdLvsEeioBza7NcsKfQO
12,Mod,"Mustafa Sandal",985109,https://open.spotify.com/track/0xNW1WrxJP3USOL2r0gqHE
13,"Lights Out",Ufo361,970095,https://open.spotify.com/track/1wuNXk0wBthm7TkqEXpndz
14,"Mekanın Sahibi","Norm Ender",967122,https://open.spotify.com/track/3loy88Lp5qoTHhL8GhRfVZ
15,LOLO,Ezhel,916760,https://open.spotify.com/track/7hGc0ggqVVOndzHLIS4Kag
16,"Güzel Kızlar Patron Dinler",Patron,907448,https://open.spotify.com/track/2qpwx9xOkCqzOMVnOkZ2X8
17,"Kendini Kaybet",Ufo361,856340,https://open.spotify.com/track/3VFPLa8XZ4yOs2WlO7kaXw
18,Fallen,Ufo361,833643,https://open.spotify.com/track/5WF93UGY4ruzqO5wlu6EGT
19,"Eskimiş Senelere",Aspova,825012,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
20,"Schwarz & Weiss",Ufo361,816972,https://open.spotify.com/track/7sQbCBojrgRh2V6mKqVm12
21,"everything i wanted","Billie Eilish",806512,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
