week,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2019-01-04--2019-01-11,0.6819316770186333,0.6748819875776394,5.267080745341615,-5.801223602484471,0.4720496894409938,0.09927701863354033,0.19826430683229812,0.01614523925465839,0.20349751552795017,0.4647273291925464,121.55154658385095,203187.96273291926,3.987577639751553
2019-01-11--2019-01-18,0.6737073170731706,0.6739939024390244,5.2073170731707314,-5.843097560975611,0.47560975609756095,0.09394390243902435,0.20588239878048778,0.017358583292682927,0.2000128048780487,0.46681036585365837,123.1002073170732,204164.3780487805,3.975609756097561
2019-01-18--2019-01-25,0.6801472392638038,0.675963190184049,5.245398773006135,-5.875595092024541,0.49693251533742333,0.1007699386503067,0.19582971411042943,0.01353136736196319,0.19111717791411043,0.4769625766871165,122.95036196319025,203095.34969325154,3.9877300613496933
2019-01-25--2019-02-01,0.6845279503105591,0.6641801242236027,5.173913043478261,-6.052354037267084,0.4906832298136646,0.10432732919254659,0.20407622360248445,0.013195535714285715,0.18952049689441,0.47570310559006185,126.03619254658386,202235.1739130435,3.9937888198757765
2019-02-01--2019-02-08,0.6762468354430385,0.6703037974683547,5.1645569620253164,-5.90774683544304,0.45569620253164556,0.10228924050632911,0.18988286075949368,0.013843143101265824,0.1909651898734177,0.46604810126582247,125.78971518987348,202953.36075949366,3.9936708860759493
2019-02-08--2019-02-15,0.6641963190184053,0.6616687116564421,5.294478527607362,-6.018742331288346,0.44785276073619634,0.09882576687116562,0.185389463190184,0.004357551533742332,0.19026871165644169,0.45782331288343564,122.08580368098163,206185.8527607362,3.9938650306748467
2019-02-15--2019-02-22,0.6677696969696972,0.6604666666666669,5.4363636363636365,-6.139084848484851,0.4727272727272727,0.09694666666666664,0.19913739393939392,0.0183921223030303,0.19297393939393945,0.47063696969696955,122.71655757575758,203983.1696969697,4.0
2019-02-22--2019-03-01,0.6729938650306754,0.6819386503067484,5.52760736196319,-5.778846625766873,0.4049079754601227,0.10065950920245398,0.18455485889570544,0.004112248957055215,0.2043907975460123,0.4846938650306749,123.66407361963194,202766.61963190185,4.0
2019-03-01--2019-03-08,0.6537300613496932,0.6728159509202454,5.570552147239264,-6.1274478527607386,0.44171779141104295,0.09672024539877298,0.1797919822085889,0.006632802453987731,0.18719877300613494,0.4522190184049079,122.22559509202456,204250.96319018406,3.98159509202454
2019-03-08--2019-03-15,0.6603109756097563,0.6767682926829269,5.286585365853658,-5.932542682926833,0.45121951219512196,0.09599573170731707,0.17847691597560975,0.008493900670731707,0.1951158536585365,0.4595109756097561,121.9964207317073,203401.08536585365,3.9878048780487805
2019-03-15--2019-03-22,0.6714539877300619,0.6764233128834358,5.398773006134969,-5.819865030674849,0.4539877300613497,0.09742024539877299,0.17401393865030676,0.003187349509202454,0.19788159509202455,0.4698662576687113,121.59161963190178,202986.61349693252,3.9938650306748467
2019-03-22--2019-03-29,0.6698518518518523,0.6799629629629631,5.172839506172839,-5.851308641975311,0.42592592592592593,0.09978148148148142,0.16874458024691355,0.0032155233333333337,0.20268827160493824,0.4801098765432098,122.13381481481474,203410.14197530865,3.9876543209876543
2019-03-29--2019-04-05,0.6641566265060241,0.6478319277108434,5.295180722891566,-6.598969879518074,0.45180722891566266,0.11011807228915664,0.20728097590361438,0.018325504939759034,0.20650120481927692,0.4702698795180723,122.60378915662655,200508.8313253012,3.9759036144578315
2019-04-05--2019-04-12,0.6662608695652178,0.6481869565217393,5.192546583850931,-6.68442236024845,0.4906832298136646,0.11098385093167698,0.21685479503105576,0.01942239055900621,0.2072217391304347,0.47327888198757767,120.49116149068325,200276.049689441,3.9751552795031055
2019-04-12--2019-04-19,0.6688975903614459,0.672392168674699,5.524096385542169,-6.367054216867475,0.5060240963855421,0.11645843373493969,0.19671585542168657,0.007992315421686748,0.19572289156626507,0.4819584337349396,121.86121084337363,202927.7048192771,3.9879518072289155
2019-04-19--2019-04-26,0.670719512195122,0.6733969512195122,5.463414634146342,-6.328682926829273,0.49390243902439024,0.10871951219512196,0.2039448902439024,0.008090416219512194,0.18916707317073173,0.4900518292682925,121.92840243902438,203408.55487804877,3.9878048780487805
