,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Dynamite,BTS,366808,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
2,"Ice Cream (with Selena Gomez)",BLACKPINK,271399,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
3,Heather,"Conan Gray",258875,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
4,"WAP (feat. Megan Thee Stallion)","Cardi B",211945,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
5,"Mood (feat. iann dior)",24kGoldn,209216,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"you broke me first","Tate McRae",208651,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
7,"Mad at Disney","salem ilese",194669,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
8,"How You Like That",BLACKPINK,194165,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
9,"Holy (feat. Chance The Rapper)","Justin Bieber",192830,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
10,"Before You Go","Lewis Capaldi",181434,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
11,飞鸟和蝉,"Ren Ran",165071,https://open.spotify.com/track/0O7O4sssbFxoNoB4QRGra1
12,"Someone You Loved","Lewis Capaldi",153505,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13,"Watermelon Sugar","Harry Styles",149177,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
14,"Savage Love (Laxed - Siren Beat)","Jawsh 685",143240,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
15,"Stuck with U (with Justin Bieber)","Ariana Grande",139218,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
16,"Be Kind (with Halsey)",Marshmello,135231,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
17,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,132742,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
18,怎麼了,"Eric Chou",130968,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
19,"Not Shy",ITZY,129324,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
20,Maria,"Hwa Sa",127167,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh
21,地球上最浪漫的一首歌,"Alien Huang",125651,https://open.spotify.com/track/5V3eOL0Zyb3OqhwOmFRvyO
22,Memories,"Maroon 5",120360,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
23,"Blinding Lights","The Weeknd",115974,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,說好不哭,"Jay Chou",115250,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
25,"Back Door","Stray Kids",110037,https://open.spotify.com/track/3KUGAgxo3b81X5bWoOp0U8
26,嚣张,En,107246,https://open.spotify.com/track/3t8M86tiO0aKMMTXzRrFn8
27,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",105572,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
28,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",105477,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
29,Señorita,"Shawn Mendes",98203,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
30,你還不知道?,"Gentle Bones",97320,https://open.spotify.com/track/4dV0T2JbvRemNAdt2oaOhG
31,"Laugh Now Cry Later (feat. Lil Durk)",Drake,97226,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
32,"Go Crazy","Chris Brown",94943,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
33,"You Got It",Vedo,93771,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
34,"Dance Monkey","Tones And I",93254,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
35,"death bed (coffee for your head)",Powfu,92566,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
