,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",353309,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Don't Start Now","Dua Lipa",326863,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
3,Yummy,"Justin Bieber",291824,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
4,Falling,"Trevor Daniel",282464,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
5,Memories,"Maroon 5",274301,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
6,Intentions,"Justin Bieber",271973,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN
7,ROXANNE,"Arizona Zervas",260306,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
8,"Blinding Lights","The Weeknd",246800,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
9,"The Box","Roddy Ricch",241690,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
10,"Any song",ZICO,235771,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
11,"Someone You Loved","Lewis Capaldi",230518,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12,Circles,"Post Malone",223991,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
13,Psycho,"Red Velvet",220627,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
14,"everything i wanted","Billie Eilish",218452,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
15,"Before You Go","Lewis Capaldi",210413,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
16,Señorita,"Shawn Mendes",193023,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
17,"Say So","Doja Cat",189391,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
18,"DUN DUN",EVERGLOW,172967,https://open.spotify.com/track/3CyCjgTHFzqucmECajq8QA
19,"You should be sad",Halsey,168401,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
20,"Mean It",Lauv,167451,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM
21,"Black Swan",BTS,167129,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
22,Physical,"Dua Lipa",166872,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
23,"Godzilla (feat. Juice WRLD)",Eminem,166638,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
24,怎麼了,"Eric Chou",164927,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
25,說好不哭,"Jay Chou",157817,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
26,"My Oh My (feat. DaBaby)","Camila Cabello",154824,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
27,"What If I Told You That I Love You","Ali Gatie",148270,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
28,Run,Joji,148143,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
29,"10,000 Hours (with Justin Bieber)","Dan + Shay",144374,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
30,"Lose You To Love Me","Selena Gomez",144045,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
31,"What A Man Gotta Do","Jonas Brothers",137070,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
32,"hot girl bummer",blackbear,132895,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
33,SUGAR,BROCKHAMPTON,130365,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
34,"If the World Was Ending - feat. Julia Michaels","JP Saxe",129798,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
35,"It's You","Ali Gatie",125771,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
36,"Beautiful People (feat. Khalid)","Ed Sheeran",125683,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
37,"bad guy","Billie Eilish",125590,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
38,"Alone, Pt. II","Alan Walker",124473,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
39,"Life Is Good (feat. Drake)",Future,123638,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
40,"Tattoos Together",Lauv,123564,https://open.spotify.com/track/0ycFQvBTfuo1LCdG0HhszL
41,"Yellow Hearts","Ant Saunders",122141,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
42,"Watermelon Sugar","Harry Styles",121673,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
43,"Adore You","Harry Styles",118880,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
44,Changes,Lauv,117126,https://open.spotify.com/track/029B34AzPVXzOQCyaJpkdH
45,"I Don't Care (with Justin Bieber)","Ed Sheeran",116858,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
46,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",114894,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
47,"How Do You Sleep?","Sam Smith",113289,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
48,"Know Your Worth",Khalid,112899,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
49,I.F.L.Y.,Bazzi,111102,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
50,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,110437,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
51,Rare,"Selena Gomez",106693,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
52,"Boy With Luv (feat. Halsey)",BTS,102466,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
53,告白氣球,"Jay Chou",101291,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
54,"always, i'll care","Jeremy Zucker",98732,https://open.spotify.com/track/1LdS1ULS9e18oW3M2C1MUj
55,"Only The Young - Featured in Miss Americana","Taylor Swift",96626,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC
56,Maniac,"Conan Gray",96449,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
57,Feelings,Lauv,96064,https://open.spotify.com/track/3TnhEoToeS6EUCLYsU8tPW
58,"No Shame","5 Seconds of Summer",91690,https://open.spotify.com/track/5JSVa5i6lFPoyOzK4gj0Ox
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",91534,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,"me & ur ghost",blackbear,91209,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
61,如果雨之後,"Eric Chou",91054,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
62,"I Like Me Better",Lauv,90971,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
63,2002,Anne-Marie,90165,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
64,"i'm so tired...",Lauv,89354,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW
65,那些你很冒險的夢,"JJ Lin",88811,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
66,"Too Good At Goodbyes","Sam Smith",88315,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
67,"What Am I","Why Don't We",87531,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
68,"Say You Won't Let Go","James Arthur",86736,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
69,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",85926,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
70,"Can We Kiss Forever?",Kina,85564,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
71,"Trampoline (with ZAYN)",SHAED,82758,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
72,年少有為,"Ronghao Li",81937,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
73,以後別做朋友,"Eric Chou",81774,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
74,小幸運,"Hebe Tien",81286,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
75,你的酒馆对我打了烊,"Shirley Chen",80146,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk
76,你要的全拿走,"Tiger Hu",77500,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
77,句號,G.E.M.,76251,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
78,"If I Can't Have You","Shawn Mendes",76028,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
79,等你下課,"Jay Chou",75255,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
80,绿色,"Shirley Chen",73866,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
81,"fuck, i'm lonely - from “13 Reasons Why: Season 3”",Lauv,73618,https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB
82,"Without Me",Halsey,73477,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
83,Sucker,"Jonas Brothers",73010,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
84,可惜沒如果,"JJ Lin",72291,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
85,嚣张,En,71332,https://open.spotify.com/track/3t8M86tiO0aKMMTXzRrFn8
86,comethru,"Jeremy Zucker",70737,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
87,Perfect,"Ed Sheeran",70636,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
