,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Dynamite,BTS,473259,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
2,"Ice Cream (with Selena Gomez)",BLACKPINK,471877,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
3,"How You Like That",BLACKPINK,272253,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
4,Heather,"Conan Gray",254685,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
5,"Not Shy",ITZY,242040,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
6,"WAP (feat. Megan Thee Stallion)","Cardi B",224704,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
7,"Before You Go","Lewis Capaldi",185071,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
8,"you broke me first","Tate McRae",179212,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
9,"Savage Love (Laxed - Siren Beat)","Jawsh 685",172545,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,"Someone You Loved","Lewis Capaldi",157608,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,Maria,"Hwa Sa",156870,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh
12,"Stuck with U (with Justin Bieber)","Ariana Grande",155896,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
13,"Watermelon Sugar","Harry Styles",155264,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
14,"Be Kind (with Halsey)",Marshmello,150401,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
15,"THE BADDEST",K/DA,149110,https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f
16,"Mood (feat. iann dior)",24kGoldn,143422,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
17,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,135956,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
18,怎麼了,"Eric Chou",134156,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
19,"Blinding Lights","The Weeknd",125300,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
20,Memories,"Maroon 5",124058,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
21,說好不哭,"Jay Chou",119174,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
22,"Laugh Now Cry Later (feat. Lil Durk)",Drake,112671,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
23,"Smile (with The Weeknd)","Juice WRLD",110090,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
24,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",105632,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
25,"death bed (coffee for your head)",Powfu,102983,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
26,"Go Crazy","Chris Brown",102318,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
27,Señorita,"Shawn Mendes",102301,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
28,"Dance Monkey","Tones And I",101141,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,"Intentions (feat. Quavo)","Justin Bieber",100179,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
30,"eight(Prod.&Feat. SUGA of BTS)",IU,96843,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
31,飞鸟和蝉,"Ren Ran",96698,https://open.spotify.com/track/0O7O4sssbFxoNoB4QRGra1
32,"Over Now (with The Weeknd)","Calvin Harris",96285,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
33,cardigan,"Taylor Swift",96003,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
34,嚣张,En,95212,https://open.spotify.com/track/3t8M86tiO0aKMMTXzRrFn8
35,"Midnight Sky","Miley Cyrus",94154,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
36,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,93946,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
37,告白氣球,"Jay Chou",91683,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
38,"What You Waiting For",SOMI,91296,https://open.spotify.com/track/4CoxD8tetisleUQDA7vn1B
39,"my future","Billie Eilish",90937,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
40,Circles,"Post Malone",89868,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
41,"exile (feat. Bon Iver)","Taylor Swift",89796,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
42,"Boy With Luv (feat. Halsey)",BTS,88883,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
43,"If the World Was Ending - feat. Julia Michaels","JP Saxe",88728,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
44,"NUNU NANA",Jessi,87836,https://open.spotify.com/track/4Bmk7JYOquhWmSMMW4WebM
45,"Don't Start Now","Dua Lipa",85257,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
46,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,84250,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
47,"Say You Won't Let Go","James Arthur",84031,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
48,"Break My Heart","Dua Lipa",83557,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
49,"Nobody's Love","Maroon 5",83454,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
50,"Breaking Me",Topic,81199,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
51,小幸運,"Hebe Tien",80227,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
52,"ily (i love you baby) (feat. Emilee)","Surf Mesa",78967,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
53,"Rain On Me (with Ariana Grande)","Lady Gaga",78646,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
54,你的答案,阿冗,76868,https://open.spotify.com/track/4QWSICaQ6LGmcS8qX9lNVh
55,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",75883,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
56,你還不知道?,"Gentle Bones",75491,https://open.spotify.com/track/4dV0T2JbvRemNAdt2oaOhG
57,"Electric Love",BØRNS,75428,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
58,"Love Somebody",Lauv,73879,https://open.spotify.com/track/7LEMGMfmJDd1iLsGD9eV5l
59,如果雨之後,"Eric Chou",71932,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
60,"Kill This Love",BLACKPINK,70804,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
61,那些你很冒險的夢,"JJ Lin",70405,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
62,"Sour Candy (with BLACKPINK)","Lady Gaga",70133,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
63,"Play Date","Melanie Martinez",69449,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
64,"Take You Dancing","Jason Derulo",69227,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
65,"Beautiful People (feat. Khalid)","Ed Sheeran",68651,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
66,"comethru (bonus track)","Jeremy Zucker",68485,https://open.spotify.com/track/1pV9TLnQdOHbvourRO7x4m
67,"10,000 Hours (with Justin Bieber)","Dan + Shay",68129,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
68,2002,Anne-Marie,67978,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
69,Psycho,"Red Velvet",67722,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
70,Daylight,Joji,67369,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
71,"Roses - Imanbek Remix","SAINt JHN",67230,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
72,Mariposa,"Peach Tree Rascals",66379,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
73,年少有為,"Ronghao Li",66339,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
74,"I Like Me Better",Lauv,66124,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
75,演員,"Joker Xue",65940,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd
76,WANNABE,ITZY,65889,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
77,"Be Alright","Dean Lewis",65047,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
78,Funny,Zedd,65024,https://open.spotify.com/track/4FYbo4yQzu3hGkj2Ix4ucW
79,以後別做朋友,"Eric Chou",64097,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
80,"Come & Go (with Marshmello)","Juice WRLD",63035,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
81,"Backyard Boy","Claire Rosinkranz",62653,https://open.spotify.com/track/0QpOqKz66ZxHNqj2PPHiFF
82,无人之岛,"Ren Ran",61977,https://open.spotify.com/track/2F5RaL5gh6tBFyAVudaIqs
83,Perfect,"Ed Sheeran",61616,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
84,"What Am I","Why Don't We",61573,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
85,"my ex's best friend (with blackbear)","Machine Gun Kelly",61244,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
86,supercuts,"Jeremy Zucker",61229,https://open.spotify.com/track/4PyMK7JTcu6l30D8KogokR
87,"Kings & Queens","Ava Max",61058,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
88,Shallow,"Lady Gaga",60269,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",59948,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
90,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",59701,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
91,"MORE & MORE",TWICE,59675,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg
92,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,58956,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
93,"It's You","Ali Gatie",58733,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
94,"Without You","高爾宣 OSN",58600,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
95,"You Are The Reason","Calum Scott",58224,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
96,"Mood Swings (feat. Lil Tjay)","Pop Smoke",57376,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
97,"Something Just Like This","The Chainsmokers",56334,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
98,晴天,"Jay Chou",56264,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
99,"Rewrite The Stars","Zac Efron",56189,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
100,"My Oasis (feat. Burna Boy)","Sam Smith",56033,https://open.spotify.com/track/2KoHxhRyWxJzA0VafWd5Nk
101,那女孩對我說,"Rachel Liang",55893,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
102,"i'm so tired...",Lauv,55630,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
103,"I Don't Care (with Justin Bieber)","Ed Sheeran",55396,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
104,體面(電影《前任3:再見前任》插曲),"Kelly Yu",55342,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
105,少年,梦然,55196,https://open.spotify.com/track/56XaEf9Mo2Njaxa9TIn5LR
106,等你下課,"Jay Chou",55004,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
107,you!,LANY,54939,https://open.spotify.com/track/4lSMKPkbZOAYPw3zxJ2eAF
108,"Blueberry Faygo","Lil Mosey",54926,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
109,可惜沒如果,"JJ Lin",54772,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
110,她說,"JJ Lin",54737,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts
111,"DUMDi DUMDi",(G)I-DLE,54727,https://open.spotify.com/track/2fJ70dRX7J4jiVxKUQQp7C
112,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,54271,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
113,"if i were u (with Lauv)",blackbear,54042,https://open.spotify.com/track/4Rh4UxgPaRTaFfKumWtUbM
114,"Adore You","Harry Styles",53895,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
115,Maniac,"Conan Gray",53604,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
116,"If I Can't Have You","Shawn Mendes",52922,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
117,"Without Me",Halsey,52705,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
118,說散就散,"JC 陳詠桐",52195,https://open.spotify.com/track/35fpQiijFocukVyzHCjhCn
119,Falling,"Harry Styles",51961,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
120,芒种,音阙诗听,51794,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
121,过客,阿涵,51550,https://open.spotify.com/track/4kRD1QrswfXkNOuTXyBLJV
122,太陽,"Pika Chiu",51088,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
123,"Stay Gold",BTS,50874,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
124,Falling,"Trevor Daniel",50841,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
125,Easy,"Troye Sivan",50734,https://open.spotify.com/track/4PrPB7FCp6mGb2yb4YJzyv
126,"lovely (with Khalid)","Billie Eilish",50591,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
127,"The Plan - From the Motion Picture ""TENET""","Travis Scott",50582,https://open.spotify.com/track/551xyaSJsg8hILXFq9JdST
128,"if this is the last time",LANY,50360,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR
129,"When I Look At You","Miley Cyrus",50298,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W
130,"Mean It",Lauv,50212,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
131,"Wishing Well","Juice WRLD",50188,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
132,Mojito,"Jay Chou",50169,https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO
133,Photograph,"Ed Sheeran",50081,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
134,"As If It's Your Last",BLACKPINK,49964,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
135,Feelings,Lauv,49935,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
136,你要的全拿走,"Tiger Hu",49623,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
137,"Strawberries & Cigarettes","Troye Sivan",49572,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
138,不為誰而作的歌,"JJ Lin",49570,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
139,GUNSHOT,KARD,49548,https://open.spotify.com/track/4qMt92hgQlJMyJjdI0Nw2h
140,有点甜,"Silence Wang",49423,https://open.spotify.com/track/1xjDvv3wvcB49iVggnn7iK
141,"bad guy","Billie Eilish",49378,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
142,ON,BTS,49315,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
143,"Hard On Yourself","Charlie Puth",49146,https://open.spotify.com/track/6o4LOloYJc8yu0CdvOvifU
144,"Let Me Down Slowly","Alec Benjamin",48917,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
145,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",48748,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
146,"you were good to me (bonus track)","Jeremy Zucker",48742,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
147,來自天堂的魔鬼,G.E.M.,48475,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
148,"Too Good At Goodbyes","Sam Smith",48204,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
149,I.F.L.Y.,Bazzi,48062,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
150,Lose,NIKI,47749,https://open.spotify.com/track/7rgjkzZBhBjObaYsvq8Ej0
151,句號,G.E.M.,47683,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
152,"Sweet but Psycho","Ava Max",47608,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
153,那些年,"Hu Xia",47411,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
154,安靜,"Jay Chou",47301,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
155,別勉強,G.E.M.,47272,https://open.spotify.com/track/6tzOEJ2tqSiAxHw9CAT9Ru
156,"DDU-DU DDU-DU",BLACKPINK,47180,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
157,不該,"Jay Chou",47018,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
158,"all the kids are depressed","Jeremy Zucker",46951,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
159,"Lose Somebody",Kygo,46838,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
160,"Are You Bored Yet? (feat. Clairo)",Wallows,46719,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
161,"God’s Menu","Stray Kids",46678,https://open.spotify.com/track/0RzT9tBLcQhofW2TNiHP9B
162,ROXANNE,"Arizona Zervas",46444,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
163,"fuck, i'm lonely (with Anne-Marie)",Lauv,46371,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
164,Happier,Marshmello,46289,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
165,"Say So","Doja Cat",46129,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
166,"Call You Mine","The Chainsmokers",45936,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
167,"Lose You To Love Me","Selena Gomez",45890,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
168,修煉愛情,"JJ Lin",45794,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
169,"Hold Me While You Wait","Lewis Capaldi",45722,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
170,"Dancing With Your Ghost","Sasha Sloan",44833,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
171,"Mad at Disney","salem ilese",44790,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
172,Monster,"Red Velvet - IRENE & SEULGI",44572,https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK
173,"IDK You Yet","Alexander 23",44509,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
174,"everything i wanted","Billie Eilish",44222,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
175,"Shape of You","Ed Sheeran",44166,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
176,"hot girl bummer",blackbear,44155,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
177,只是太愛你,"Hins Cheung",44154,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
178,"Malibu Nights",LANY,44063,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
179,Baby,"Madison Beer",43845,https://open.spotify.com/track/7LjEQ8GsQiUNVakV6TZI0e
180,"Someone To You",BANNERS,43568,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
181,"Dancing With A Stranger (with Normani)","Sam Smith",43383,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
