,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",352922,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"7 rings","Ariana Grande",310051,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"i'm so tired...",Lauv,277820,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
4,"Dancing With A Stranger (with Normani)","Sam Smith",242041,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",222118,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,"Way Back Home (feat. Conor Maynard) - Sam Feldt Edit",SHAUN,220659,https://open.spotify.com/track/1ZLrDPgR7mvuTco3rQK8Pk
7,怎麼了,"Eric Chou",212258,https://open.spotify.com/track/2IAumRplFr0Ns09kKgt2je
8,"Sweet but Psycho","Ava Max",210776,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
9,"break up with your girlfriend, i'm bored","Ariana Grande",203128,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
10,"Here With Me",Marshmello,199593,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
11,"Who Do You Love","The Chainsmokers",194583,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
12,"Big Plans","Why Don't We",193436,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq
13,Talk,Khalid,183788,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
14,"Without Me",Halsey,178380,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
15,"thank u, next","Ariana Grande",173677,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
16,"On My Way","Alan Walker",171639,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
17,Shallow,"Lady Gaga",171535,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
18,"So Am I","Ava Max",156960,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
19,"달라달라 (DALLA DALLA)",ITZY,156479,https://open.spotify.com/track/0GU5GuJQQEnnREO2FxnVPT
20,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,151351,https://open.spotify.com/track/3ayrHkyorPEpeOBvZ76SwG
21,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",149654,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
22,"No Sleep (feat. Bonn)","Martin Garrix",147648,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
23,"My Bad",Khalid,146037,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
24,"Love Someone","Lukas Graham",138750,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
25,Happier,Marshmello,138316,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,SOLO,JENNIE,135658,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
27,"Let Me Down Slowly","Alec Benjamin",134053,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
28,"Be Alright","Dean Lewis",126895,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
29,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",125957,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
30,Wow.,"Post Malone",120836,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
31,"wish you were gay","Billie Eilish",119967,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
32,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",119157,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
33,"Last Hurrah","Bebe Rexha",117908,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
34,gogobebe,MAMAMOO,117190,https://open.spotify.com/track/6E7jAJN2e3znSHyPCdQqx8
35,"Empty Space","James Arthur",116738,https://open.spotify.com/track/1uru26I2JKd2mQZt0MDCUe
36,"Saturday Nights",Khalid,116235,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
37,"Please Me","Cardi B",114926,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
38,2002,Anne-Marie,114905,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
39,你要的全拿走,"Tiger Hu",113574,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
40,"Don't Call Me Up",Mabel,110809,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
41,體面(電影《前任3:再見前任》插曲),"Kelly Yu",109502,https://open.spotify.com/track/7cE5ehlKJ3L9Ejhzm3udcF
42,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",108489,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
43,CROWN,"TOMORROW X TOGETHER",106970,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26
44,"Eastside (with Halsey & Khalid)","benny blanco",105884,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
45,那些你很冒險的夢,"JJ Lin",104445,https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc
46,如果雨之後,"Eric Chou",104444,https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL
47,"Kiss and Make Up","Dua Lipa",103889,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
48,"你,好不好? - TVBS連續劇【遺憾拼圖】片尾曲","Eric Chou",102956,https://open.spotify.com/track/2gug6MRv4xQFYi9LA3PJCS
49,"Con Calma","Daddy Yankee",102870,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
50,告白氣球,"Jay Chou",101223,https://open.spotify.com/track/1ivCIgrYZyE0BvItL4Z8lk
51,365,Zedd,99340,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
52,"Girls Like You (feat. Cardi B)","Maroon 5",97877,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
53,Lily,"Alan Walker",94733,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
54,"I Like Me Better",Lauv,91909,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
55,Perfect,"Ed Sheeran",89919,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
56,"Beautiful (feat. Camila Cabello)",Bazzi,87515,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
57,"DDU-DU DDU-DU",BLACKPINK,87450,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
58,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,86815,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
59,"High Hopes","Panic! At The Disco",86450,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
60,"Bon Bon Chocolat",EVERGLOW,86326,https://open.spotify.com/track/06Pvy98db25O7wlfFFFIRM
61,"bury a friend","Billie Eilish",85286,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
62,等你下課,"Jay Chou",84202,https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV
63,"Say You Won't Let Go","James Arthur",82963,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
64,"This Feeling","The Chainsmokers",82367,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
65,"Everything I Need - Film Version","Skylar Grey",81822,https://open.spotify.com/track/6QcERmfQKHKtRE4yW7f0cC
66,"Too Good At Goodbyes","Sam Smith",81547,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
67,小幸運,"Hebe Tien",81234,https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv
68,以後別做朋友,"Eric Chou",78732,https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx
69,可惜沒如果,"JJ Lin",78526,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl
70,Senorita,(G)I-DLE,78402,https://open.spotify.com/track/0q6boCcLaWYPIy2vOsksFg
71,不為誰而作的歌,"JJ Lin",78174,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
72,Hope,"The Chainsmokers",76614,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
73,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",76569,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
74,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",76390,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
