,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,301503,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
2,"Without You","高爾宣 OSN",272390,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
3,太陽,"Pika Chiu",228517,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
4,"Don't Start Now","Dua Lipa",224050,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
5,怎麼了,"Eric Chou",223320,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
6,"Intentions (feat. Quavo)","Justin Bieber",210523,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
7,"Break My Heart","Dua Lipa",206370,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
8,시작,Gaho,204356,https://open.spotify.com/track/4kIpBfvK44bxqX7zo8K1oP
9,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",198250,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
10,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,190740,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
11,說好不哭,"Jay Chou",189275,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
12,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",189202,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
13,"路過人間 (電視劇《我們與惡的距離》插曲)","Yisa Yu",178551,https://open.spotify.com/track/1ZSleGniKMWNrWvK5cGALO
14,句號,G.E.M.,175494,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
15,WANNABE,ITZY,172291,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
16,年少有為,"Ronghao Li",163244,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
17,Señorita,"Shawn Mendes",157714,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
18,"Say So","Doja Cat",152347,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
19,"Why You Gonna Lie","高爾宣 OSN",151994,https://open.spotify.com/track/1rjUBUTswCkN8DIBxkgjJs
20,"Dance Monkey","Tones And I",148661,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
21,Memories,"Maroon 5",147736,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"Blinding Lights","The Weeknd",146614,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23,浪流連,EggPlantEgg,142051,https://open.spotify.com/track/7a6VJHMS9ttKsj55cKC51G
24,绿色,"Shirley Chen",141896,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
25,"Any song",ZICO,138543,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
26,那女孩對我說,"Rachel Liang",135573,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
27,最後一次,"高爾宣 OSN",135338,https://open.spotify.com/track/4fw4NwYVD8nLWLtKtlN8df
28,"In Your Eyes","The Weeknd",134782,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
29,你的酒馆对我打了烊,"Shirley Chen",132028,https://open.spotify.com/track/6BL2V0CvfW9QVHm9oU4Lmk
30,Circles,"Post Malone",127880,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
31,倒數,G.E.M.,127838,https://open.spotify.com/track/2HmM5p02Q2qrYZvXJRLVx3
32,Physical,"Dua Lipa",126985,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
33,慢冷,"Fish Leong",125014,https://open.spotify.com/track/3NNDJfWMGHuNpvHWTImmlW
34,你要的全拿走,"Tiger Hu",124859,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
35,"炙愛 - 女聲版","Vicky Chen",124798,https://open.spotify.com/track/1eB7TwlITnE0uPTlAQ04FR
36,"bad guy","Billie Eilish",122131,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
37,"Someday or One day","Shi Shi",120000,https://open.spotify.com/track/6g8swuEcibJXvxw2vjBzHx
38,披星戴月的想你,告五人,119558,https://open.spotify.com/track/75Rm8fulB9P9O6F7hdXNcE
39,透明,G.E.M.,118755,https://open.spotify.com/track/6cCHHwJAI4TEF1eukFeR97
40,芒种,音阙诗听,116068,https://open.spotify.com/track/3IP4qSMfGeqI2XqHFf25sj
