,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",214133,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"If I Can't Have You","Shawn Mendes",188551,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
3,"bad guy","Billie Eilish",182631,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Without You","高爾宣 OSN",178213,https://open.spotify.com/track/3PkOwdI6mZKr63PSoKwotv
5,怎麼了,"Eric Chou",176813,https://open.spotify.com/track/2IAumRplFr0Ns09kKgt2je
6,"Boy With Luv (feat. Halsey)",BTS,168315,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
7,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",162732,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
8,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,157722,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
9,"路過人間 (電視劇《我們與惡的距離》插曲)","Yisa Yu",156022,https://open.spotify.com/track/1ZSleGniKMWNrWvK5cGALO
10,"Rescue Me",OneRepublic,136554,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
11,浪流連,EggPlantEgg,133488,https://open.spotify.com/track/2GJ9TC1R5yzZ2gYPKGPGyp
12,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",127564,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
13,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",126989,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
14,"Why You Gonna Lie","高爾宣 OSN",124809,https://open.spotify.com/track/3Pe36EsFqHzcy1BQxWWRpC
15,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",123359,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
16,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,122837,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
17,"別讓我走遠 (電視劇《我們與惡的距離》主題曲)","Yoga Lin",120725,https://open.spotify.com/track/7fjGyTWookViY8LlvjqpVq
