,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"How You Like That",BLACKPINK,351685,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
2,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,266177,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
3,"Without You","高爾宣 OSN",234895,https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2
4,她沒在看我,E.SO,222713,https://open.spotify.com/track/2avvGgqlddEXMoYSSzML97
5,CHANGE,E.SO,215724,https://open.spotify.com/track/58jR5yJgLZgLKtioCEYZGI
6,Mojito,"Jay Chou",213568,https://open.spotify.com/track/7BYMjh3vWnHU4IFyfZdIDO
7,太陽,E.SO,195410,https://open.spotify.com/track/5mkTa7Y2RXn7iJmucGtWrF
8,"Rain On Me (with Ariana Grande)","Lady Gaga",188031,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
9,怎麼了,"Eric Chou",183280,https://open.spotify.com/track/5cU1O9P0EDA0rPkPDykhIm
10,"Be Kind (with Halsey)",Marshmello,181478,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
11,Maria,"Hwa Sa",176944,https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh
12,太陽,"Pika Chiu",169273,https://open.spotify.com/track/3mAc5QY56d5Zl1MbvnWybK
13,"天黑請閉眼 feat. 邱鋒澤","Nine Chen",165312,https://open.spotify.com/track/3j5yYj3N0CQSgcHMF91ZlO
14,"eight(Prod.&Feat. SUGA of BTS)",IU,162262,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
15,說好不哭,"Jay Chou",159915,https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf
16,"真的傻 (電影《一吻定情》追愛版主題曲)","LaLa Hsu",156449,https://open.spotify.com/track/7mCr6Rn5jx04Fisvts97Z3
17,"路過人間 (電視劇《我們與惡的距離》插曲)","Yisa Yu",149241,https://open.spotify.com/track/1ZSleGniKMWNrWvK5cGALO
18,如常,"No Party For Cao Dong",147786,https://open.spotify.com/track/1jYEmna5IWE3lOIqfVXPPl
19,"Don't Start Now","Dua Lipa",142868,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
20,"MORE & MORE",TWICE,142780,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg
21,Señorita,"Shawn Mendes",141034,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
22,"有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲",A-Lin,139841,https://open.spotify.com/track/6iNH42q8haGYDYGhKK6XiJ
23,年少有為,"Ronghao Li",139573,https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp
24,"Stuck with U (with Justin Bieber)","Ariana Grande",138757,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
25,"Intentions (feat. Quavo)","Justin Bieber",138445,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
26,绿色,"Shirley Chen",138338,https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5
27,"Why You Gonna Lie","高爾宣 OSN",137149,https://open.spotify.com/track/1rjUBUTswCkN8DIBxkgjJs
28,浪流連,EggPlantEgg,137135,https://open.spotify.com/track/7a6VJHMS9ttKsj55cKC51G
29,"Sour Candy (with BLACKPINK)","Lady Gaga",134360,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
30,"Follow You",E.SO,132869,https://open.spotify.com/track/2JpdOhtlxrSDqiqfvjXWPi
31,"Dance Monkey","Tones And I",132446,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
32,"Savage Love (Laxed - Siren Beat)","Jawsh 685",132103,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
33,"Break My Heart","Dua Lipa",130437,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
34,句號,G.E.M.,128835,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
35,那女孩對我說,"Rachel Liang",128774,https://open.spotify.com/track/5Gip2UwE4f8L4MQWsvcvfA
36,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,127633,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
