,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",72388,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2,"The Box","Roddy Ricch",53554,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,Esjan,BRÍET,52761,https://open.spotify.com/track/7DRDJ5ZzU7mj7CfRxGYzOY
4,"Life Is Good (feat. Drake)",Future,43016,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
5,"everything i wanted","Billie Eilish",34908,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
6,Intentions,"Justin Bieber",34132,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN
7,"Don't Start Now","Dua Lipa",32945,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
8,"Dance Monkey","Tones And I",31743,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"Godzilla (feat. Juice WRLD)",Eminem,31622,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
10,Malbik,"Emmsjé Gauti",26201,https://open.spotify.com/track/4EFrKYAOrrT0SC655kD5Ef
11,Falling,"Trevor Daniel",24719,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
12,ROXANNE,"Arizona Zervas",24392,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,"Af og til",GDRN,24124,https://open.spotify.com/track/4WmMr3ALRMG0olMPn2GpAB
14,"bad guy","Billie Eilish",24108,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,"Roses - Imanbek Remix","SAINt JHN",23190,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,Yummy,"Justin Bieber",22593,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
17,Suicidal,"YNW Melly",21895,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
18,Circles,"Post Malone",20277,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
19,"Someone You Loved","Lewis Capaldi",18748,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
20,"Ride It",Regard,18086,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
21,"Adore You","Harry Styles",17861,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
22,"Say So","Doja Cat",17796,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
23,"Before You Go","Lewis Capaldi",17469,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
24,"Enginn eins og þú",Auður,16811,https://open.spotify.com/track/3bzP8lZJWmuhpdnfDP1rTq
25,"OUT WEST (feat. Young Thug)",JACKBOYS,16602,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
26,"Lose Control",MEDUZA,16298,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
27,"when the party's over","Billie Eilish",15902,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
28,"High Fashion (feat. Mustard)","Roddy Ricch",15478,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
29,"HIGHEST IN THE ROOM","Travis Scott",15347,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
30,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,15333,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
31,SUGAR,BROCKHAMPTON,14924,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
32,"My Oh My (feat. DaBaby)","Camila Cabello",14766,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
33,Bruises,"Lewis Capaldi",14754,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
34,"Hingað þangað","Aron Can",14728,https://open.spotify.com/track/33F25Y3sEbyrpFsgD249St
35,"Futsal Shuffle 2020","Lil Uzi Vert",14337,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
36,Shallow,"Lady Gaga",14289,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
37,Dicks,"Ingi Bauer",14045,https://open.spotify.com/track/5jtgmZRPmm6QnJxegPoour
38,BOP,DaBaby,13841,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
39,"Blueberry Faygo","Lil Mosey",13797,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
40,Run,Joji,13432,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
41,"Watermelon Sugar","Harry Styles",13131,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
42,"No Idea","Don Toliver",12899,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
43,"Vitleysan Eins","Herra Hnetusmjör",12737,https://open.spotify.com/track/3QiMUXWwFJvfOWztQfdpln
44,"Wake Up Call (feat. Trippie Redd)",KSI,12731,https://open.spotify.com/track/5MYzajZVxBaPT2JUSRa99L
45,"Lose You To Love Me","Selena Gomez",12647,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
46,Memories,"Maroon 5",12194,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
47,"Know Your Worth",Khalid,11557,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
48,Señorita,"Shawn Mendes",11479,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
49,"What A Man Gotta Do","Jonas Brothers",11298,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
50,"Dvel ég í draumahöll","Hafdís Huld",11266,https://open.spotify.com/track/44APbTIWsNtA4lJivNJSQ6
