,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",75095,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,Soldi,Mahmood,71982,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
3,Arcade,"Duncan Laurence",58093,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
4,"I Don't Care (with Justin Bieber)","Ed Sheeran",53694,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
5,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",47652,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,"Hatrið mun sigra",Hatari,42291,https://open.spotify.com/track/1JBqLoGfH1LnGTE0wzAatU
7,"She Got Me","Luca Hänni",40250,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ
8,"Spirit in the Sky",KEiiNO,37117,https://open.spotify.com/track/7B7O5jgFpWfc9orZw6FN4K
9,"Too Late For Love","John Lundvik",36264,https://open.spotify.com/track/6Jf8Y84YSdqeJfEPDJFEZu
10,Gunball,Akeckee,35854,https://open.spotify.com/track/3dNY4llcfDiqXahjN8eAvZ
11,Doseh,Akeckee,35732,https://open.spotify.com/track/7KjoVIImD0u29PZ4xHm8dp
12,Brutal,Akeckee,35471,https://open.spotify.com/track/0pj6TT2TSXe0dJoy6iuLAr
13,"Bruissel Go",Akeckee,35355,https://open.spotify.com/track/3g3r59ZGUhu3fMiSWb0Exi
14,"Solo Please",Akeckee,35179,https://open.spotify.com/track/6rUT5AiW1i4suJ7nq6HdMc
15,Bright,Akeckee,35109,https://open.spotify.com/track/2UWoZUyVwgbNpAW4ChPBaR
16,Dicks,"Séra Bjössi",34751,https://open.spotify.com/track/08T6PcG04UfYckjm1bDcov
17,"Electric Tesla",Akeckee,34625,https://open.spotify.com/track/34elkLxM423AEyBUZ5qQuF
18,"Horrosh Night",Akeckee,34398,https://open.spotify.com/track/6yTNurtN0UqaDRMTa4nn9e
19,Klakar,"Herra Hnetusmjör",34012,https://open.spotify.com/track/3Jc12VoBo7GQkdejqJBO0c
20,"Fokka Upp Klúbbnum",ClubDub,31410,https://open.spotify.com/track/4BZ0oke36ZSwtmJjQOOf82
21,"Sorry Mamma","Herra Hnetusmjör",30785,https://open.spotify.com/track/2wvXdb6skBuQLo0bcdEo8S
22,EARFQUAKE,"Tyler, The Creator",28772,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
23,"100P (feat. Floni)","Joey Christ",28223,https://open.spotify.com/track/1a2uPdv5ZwwCqqmvAiddqN
24,"The London (feat. J. Cole & Travis Scott)","Young Thug",27810,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
25,Shallow,"Lady Gaga",26474,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
26,"bury a friend","Billie Eilish",26245,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
