,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",63720,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"LA CANCIÓN","J Balvin",52346,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
3,Callaita,"Bad Bunny",52003,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
4,"The Best","Michele 69",48087,https://open.spotify.com/track/6NgpiOV6CmwnP9tETkw6NU
5,"Please Forgive Me","Michele 99",47454,https://open.spotify.com/track/4jsTja8LcDU0TMOp7Ib8m1
6,Strange,"Michele 99",44381,https://open.spotify.com/track/7wjCG14uhS6baAprtuVjus
7,"Last Song for Each Other","Michele 99",43219,https://open.spotify.com/track/13UZk9DJidEfyYdW1J8FlO
8,Dad,"Michele 69",42816,https://open.spotify.com/track/4P4Wza8mXzVBYilhXFvAbf
9,"Negative Balance of the Past","Michele 99",42610,https://open.spotify.com/track/2R70dOajlJRoamTgvkPwRH
10,"One Night Drunk","Michele 99",41064,https://open.spotify.com/track/1GCJYWCFwXb8EqhEw4INM3
11,"The Wrong Person Is You","Michele 99",40896,https://open.spotify.com/track/3q8mK77KaQgIl2p5kXocpo
12,"You Were Wrong","Michele 69",40703,https://open.spotify.com/track/6r0sBn8AHE6thZHVxm1UPA
13,Night,"Doris 68",40393,https://open.spotify.com/track/3r4iEJBEnmThiNgzxoTu24
14,Sorry,"Tuan Alto Sax",38957,https://open.spotify.com/track/44DrxaZDXDJXAebGW3rCs2
15,Nochoice,"Harold 69",38727,https://open.spotify.com/track/6OxKmIbtZKmB4XYG4hdzDr
16,Farewell,"Michele 99",38718,https://open.spotify.com/track/1OGWWtZBr4tIDlezCjoepw
17,Separation,"Harold 69",38554,https://open.spotify.com/track/1nzG0mineD9Ltm5OetSxOd
18,Angry,"Harold 68",38281,https://open.spotify.com/track/2gJju1NbHKTaygmxijnddr
19,"What Can't Be Said","Michele 99",38181,https://open.spotify.com/track/6h1tYKXQXfvPuDgrTp6YE8
20,"From the Past","Doris 68",38117,https://open.spotify.com/track/1lOkQBJpzs3MErjf2ME6hI
21,"So That","Michele 99",38081,https://open.spotify.com/track/6MMNtIOduFUHCDFn945BFf
22,"He Was Weak","Michele 69",38078,https://open.spotify.com/track/1RUc73vq7Mmb9Xxksgzsfz
23,"No Me Conoce - Remix","Jhay Cortez",37933,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
24,Someday,"Michele 99",37206,https://open.spotify.com/track/6Yb2WjAUX3bs9dydcPScf7
25,"Far Away City","Doris 68",37161,https://open.spotify.com/track/6R2yzPjAXmlICyIyGkw3xt
26,"Please or Return","Doris 68",36681,https://open.spotify.com/track/2ESQ7hrff63hb0f6TYqeZV
27,"My Falling","Doris 68",36568,https://open.spotify.com/track/6Bv8yZzGr8RgiAlupPkxMT
28,"Did Not See the Return Day","Doris 68",36205,https://open.spotify.com/track/0A3VP8smjVPE39LyZdCn29
29,"Farewell Season","Michele 69",36068,https://open.spotify.com/track/70wKoybYvb17127oReTGIV
30,"Go Ahead and Go","Doris 68",35927,https://open.spotify.com/track/5KyIbdmdsAGq2JkYOlO6kM
31,"Soltera (Remix)",Lunay,35420,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
32,"Good Kid Go to School","Harold 68",35348,https://open.spotify.com/track/4o4XRaS42Px8CWHctYisu3
33,"Rainy Nights Fall","Doris 68",35084,https://open.spotify.com/track/6elO3G3YrsX5SlaVSTE2Ni
34,"Regret in Him","Doris 68",34999,https://open.spotify.com/track/0Uv7WP07IE4yYUtndtp82x
35,"How to Get Back","Doris 68",34257,https://open.spotify.com/track/28XmwxISSTsHtoxc1I95T8
36,"Three People","Harold 69",33950,https://open.spotify.com/track/0Df8pbEC46Iph1YUYRiKZ8
37,"Far Away","Harold 69",33105,https://open.spotify.com/track/0eEdTElTCpwbIcekzT7YMg
38,"A Song for Mother","Harold 69",32692,https://open.spotify.com/track/3YYht3L6aK7Y2Wr603kdDK
39,"Do You Love Me","Harold 69",32681,https://open.spotify.com/track/1AwtKu4BAefe4FjFWaTncL
40,"Behind Love","Harold 68",32446,https://open.spotify.com/track/1tQwk0PaspwTho4cm86nkq
41,"Otro Trago - Remix",Sech,32305,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
42,End,"Harold 69",31762,https://open.spotify.com/track/06StJt4qkhXoamM5Qhv6kc
43,Balloons,"Harold 68",31700,https://open.spotify.com/track/2fLCJgqaOpaMaHcAPj6HUL
44,Life,"Harold 69",31316,https://open.spotify.com/track/1J87qOyFQfaHS9UvFszVxq
45,Swordsman,"Harold 69",30840,https://open.spotify.com/track/0yoINNQpI0uBSbKCwlHHal
46,"Let U Free","Harold 69",30836,https://open.spotify.com/track/4PSPlF7oFZ8FPZk3wXSrId
47,Faithful,"Doris 666",30468,https://open.spotify.com/track/2bsZrcnGcGzc3XuUSKntsB
48,"Love Far Away","Doris 666",30448,https://open.spotify.com/track/59xS71sRa13ZZ6NZq8vskm
49,"Get Out","Harold 68",30297,https://open.spotify.com/track/7nbAURgW176a6qfTF3uRec
50,Señorita,"Shawn Mendes",30131,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
51,Hometown,"Harold 68",29711,https://open.spotify.com/track/7I3lWeGzkvxGuvlHcYYDkw
52,Tutu,Camilo,29464,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
53,"Tea Plantation","Harold 68",29464,https://open.spotify.com/track/5RpygGJCInKknlFOzAzSqy
54,"Brutal Night","Doris 666",29436,https://open.spotify.com/track/5YiG48ueUY3jc58gQlJ6n6
55,"Small Class Rep","Doris 666",29055,https://open.spotify.com/track/7rqUQKZObGI3K5057c9TWG
56,Wing,"Harold 68",28749,https://open.spotify.com/track/2ok8OeJ8BNI0a4K2ADSJdL
57,"The Love of a Fool","Doris 666",28672,https://open.spotify.com/track/60RLnXzKpX54SwfyH7Yxb0
58,"I Wish","Doris 666",28371,https://open.spotify.com/track/3y8muCddroTAwCjs2pTkIc
59,Brother,"Harold 68",28193,https://open.spotify.com/track/3wKcXYGnH8GbvcurSfqanl
60,"Have You Ever","Doris 666",27960,https://open.spotify.com/track/0JTxeXgrCZlyc3mU4krInd
61,"A Cigarette","Doris 666",27371,https://open.spotify.com/track/6WgfPVWGglhXnuRfZaeypA
62,"I Don't Believe It","Harold 68",26796,https://open.spotify.com/track/6rJVuYFhRSCzmZJ60CNKVI
63,Love,"Doris 666",26705,https://open.spotify.com/track/0iYiC6wLT0tIGt8DELaiDe
64,"How Long","Haring 68",26403,https://open.spotify.com/track/0eu8fMNUAToPeVVUNQsKaV
65,Memory,"TINA LTT",25908,https://open.spotify.com/track/0c5BLOfyPePRFwWSwpkGQr
66,"Go Dust","Doris 666",25889,https://open.spotify.com/track/1SzYryg3YsnDwUt971sRzL
67,"QUE PRETENDES","J Balvin",25550,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
68,"Yesterday Once","Haring 68",25416,https://open.spotify.com/track/79QTA4ZIzaLFeC5VW5NnTo
69,"Do Not Forget","Haring 68",24814,https://open.spotify.com/track/6MHfps7Xr3XMKW3BgNrJ0S
70,Cuaderno,Dalex,24742,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
71,"Heaven Without You","Dong Hung",24617,https://open.spotify.com/track/6ktSsGTCYZQqi8PoV8alCW
72,"White Snow Dream","Haring 68",24458,https://open.spotify.com/track/4v0Lj1MfsjKTjMW8DoYutg
73,"Verte Ir","DJ Luian",24355,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
74,Bellacoso,Residente,24030,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
75,"I Walk in the Middle of the Yellow Sea","Haring 68",24024,https://open.spotify.com/track/4mf5HmLgC7X9Z4PtYU0UDt
76,"Winter Story","Dong Hung",23897,https://open.spotify.com/track/7bu3uFGQUIAXXRSwSI2QgS
77,"Night Dreaming City","Dong Hung",23718,https://open.spotify.com/track/4RdYKxFtC8j35NEi2YfNiW
78,"Right Here To","Haring 68",23495,https://open.spotify.com/track/4f4vCUSxqt6jaNqYMMvYso
79,"Words Not Said","Dong Hung",23189,https://open.spotify.com/track/0z0dpGEbT5dMBgLDNYmCyc
80,Hope,"Haring 68",23188,https://open.spotify.com/track/6qVe4eZ5wQFExWFgHuxjSD
81,"Out of Loveer","Haring 68",23172,https://open.spotify.com/track/3xLSTrUMMlcrK9DcStlb8J
82,"Con Altura",ROSALÍA,23089,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
83,"Fire Forever","Haring 68",22864,https://open.spotify.com/track/6fjsC5dWEyaqCrr385Ktkv
84,Life,"Dong Hung",22787,https://open.spotify.com/track/7zqmOVP1aLFjDEB1V02DtO
85,"I Like Chocopie","Haring 68",22201,https://open.spotify.com/track/0f7zNUoVLSjLj074vsfErk
86,"My Story","Dong Hung",22135,https://open.spotify.com/track/5Jm79d8s9Zl9YcxKTeZg6s
87,"Pa Mí - Remix",Dalex,21819,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
88,"Lonely Footsteps","Dong Hung",21617,https://open.spotify.com/track/4Lq8pihTrcoxy0JXAwbY0Y
89,"Otro Trago",Sech,21420,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
90,"11 PM",Maluma,21311,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
91,"Black and White","Dong Hung",20647,https://open.spotify.com/track/69WS8ESAyFQ0X7g3pM6VCl
92,Smoke,"Dong Hung",19246,https://open.spotify.com/track/09YSPbrGWZa3opidakrA4o
93,"Yo x Ti, Tu x Mi",ROSALÍA,19079,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
94,Ending,"Dong Hung",18694,https://open.spotify.com/track/0EXerubpkwQPtYqOOINLx0
95,"Si Se Da - Remix","Myke Towers",16679,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
96,Lover,"Taylor Swift",16389,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
97,"Come on Over Baby",SarahStiltner,16124,https://open.spotify.com/track/3Jx1nM6OPYY97BgrtfEMR6
98,"Old Town Road - Remix","Lil Nas X",16001,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
99,"Tal Vez","Paulo Londra",15027,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
100,Drive,"Aria Ohlsson",14970,https://open.spotify.com/track/2eIc4elZNlW2QzdJfl1GQh
101,Desconocidos,"Mau y Ricky",14881,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
102,"Te Vi","Piso 21",14659,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
103,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",14489,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
104,Runaway,"Sebastian Yatra",14278,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
105,"Que Mas Pues - Remix",Sech,14248,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
106,"Si Se Da","Myke Towers",14213,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
107,Apologize,HenryNorrell,14122,https://open.spotify.com/track/7bjQV1Bva61HyGLm6b9GMN
108,"Con Calma","Daddy Yankee",14047,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
109,"Back to Me",JamesPonder,13805,https://open.spotify.com/track/2ySg8pZVF83oAd1IJzQGEC
110,"Heartbreak Hotel",SarahStiltner,13799,https://open.spotify.com/track/1jE7J2WYvcEBFOhUSv8wNR
111,"As You Are",TerryFerrell,13743,https://open.spotify.com/track/5cOnfcwAltH9x4YEglRaQq
112,"I Don't Care (with Justin Bieber)","Ed Sheeran",13687,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
113,"Can't Be Tamed",TonyJones,13325,https://open.spotify.com/track/3NH3mb4MWy86kkMKZOWzki
114,"Crystal Heart",HenryNorrell,13184,https://open.spotify.com/track/4PYdIElv9VQ1jIWm11vgCG
115,"Boulevard You",CaryLamb,13038,https://open.spotify.com/track/4cxzou4yDkArYG9TheXVKA
116,Mine,SarahStiltner,12884,https://open.spotify.com/track/3tXHgQHWRWp6ncOcNl5qgx
117,Devotion,JamesPonder,12828,https://open.spotify.com/track/6rz6WmQ8q2D1QOIY7MWfme
118,"Can't Hold Us",TonyJones,12822,https://open.spotify.com/track/2j55GyGOjky2EhY0DLsANA
119,"Love Me Now",HenryNorrell,12791,https://open.spotify.com/track/4151yZP4WSJbPejlrkF9mx
120,"Blood Streamer",HenryNorrell,12704,https://open.spotify.com/track/3XvDW9L1bDZxYjZLQiPbMF
121,Fergalicious,TerryFerrell,12648,https://open.spotify.com/track/0pqvzPhmos1AKbGM6MPtei
122,"Ella Quiere Beber - Remix","Anuel AA",12627,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
123,Delincuente,Farruko,12610,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
124,Atrévete,"Nicky Jam",12590,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
125,"Love Sad",HenryNorrell,12520,https://open.spotify.com/track/6FPYXHQW3moMOXpnSq39db
126,"100 Grand",EdithFernandez,12520,https://open.spotify.com/track/4Cz79ug3HXnSBdGKqnBnaE
127,Grease,RonTurner,12469,https://open.spotify.com/track/7rCyjZTx0OFhdIaiHuqwvn
128,"Smart Is the New Sexy Intro",SarahStiltner,12460,https://open.spotify.com/track/6Y0wFS62yxwI4DZr8kyC1C
129,Work,SarahStiltner,12203,https://open.spotify.com/track/6YbiAdU7vqhRrSbTwBBl1x
130,"Adicto (with Anuel AA & Ozuna)",Tainy,12087,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
131,"Wired to the T",HenryNorrell,12058,https://open.spotify.com/track/6cwCA0ignZ72LFJKcF7Cg8
132,"Greenery Rain",TonyJones,11929,https://open.spotify.com/track/2ltv4JtTt7jolC1R2897RI
133,CANGURO,WOS,11897,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
134,"Calma - Remix","Pedro Capó",11782,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
135,"Adan y Eva","Paulo Londra",11735,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
136,"I Like Me Better",JamesPonder,11704,https://open.spotify.com/track/3w5Eh2LDqtI7278xXS0rhv
137,"How Do You Sleep?","Sam Smith",11681,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
138,"Hitchin a Ride",TerryFerrell,11657,https://open.spotify.com/track/5y9qvO0PeBy7XwEVxXgNgt
139,"Brave Hearts",JeffreyLewis,11650,https://open.spotify.com/track/23g6ZXv28PPCbGhTiSkEne
140,HP,Maluma,11189,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
141,"One Call Away",TerryFerrell,11063,https://open.spotify.com/track/2ijABLyDbis33wmxwjy68i
142,"MIA (feat. Drake)","Bad Bunny",10922,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
143,Functlon,TonyJones,10886,https://open.spotify.com/track/5AceUzaBIrrP1XBCXw2pMs
144,"La Playa","Myke Towers",10763,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
145,Secreto,"Anuel AA",10763,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
146,"Break Free",DianeKennedy,10715,https://open.spotify.com/track/6VTrTBfW85jdu6wQKWOdZH
147,"Rebota - Remix",Guaynaa,10658,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
148,"Baila Baila Baila - Remix",Ozuna,10624,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
149,"bad guy","Billie Eilish",10605,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
150,"Bad Things",DorisAlvarez,10572,https://open.spotify.com/track/6NKENQJf0CJvwemZ8vpZXq
151,"Dancing on My Own",EdithFernandez,10508,https://open.spotify.com/track/7eNhWX2hdui0Cc81Tbm2yC
152,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,10505,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
153,"Te Robaré","Nicky Jam",10493,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
154,"Si Supieras","Daddy Yankee",10477,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
155,Applause,TerryFerrell,10441,https://open.spotify.com/track/5ZFExQf2LccpoLobFoGA5n
156,Circle,DorisAlvarez,10422,https://open.spotify.com/track/4jo0o9URUY18TNtCI2L86t
157,"Be Alright",JillReece,10311,https://open.spotify.com/track/4aUP6JJxN9BGG8e2JgXxPa
158,"La Boca - Remix","Mau y Ricky",10257,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
159,"Can't Stop the Feeling",PaulaSanchez,10211,https://open.spotify.com/track/4ChlhehW5XDGisgheJ6BNC
160,"Black Beatles",ChadCaver,10204,https://open.spotify.com/track/6fwRbVx2PRFENJXMGpLmgr
161,"Blue Ain't Your Color",AndreaRuby,10203,https://open.spotify.com/track/1w7Um4uoatuKPKbveqRMnW
162,"1,2,3,4,5",JamesPonder,10166,https://open.spotify.com/track/1OkQZJz9j8V8tZRMEh4f3H
163,Both,VeraQuintana,10151,https://open.spotify.com/track/6VATdQRveRKvdjBdeRtbI0
164,"Big Booty",JillReece,10151,https://open.spotify.com/track/1q9NKotERwJna1B7aGwSGH
165,"All the Light We Cannot See",GeorgeGoin,10146,https://open.spotify.com/track/7eJWxRPkDDxz1UuSuUAyHR
166,Blended,AndreaRuby,10130,https://open.spotify.com/track/0YYNuvvch8NkGXNMrpfoB8
167,Dumbo,DanaHuntley,10120,https://open.spotify.com/track/2ntbO9jy0CoYRX4dClODUL
168,"A Passage to India",BennieNolen,10111,https://open.spotify.com/track/2qrAx3GDFAhDo90HqpGGma
169,"Broccoli Manny",VeraQuintana,10094,https://open.spotify.com/track/5NvaF02Nxr8ZLP5G01y8xe
170,"Boys Chase Girls",LindaCourtney,10060,https://open.spotify.com/track/0S5LfXb46dwx12O19Gt8mQ
171,"Boys Just Wanna Have Fun",MarySchroeter,10002,https://open.spotify.com/track/5uQO0EJ1T0a4d8VuGbSUtl
172,Cinderella,ChadCaver,9979,https://open.spotify.com/track/0PdgvHiFcl9mAd3QsSYLDR
173,"Before I Fall",SusanMiller,9964,https://open.spotify.com/track/7payHX4l9kx647iJbh6YtI
174,"Learning the Blues",TonyJones,9962,https://open.spotify.com/track/1V86SDAwJi7Hdj4xwe709w
175,"Cold Comfort Farm",JanieReaves,9941,https://open.spotify.com/track/2kDODJb0i1ReLTZrYzPhHp
176,"Anyone but Him",EdithFernandez,9917,https://open.spotify.com/track/4HfHcA1nAi67SaaA1kiFbr
177,"Goodbyes (Feat. Young Thug)","Post Malone",9913,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
178,"Clasing Heights",SusanCarter,9911,https://open.spotify.com/track/5skzYMZtQyUpHTeh4kOEDU
179,Carlines,PaulaSanchez,9906,https://open.spotify.com/track/5CAo1C1rbCVx3t4Wz4sM8C
180,"Every Time We Touch",DanaHuntley,9840,https://open.spotify.com/track/6CvIRmxF74pguwjmRPx8eI
181,"Are You Ok",RickSpencer,9808,https://open.spotify.com/track/1RIMC8vA4eVUIoj2TOE14C
182,"Beauty 50 the Beast",SusanMiller,9795,https://open.spotify.com/track/30S0aBWeACgKJp3hS3JImw
183,"Un Año","Sebastian Yatra",9780,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
184,"Just Right for Me",JamesPonder,9779,https://open.spotify.com/track/2q9mWKgyOuLk8AKTKCr8Xb
185,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9772,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
186,"Alice's Adventunes in Wonderland",GeorgeGoin,9742,https://open.spotify.com/track/5Ug0RBb9k8SJkrdOEUTBGS
187,"Dancing Queen",HenryNorrell,9727,https://open.spotify.com/track/3FdpDBJ7XJwZLZZUTMTf2B
188,Ball,JeffreyLewis,9693,https://open.spotify.com/track/5FqXEeg54U2DJ0Bu4J6icd
189,"Everybody Wants Some",RonTurner,9672,https://open.spotify.com/track/7ufBeMxVJOKPdmeJxUD2GG
190,"Booty Dew",PennyNakamura,9669,https://open.spotify.com/track/7vRyjBq9efTodAeWh3GRz4
191,"Hit the Road Jack",JeffreyLewis,9667,https://open.spotify.com/track/5WfKgmxsy7qdHHbYdylh7y
192,"Brave New World",JanieReaves,9643,https://open.spotify.com/track/3ROpR5GkG8ZwXo3j1W0b51
193,"A Short History of Neadfy Everthing",LouChamberlain,9589,https://open.spotify.com/track/1RIN0t7ioZVLzzYn5VeFTX
194,"Born to Be Wild",CaryLamb,9584,https://open.spotify.com/track/5VTSDSuEezgy0PWqypIWRg
195,"Over and Over Again",JamesPonder,9540,https://open.spotify.com/track/583uC4Uzsb8UFnJnqF21Qm
196,"If You're Happy Anh You Know It",DorisAlvarez,9470,https://open.spotify.com/track/4IthfRPhMn1YKF5ySPNEUg
197,"Mission Impossible",RonTurner,9467,https://open.spotify.com/track/18nxxvir5b0ojzTQ4F4VMH
198,"A Game of Thrones",BennieNolen,9454,https://open.spotify.com/track/0qtdCtSoHl2XQ7JKGBvftv
199,"I Want It That Way",CaryLamb,9440,https://open.spotify.com/track/3v2tDdRn9dtbxGrkjx7t5d
200,"Gold Dust",EdithFernandez,9408,https://open.spotify.com/track/0evamJhGoSnSPCanGcCPae
