,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pa Mí - Remix",Dalex,26696,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
2,"Con Calma","Daddy Yankee",23298,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
3,"Verte Ir","DJ Luian",22435,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
4,"Te Vi","Piso 21",18815,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
5,"Calma - Remix","Pedro Capó",18776,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
6,Secreto,"Anuel AA",17487,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
7,Rebota,Guaynaa,17283,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
8,"Otro Trago",Sech,16005,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
9,Desconocidos,"Mau y Ricky",15807,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
10,HP,Maluma,12578,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
11,"Adan y Eva","Paulo Londra",12416,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
12,"Un Año","Sebastian Yatra",12151,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
13,"Ella Quiere Beber - Remix","Anuel AA",11992,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
14,"MIA (feat. Drake)","Bad Bunny",11965,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
15,"Baila Baila Baila",Ozuna,11928,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
16,"Ni Gucci Ni Prada","Kenny Man",11715,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
17,Caro,"Bad Bunny",11323,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
18,"Baila Baila Baila - Remix",Ozuna,10261,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
19,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",10079,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
20,"Que Mas Pues - Remix",Sech,9882,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
21,"Esclavo de Tus Besos","Manuel Turizo",9855,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
22,"7 rings","Ariana Grande",9637,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
23,Adictiva,"Daddy Yankee",9556,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
24,Bubalu,"Becky G",9483,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
25,Amanece,"Anuel AA",9440,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
26,"Si Estuviésemos Juntos","Bad Bunny",9343,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
27,"Contra La Pared","Sean Paul",9260,https://open.spotify.com/track/3JjaofJ0lCeEsFSZqppzOp
28,"La Cartera",Farruko,9229,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR
29,Sola,"Manuel Turizo",9204,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
30,"Si Se Da","Myke Towers",8987,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
31,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,8947,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
32,"Te Robaré","Nicky Jam",8723,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
33,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",8616,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
34,"Boy With Luv (feat. Halsey)",BTS,8536,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
35,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",8427,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
36,"Vaina Loca",Ozuna,8208,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
37,"Tal Vez","Paulo Londra",8111,https://open.spotify.com/track/46lvmzK8wxAy66tjzXXSh0
38,"Que Le De","Rauw Alejandro",8070,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
39,Créeme,"KAROL G",8040,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
40,"Con Altura",ROSALÍA,7634,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
41,"Solo de Mi","Bad Bunny",7376,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
42,Aullando,"Wisin & Yandel",7327,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
43,"bad guy","Billie Eilish",7193,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
44,PPP,"Kevin Roldan",7188,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
45,Hipócrita,"Anuel AA",7134,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk
46,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",7112,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
47,Culpables,"KAROL G",7091,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
48,Destino,Greeicy,7057,https://open.spotify.com/track/3tOmzBrWaHg97FKgsqhhEd
49,"Me Rehúso","Danny Ocean",6966,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
50,"La Romana","Bad Bunny",6867,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
51,"NI BIEN NI MAL","Bad Bunny",6552,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
52,Cristina,"Sebastian Yatra",6354,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
53,"Déjate Querer","Lalo Ebratt",6341,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
54,Happier,Marshmello,6263,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
55,"La player (Bandolera)","Zion & Lennox",6197,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
56,"Quiere Beber","Anuel AA",6152,https://open.spotify.com/track/0FDMH2ahuIVzCybwHJK9zh
57,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6102,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
58,Swing,"Danny Ocean",6055,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
59,Nadie,Farruko,6031,https://open.spotify.com/track/0REjFxlMJRQxPqWSdmXiAT
60,"I Like It","Cardi B",5958,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
61,"Shape of You","Ed Sheeran",5820,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
62,"Girls Like You (feat. Cardi B)","Maroon 5",5816,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
63,"Asesina - Remix",Brytiago,5790,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
64,"Te Boté - Remix","Nio Garcia",5762,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
65,"No Es Justo","J Balvin",5730,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
66,Delincuente,Farruko,5687,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
67,Mocca,"Lalo Ebratt",5580,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
68,"Estamos Bien","Bad Bunny",5567,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT
69,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",5537,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
70,Soltera,Lunay,5452,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
71,"Punto G","KAROL G",5429,https://open.spotify.com/track/5Lb1pjnll07UQKxNpnnGBy
72,Baby,Amenazzy,5412,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
73,"PPP - Remix","Kevin Roldan",5246,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
74,"Bohemian Rhapsody - Remastered 2011",Queen,5169,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
