,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,DÁKITI,"Bad Bunny",104673,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
2,BICHOTA,"KAROL G",57733,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
3,"LA NOCHE DE ANOCHE","Bad Bunny",54826,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
4,Hawái,Maluma,43125,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
5,"La Curiosidad","Jay Wheeler",40961,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
6,"TE MUDASTE","Bad Bunny",40687,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
7,"La Tóxica",Farruko,40493,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
8,"Chica Ideal","Sebastian Yatra",39342,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
9,"Ay, DiOs Mío!","KAROL G",33555,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
10,"Relación - Remix",Sech,30606,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
11,"BOOKER T","Bad Bunny",30359,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
12,"HACIENDO QUE ME AMAS","Bad Bunny",30099,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
13,"Se Te Nota (with Guaynaa)","Lele Pons",30018,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
14,"Mi Niña",Wisin,29856,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
15,"Hecha Pa' Mi",Boza,28707,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
16,"La Nota","Manuel Turizo",28460,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
17,"Vida de Rico",Camilo,27899,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
18,"La Jeepeta - Remix","Nio Garcia",27247,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
19,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",26505,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
20,"Mi Cuarto","Jerry Di",25880,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
21,Jeans,"Justin Quiles",25421,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
22,"Tattoo - Remix with Camilo","Rauw Alejandro",25157,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
23,"Dime Cómo Quieres","Christian Nodal",24757,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
24,"YO VISTO ASÍ","Bad Bunny",23536,https://open.spotify.com/track/5fROvzNghPid8mbKNDYvpJ
25,Reloj,"Rauw Alejandro",23238,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
26,"Parce (feat. Justin Quiles)",Maluma,22408,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
27,BEBÉ,Camilo,20737,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
28,Despeinada,Ozuna,20535,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
29,"Blinding Lights","The Weeknd",20277,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
30,"Una Locura",Ozuna,19962,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
31,"TE DESEO LO MEJOR","Bad Bunny",19933,https://open.spotify.com/track/23XjN1s3DZC8Q9ZwuorYY4
32,"HOY COBRÉ","Bad Bunny",19768,https://open.spotify.com/track/0tjZv2hChdHZCW1zFXpy1J
33,"Pa' Olvidarme De Ella","Piso 21",19749,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
34,Azul,"J Balvin",19535,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
35,Tusa,"KAROL G",19187,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
