,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Calma - Remix","Pedro Capó",32898,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
2,Secreto,"Anuel AA",26783,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
3,"MIA (feat. Drake)","Bad Bunny",22029,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
4,"Adan y Eva","Paulo Londra",20551,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",17440,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,"Ella Quiere Beber - Remix","Anuel AA",17037,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
7,"Ni Gucci Ni Prada","Kenny Man",16517,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
8,Bubalu,"Becky G",15852,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
9,"7 rings","Ariana Grande",15040,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF
10,Desconocidos,"Mau y Ricky",14550,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
11,"Solo de Mi","Bad Bunny",13859,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
12,Adictiva,"Daddy Yankee",13666,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
13,"Vaina Loca",Ozuna,13307,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
14,"NI BIEN NI MAL","Bad Bunny",11955,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
15,Caro,"Bad Bunny",11427,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
16,"Baila Baila Baila",Ozuna,10878,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
17,Culpables,"KAROL G",10538,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
18,BEBE,6ix9ine,10075,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
19,Amanece,"Anuel AA",10059,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
20,Imposible,"Luis Fonsi",9909,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
21,"Cuando Te Besé","Becky G",9648,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
22,"Con Calma","Daddy Yankee",9491,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
23,"Quiere Beber","Anuel AA",9457,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
24,Créeme,"KAROL G",9372,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
25,"Asesina - Remix",Brytiago,9271,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
26,"Te Vi","Piso 21",8653,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
27,Mocca,"Lalo Ebratt",8618,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1
28,"thank u, next","Ariana Grande",8466,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
29,"Ya No Tiene Novio","Sebastian Yatra",8462,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
30,Sola,"Manuel Turizo",8120,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
31,Hipócrita,"Anuel AA",7959,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
32,"Estamos Bien","Bad Bunny",7940,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT
33,"No Es Justo","J Balvin",7827,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
34,"Te Boté - Remix","Nio Garcia",7574,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
35,"La player (Bandolera)","Zion & Lennox",7535,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
36,"I Like It","Cardi B",7413,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
37,"Girls Like You (feat. Cardi B)","Maroon 5",7274,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
38,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",7069,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
39,Reggaeton,"J Balvin",7020,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
40,"Bohemian Rhapsody - Remastered 2011",Queen,6942,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
41,PPP,"Kevin Roldan",6774,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
42,Ibiza,Ozuna,6613,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6603,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
44,"Otra Noche en Miami","Bad Bunny",6600,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
45,"Toda - Remix","Rauw Alejandro",6418,https://open.spotify.com/track/4Ba4zZmZbDA3yCyDXxRvNP
46,"Si Estuviésemos Juntos","Bad Bunny",6375,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
47,"Amigos Con Derechos",Reik,6050,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
48,"Me Rehúso","Danny Ocean",6006,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
49,"Shape of You","Ed Sheeran",5775,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
50,"Mala Mía",Maluma,5764,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
51,"Mocca - Remix","Lalo Ebratt",5753,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
52,"Está Rico","Marc Anthony",5729,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
53,Happier,Marshmello,5655,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
54,Believer,"Imagine Dragons",5624,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
55,"200 Mph","Bad Bunny",5552,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
56,"Un Año","Sebastian Yatra",5525,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
57,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",5481,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
58,"Puntos Suspensivos","Piso 21",5467,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
59,"A Solas - Remix",Lunay,5322,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
60,"La Romana","Bad Bunny",5259,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
61,"Epa Wei","Danny Ocean",5239,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
62,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",5232,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
63,"One Kiss (with Dua Lipa)","Calvin Harris",5173,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
64,MALA,6ix9ine,5147,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
65,Brindemos,"Anuel AA",5019,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
66,"Luz Apaga",Ozuna,5013,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
67,"Sin Pijama","Becky G",4988,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
68,"Drogba (Joanna)","Afro B",4971,https://open.spotify.com/track/5mGgDgKFF2ZPw1aowsYb2e
69,Baby,Amenazzy,4960,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
70,IDGAF,"Dua Lipa",4899,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
71,"A Través Del Vaso","Grupo Arranke",4888,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
72,Culpables,"Manuel Turizo",4861,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
73,Shallow,"Lady Gaga",4803,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,"New Rules","Dua Lipa",4796,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
75,"Por Perro","Sebastian Yatra",4728,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
76,Déjalo,Nacho,4720,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
77,"rockstar (feat. 21 Savage)","Post Malone",4615,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
78,Perfect,"Ed Sheeran",4583,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
79,"La Asesina","Zacarias Ferreira",4481,https://open.spotify.com/track/1WoDc1x28zHmxnPvvM5GLh
80,"Another One Bites The Dust - Remastered 2011",Queen,4435,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
81,"Robarte un Beso","Carlos Vives",4433,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k
82,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",4415,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
83,"No Hay Nadie Más","Sebastian Yatra",4383,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
84,"Without Me",Halsey,4376,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
85,"Wake Up in the Sky","Gucci Mane",4263,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
86,"Promises (with Sam Smith)","Calvin Harris",4260,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
87,"Ni Gucci Ni Prada - Remix","Kenny Man",4258,https://open.spotify.com/track/3EwnwCYCO2mnCoYj5NLhER
88,Wow.,"Post Malone",4180,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
89,X,"Nicky Jam",4151,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
90,"Dancing With A Stranger (with Normani)","Sam Smith",4144,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
91,"Te Amo","Piso 21",4108,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
92,Solita,Ozuna,4087,https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E
93,"La Plata (feat. Lalo Ebratt)",Juanes,4085,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
94,Closer,"The Chainsmokers",4022,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
95,"Otra vez (feat. J Balvin)","Zion & Lennox",4013,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
96,"God's Plan",Drake,4008,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
97,"Ta To Gucci (Remix)",Cauty,3971,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
98,Caraluna,Bacilos,3943,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
99,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",3942,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
100,"Cuando Perriabas","Bad Bunny",3923,https://open.spotify.com/track/5mj8WVFcKdGA8p9HWGTSLc
101,"¿Quien Tu Eres?","Bad Bunny",3921,https://open.spotify.com/track/6kN06eEOblRAuWI0xUUS91
102,"Quiero Repetir",Ozuna,3897,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
103,"Ser Bichote","Bad Bunny",3892,https://open.spotify.com/track/4UEuIEv9Wc3wtiWUplGJ7q
104,"Tenemos Que Hablar","Bad Bunny",3888,https://open.spotify.com/track/5VQpJ2AY2iMzrRZKgcvNjh
105,"Me Niego (feat. Ozuna & Wisin)",Reik,3856,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
106,"La flaca","Jarabe De Palo",3840,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
107,"Desde el Corazón","Bad Bunny",3825,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
108,"No Te Contaron Mal","Christian Nodal",3776,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty
109,Thunder,"Imagine Dragons",3774,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
110,"Madura (feat. Bad Bunny)",Cosculluela,3721,https://open.spotify.com/track/0r9d60ZYPAlFHq8qnUtkXN
