,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",65777,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,Vete,"Bad Bunny",39583,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
3,"Dance Monkey","Tones And I",38198,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,Fantasias,"Rauw Alejandro",36831,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
5,"Sigues Con El","Dímelo Flow",34366,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
6,"RITMO (Bad Boys For Life)","Black Eyed Peas",30367,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
7,"LA CANCIÓN","J Balvin",30052,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
8,Girl,"Myke Towers",29978,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
9,"No Me Conoce - Remix","Jhay Cortez",28115,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
10,China,"Anuel AA",26810,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
11,Callaita,"Bad Bunny",26435,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
12,"Pa' Olvidarme De Ella","Piso 21",25992,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
13,"Hola - Remix",Dalex,25103,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
14,Keii,"Anuel AA",23973,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
15,"Whine Up","Nicky Jam",22208,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
16,Infeliz,Arcangel,21898,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
17,"Que Tire Pa Lante","Daddy Yankee",21361,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
18,"Bellaquita - Remix",Dalex,19981,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
19,"Adicto (with Anuel AA & Ozuna)",Tainy,19682,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
20,Muévelo,"Nicky Jam",19454,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
21,"Don't Start Now","Dua Lipa",18914,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
22,Morado,"J Balvin",18890,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
23,"Cuerpo en Venta",Noriel,18750,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
24,"Me Gusta",Shakira,18282,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
25,"Si Te Vas",Sech,17938,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
26,Medusa,"Jhay Cortez",17905,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
27,"QUE PRETENDES","J Balvin",17832,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
28,"Soltera - Remix",Lunay,17717,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
29,"Coronao Now","El Alfa",17517,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL
30,"Blinding Lights","The Weeknd",17105,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
31,"La Playa","Myke Towers",17055,https://open.spotify.com/track/6768f4xbHQBpJo5lvFVNvs
32,Loco,Beéle,15991,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
33,"Pa Mí - Remix",Dalex,15978,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
34,Yummy,"Justin Bieber",15965,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
35,Bellaquita,Dalex,15592,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
36,Aventura,Lunay,15039,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
37,Tutu,Camilo,14918,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
38,Cuaderno,Dalex,14641,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
39,"Te Vi","Piso 21",14468,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
40,Definitivamente,"Daddy Yankee",14313,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
41,Quizas,"Rich Music LTD",14305,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
42,Señorita,"Shawn Mendes",13970,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
43,"Verte Ir","DJ Luian",13760,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
44,"Que Calor (with J Balvin & El Alfa)","Major Lazer",13742,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
