,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,SOS,Avicii,2572159,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
2,"Rör mig",Einár,1756250,https://open.spotify.com/track/5xbp9RXjjnCvieIaABgJBB
3,"Rosa himmel (från ""Störst av allt"")","Molly Sandén",1425974,https://open.spotify.com/track/3xkGJKpWrn1n6Bk2m84bJP
4,"bad guy","Billie Eilish",1346647,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,"Dö ung",Hov1,1272712,https://open.spotify.com/track/0DrLKbbttXPGQda5STdLTV
6,"Old Town Road","Lil Nas X",1127031,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
7,"74 Bars",Z.E,1082003,https://open.spotify.com/track/1pdK9ClsixbZUMvFbtv8fc
8,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",1010329,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
9,"Vindar på Mars",Hov1,899111,https://open.spotify.com/track/1OZaXbFDU6QxtyaD6elsKs
10,Sunnanvind,Mares,853457,https://open.spotify.com/track/4GK4mydvnsodLEHWb4zJV4
11,Fusk,Einár,807535,https://open.spotify.com/track/03gKGNw6FqEz8BC0XsfCDC
12,"Höjer Våra Glas","De Vet Du",755592,https://open.spotify.com/track/1IHXQ1VBdCWaYkr9G8Y385
13,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,752286,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
14,Shallow,"Lady Gaga",749517,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
15,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",736804,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
16,"All Night Long (All Night) - Recorded at Spotify Studios Stockholm","Benjamin Ingrosso",720273,https://open.spotify.com/track/5LKNumPGm1bEyVroDE4rcZ
17,"Vårt år",estraden,680660,https://open.spotify.com/track/2yNfaW5s5EXJDcKZWOjuzq
18,"So Am I","Ava Max",670998,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
19,"Va det då?","Molly Sandén",662735,https://open.spotify.com/track/1LC3SM0dXvpbopcbv1AaeG
20,"Katten i trakten",Einár,626534,https://open.spotify.com/track/4mfFqOYYR7yBtmbLw75p7d
21,"Kurt Cobain","Veronica Maggio",613379,https://open.spotify.com/track/6yFJdvMJDBWzY7zOWZF4nw
22,"Don't Call Me Up",Mabel,597593,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
23,"Blommor där du står",GAMMAL,551078,https://open.spotify.com/track/23MBpKcMc36cy26jjehN5A
24,"Con Calma","Daddy Yankee",547738,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
25,"bury a friend","Billie Eilish",543118,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
26,"Too Late For Love","John Lundvik",535210,https://open.spotify.com/track/6Jf8Y84YSdqeJfEPDJFEZu
27,Cali,Näääk,525182,https://open.spotify.com/track/6KvsOwZSycmnPYVI2IKi9G
28,"Don't Worry Bout Me","Zara Larsson",515209,https://open.spotify.com/track/507tQXutCPYNFkpOq8tmKF
29,WOW,"Zara Larsson",511873,https://open.spotify.com/track/3O8b0dDy1Z8BNM81U8DE1j
30,"DE SANT",Denz,501651,https://open.spotify.com/track/7rWa98E9KCkY5I78TjY3m4
31,"On My Way","Alan Walker",489538,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
32,"Den som e den","Molly Sandén",481473,https://open.spotify.com/track/72yeOK93gnHkEYwtFJPmZH
33,"Without You (feat. Sandro Cavazza)",Avicii,456131,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
34,"Sand Överallt",Laleh,439424,https://open.spotify.com/track/14P7FHLbs2rjKryaLC5Tvc
35,Sixteen,"Ellie Goulding",439320,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
36,"Walk Me Home",P!nk,438123,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
37,Sodavatten,Movits!,435560,https://open.spotify.com/track/5K5tZ61Wh1ghsC4Vh9aiiA
38,"Always Remember Us This Way","Lady Gaga",426147,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
39,"when the party's over","Billie Eilish",422729,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
40,Fram,"Dree Low",413468,https://open.spotify.com/track/5wHlxItO473Q4D3sQ8hPPQ
41,Latch,Z.E,412429,https://open.spotify.com/track/4GLI27wiq4nNxj8X7QV3IW
42,"wish you were gay","Billie Eilish",410333,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
43,Hög,Darin,405262,https://open.spotify.com/track/72s7CKZUW110DX2OuTHKEz
44,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",402322,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
45,"Hon dansar vidare i livet",Hov1,398862,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
46,Hello,Mohombi,396160,https://open.spotify.com/track/4s2QheDmwez4q3AhCyaGWc
47,"Boy With Luv (feat. Halsey)",BTS,378766,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
48,Wow.,"Post Malone",378193,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
49,"Here With Me",Marshmello,369622,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
50,Narcos,Adel,366412,https://open.spotify.com/track/2YAMbTsSX9YheJBjEYNvec
51,Kall,"Ant Wan",352011,https://open.spotify.com/track/3YHHiktpaEShl6v22bOpzo
52,"Let Me Down Slowly","Alec Benjamin",351771,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
53,"Wake Me Up",Avicii,348538,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
54,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",342087,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
55,"High Hopes","Panic! At The Disco",337142,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
56,Sucker,"Jonas Brothers",336282,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
57,Earth,"Lil Dicky",332329,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
58,Enemy,"Sandro Cavazza",330580,https://open.spotify.com/track/3YOl49rulPzu6LHbeDicuT
59,"Sweet but Psycho","Ava Max",312359,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
60,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,310845,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
61,"Walk With Me","Måns Zelmerlöw",310375,https://open.spotify.com/track/3dQTSwCSlslA9YPmdDrODA
62,Ungefär,Z.E,304454,https://open.spotify.com/track/6aeQnCrA3yNzLsHvVytJWm
63,Majnoon,"Gee Dixon",301986,https://open.spotify.com/track/2289Ieu0RMzNO1ufV1p9ji
64,Sand,"Molly Sandén",294707,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
