,0
Position,100.5
Streams,34909.305
danceability,0.7010677083333335
energy,0.6657083333333332
key,5.333333333333333
loudness,-6.121364583333332
mode,0.5104166666666666
speechiness,0.10239895833333335
acousticness,0.2221386458333334
instrumentalness,0.008746536666666667
liveness,0.17313177083333328
valence,0.5125046874999999
tempo,118.39092708333341
duration_ms,190805.27083333334
time_signature,3.9791666666666665
