,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ikuinen vappu",JVG,647157,https://open.spotify.com/track/3Pakcg38hbn3d3YZYRQ7LE
2,Lennokki,"Mikael Gabriel",637752,https://open.spotify.com/track/4QA34AuEjmEhTIxkXN7yYu
3,"Mitä sulle jää (feat. Ilta)","Pikku G",499672,https://open.spotify.com/track/2K7kTu0pI07RoWgwofGzSD
4,"7 rings","Ariana Grande",363897,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
5,Hermesetas,Pyhimys,357814,https://open.spotify.com/track/1c0GNk6JxPbO9MU7F6fGxL
6,"EZ4ENCE (kannatuslaulu)","The Verkkars",319880,https://open.spotify.com/track/4qHdhSUkmDh6r7Ea4NzAvM
7,Shallow,"Lady Gaga",319636,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"break up with your girlfriend, i'm bored","Ariana Grande",297523,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
9,"Vuosien päästä (feat. Etta)",STEREO,291299,https://open.spotify.com/track/2S53AMyfZzZBtXzMyLfoKi
10,"Let Me Down Slowly","Alec Benjamin",280950,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
11,"Harmaa Rinne","Teflon Brothers",260000,https://open.spotify.com/track/4RYtaqxjDJUOY2GrtkLTFf
12,Miks,Evelina,251975,https://open.spotify.com/track/5SyUXix8sAvkvRn9xiwHvK
13,"Don't Call Me Up",Mabel,250185,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
14,"Muijii stadis",Gettomasa,246005,https://open.spotify.com/track/73k0C3PXEpwbFbgIrXL55i
15,"bury a friend","Billie Eilish",233570,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
16,Wow.,"Post Malone",209133,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
17,Jääkukkia,"Lauri Tähkä",201607,https://open.spotify.com/track/4xqU0uR2FkuZPxicdOADZC
18,"Uusia unelmia",Vesala,200576,https://open.spotify.com/track/6WMRAp4dG3g1Ils9BbrQLA
19,"Sinä 4ever",Ellinoora,199676,https://open.spotify.com/track/2hnE2vPfcP5iJeyJUbb45n
20,"I'll Be With You (with Kovee, Joznez)","Robin Packalen",191243,https://open.spotify.com/track/1Hzd91IXDWdBytdDYeQyHq
21,"Palavaa vettä","Lauri Tähkä",187377,https://open.spotify.com/track/2UahjeHfrDFq39DWPHvvyN
22,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",182982,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
23,"Look Back at It","A Boogie Wit da Hoodie",181159,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
24,"High Hopes","Panic! At The Disco",178291,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
25,"Pidä pää ylhääl (feat. Reeta)","Roope Salminen & Koirat",177950,https://open.spotify.com/track/5MbDEe6OHY5vhdpOnLUF9P
26,"Suomen muotoisen pilven alla","Arttu Wiskari",176701,https://open.spotify.com/track/2lvZlCIDkDHWc2Q9Y51GUJ
27,"Don Juan (feat. Danny)","Yksi Totuus",175901,https://open.spotify.com/track/0fljXRHHke69eOwJdzX0bQ
28,"Cara Mia","Reino Nordin",173910,https://open.spotify.com/track/7gPCKydXr0dgakrlKiFlh9
29,Äänii,Mouhous,171801,https://open.spotify.com/track/7qCT0FQxJYTzpUyoC10GEQ
30,"Sweet but Psycho","Ava Max",159865,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
31,Jättiläinen,Pyhimys,153922,https://open.spotify.com/track/3bEc0e8OHd73jfhSjXMoKb
32,"Edelleen Edellä",MKDMSK,147708,https://open.spotify.com/track/72nkkzVRNM4QFqtndfdPtn
33,"Dancing With A Stranger (with Normani)","Sam Smith",146075,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
34,"Tanssin yksin",Benjamin,144404,https://open.spotify.com/track/59wTDuYLT1KZpih4OATQy9
35,"Last Hurrah","Bebe Rexha",144175,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
36,"Without Me",Halsey,143508,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
37,"Love Story","Keko Salata",131160,https://open.spotify.com/track/0pSuRGwdvoK3GH5bDLB13Z
38,Nuudelikeitto,Mäkki,127009,https://open.spotify.com/track/0Yjar9MwnltpiEXjjxd9Bh
39,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",126734,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
40,"Giant (with Rag'n'Bone Man)","Calvin Harris",125867,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
41,"Tanssii Susien Kaa","Vilma Alina",123902,https://open.spotify.com/track/5AyL9Poe0tq1w3iSzMNMKt
42,"Better When You're Gone","David Guetta",122631,https://open.spotify.com/track/4Tvw0lweq9l2JPQKFbpbBQ
43,Sucker,"Jonas Brothers",121577,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
44,"Mä en pelkää","Lauri Tähkä",118871,https://open.spotify.com/track/04EVzCgLNbs4ivZ1rzc56K
45,"Speechless (feat. Erika Sirola)","Robin Schulz",118274,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
46,Tuuli,"Pariisin Kevät",118201,https://open.spotify.com/track/0m78S9hNzirB0Erz75hMuB
47,"Vihaan Rakastaa Sua","Tuure Boelius",117447,https://open.spotify.com/track/3MIxBBOsFp3Rs4oDlzS0iI
