,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Penelope (feat. Clever)",william,605497,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
2,Frida,BEHM,472962,https://open.spotify.com/track/39wukX8RnU7JSi0Isvewhp
3,"KILO (feat. Gettomasa)",Cledos,415066,https://open.spotify.com/track/3mJJoUg7dptpTYnWeXjG91
4,"Tässäkö tää oli? (feat. Leavings-Orkesteri)","Arttu Wiskari",308563,https://open.spotify.com/track/3DxOpRtAzmGviFnsn0aM8m
5,"Savage Love (Laxed - Siren Beat)","Jawsh 685",299297,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
6,"Mä en haluu tietää",Evelina,265045,https://open.spotify.com/track/6ycneAzwkS26Uoz0ohHRzz
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,263053,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,Flanellei,Gettomasa,251231,https://open.spotify.com/track/5vGq2Q1185hOoAFYsbtuth
9,"Oli aikoi","Mikael Gabriel",246896,https://open.spotify.com/track/33iPN2mRcQUmrTDylFUY3r
10,"KATO (feat. Nelli Matula)","Lukas Leon",242505,https://open.spotify.com/track/21fARgT060H8Q8oCicfdQC
11,"Kuvittele meidät siellä",Gasellit,239885,https://open.spotify.com/track/1iSVlVwrDXaSulEZxZBjKq
12,"Blinding Lights","The Weeknd",238340,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,Lusikat,ABREU,236750,https://open.spotify.com/track/2WXJVDiKw656YFWHeyAoOb
14,"R-I-K-A-S (Kultachain)",Tume,229711,https://open.spotify.com/track/5X6IHhRkUJqXxVgolPFOxi
15,100,Kube,228646,https://open.spotify.com/track/7FVNXExNwkaELYlP7ueELx
16,Lovefool,twocolors,212106,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
17,"Villi länsi",JVG,201022,https://open.spotify.com/track/2JwektB2kQ8I1c9XyQJTtK
18,MAMACITA,"Black Eyed Peas",186360,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
19,"Breaking Me",Topic,177892,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
20,"Watermelon Sugar","Harry Styles",175236,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
21,"Hei rakas",BEHM,172988,https://open.spotify.com/track/0tc8HGXosQDC8TTAaON1TP
22,Bakara,Tinze,171052,https://open.spotify.com/track/4a1aXHQ5r7MaO3r5TVgZaF
23,"Yhtenä sunnuntaina",Erin,170253,https://open.spotify.com/track/58sSa4CQ4T4GwyV97T2tcR
24,"Come & Go (with Marshmello)","Juice WRLD",167478,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
25,Tivolit,BEHM,163923,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
26,"Maailman onnellisin maa","Pasi ja Anssi",162053,https://open.spotify.com/track/4dRfu7exVh3sUekkCtZJlS
27,Elon,Kube,154185,https://open.spotify.com/track/0VZMh2PGNpw6NZkXhknQfA
28,"Mähän Sanoin",Elastinen,153447,https://open.spotify.com/track/6mlp6sa7oHv61cErFlYJZC
29,"Kings & Queens","Ava Max",149791,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
30,"Epäröimättä hetkeekään",Elastinen,148879,https://open.spotify.com/track/6efE8dnOMEq6omfJK96lCM
31,"Somebody's Watching Me","Chico Rose",143075,https://open.spotify.com/track/3vrm4dNThrhQ0BArrLIUOV
32,100%,"Keko Salata",142250,https://open.spotify.com/track/6WVeP76nOIPfbGN67aJ2Pq
33,"Roses - Imanbek Remix","SAINt JHN",141022,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
34,"Take You Dancing","Jason Derulo",136331,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
35,Beibe,"Elias Kaskinen",133671,https://open.spotify.com/track/5nv8Rwuvrn0oXxemthujMr
36,GOOBA,6ix9ine,130393,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
37,"Ikuinen vappu",JVG,125985,https://open.spotify.com/track/4ycKgmGOtvuJZVPyvBpVVU
38,Minions,Pyhimys,125574,https://open.spotify.com/track/60KxJyXQUsX9bhVd8qgDLG
39,cardigan,"Taylor Swift",124398,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
40,"Better Off","Alex Mattson",122762,https://open.spotify.com/track/29KpbZi3h3363RVmaTokDC
