,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Epäröimättä hetkeekään",Elastinen,450083,https://open.spotify.com/track/6efE8dnOMEq6omfJK96lCM
2,"No Time To Die","Billie Eilish",431775,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
3,"Blinding Lights","The Weeknd",392837,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
4,"Hei rakas",BEHM,323851,https://open.spotify.com/track/0tc8HGXosQDC8TTAaON1TP
5,"The Box","Roddy Ricch",292584,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
6,"Valittu kansa","Antti Tuisku",286597,https://open.spotify.com/track/6caWW1dpSJQtmO8zlgGo9g
7,"Godzilla (feat. Juice WRLD)",Eminem,275004,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
8,Hitaasti,Evelina,250495,https://open.spotify.com/track/3t37QkiFveNron3awrhj6C
9,2020,"Anna Puu",240652,https://open.spotify.com/track/0GqFfjQLx1294EupKJnhhh
10,Salt,"Ava Max",234962,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
11,Cicciolina,"Erika Vikman",224749,https://open.spotify.com/track/1BrCg5ZARTc16Y8jg8yZvg
12,"everything i wanted","Billie Eilish",220763,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
13,Kuningas,Vesala,211504,https://open.spotify.com/track/0UmeSdIpuTrkADD10cARU4
14,Pintakaasulla,JVG,203212,https://open.spotify.com/track/3eHkFrUUGYuwEgIPRPtW9L
15,16v,"Cavallini & Shrty",202008,https://open.spotify.com/track/4nMnSPySmQH5D0I0FM9BwE
16,"Dance Monkey","Tones And I",201502,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
17,Falling,"Trevor Daniel",200314,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
18,Physical,"Dua Lipa",192050,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
