,0
Position,100.5
Streams,89224.215
danceability,0.6761036269430051
energy,0.6155906735751294
key,5.1450777202072535
loudness,-6.968704663212437
mode,0.5647668393782384
speechiness,0.09936062176165804
acousticness,0.2839523704663213
instrumentalness,0.022134087927461146
liveness,0.1662088082901555
valence,0.512462694300518
tempo,121.78112953367878
duration_ms,204314.81865284973
time_signature,3.994818652849741
