,0
Position,100.5
Streams,65992.73
danceability,0.7421565656565655
energy,0.6728434343434343
key,5.424242424242424
loudness,-5.137050505050501
mode,0.5959595959595959
speechiness,0.1295272727272728
acousticness,0.24424035353535348
instrumentalness,0.006141707373737373
liveness,0.15118333333333336
valence,0.6216717171717179
tempo,126.8514191919192
duration_ms,210875.297979798
time_signature,3.98989898989899
